g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
12,10,1,1,16,1|2|600|4|1|1,,24,0,142,29,172,65953,18001,200685,24,24,24
12,10,1,2,16,1|2|600|4|1|1,,39,0,459,1497,1957,213218,47378,674560,23,39,39
12,10,1,3,16,1|2|600|4|1|1,,37,0,974,24451,25428,435470,89427,1414358,17,37,37
12,10,1,4,16,1|2|600|4|1|1,,29,0,701,942,1644,321616,61780,1037398,19,29,29
12,10,1,5,16,1|2|600|4|1|1,,57,0,1909,314139,316049,856983,159125,2822619,21,57,57
12,10,1,6,16,1|2|600|4|1|1,,55,0,1694,207009,208705,765050,136086,2513008,31,55,55
12,10,1,7,16,1|2|600|4|1|1,,43,0,2053,125878,127933,930241,164023,3062721,33,43,43
12,10,1,8,16,1|2|600|4|1|1,Timeout,,0,2976,620218,0,1322746,232568,4372768,21,53,63
12,10,1,9,16,1|2|600|4|1|1,Timeout,,0,4177,615923,0,1858640,317529,6176172,26,53,78
12,10,1,10,16,1|2|600|4|1|1,Timeout,,0,5466,607898,0,2375201,400762,7937995,30,61,-1
12,10,2,1,16,1|2|600|4|1|1,,33,0,365,95,460,168549,39170,545625,33,33,33
12,10,2,2,16,1|2|600|4|1|1,,27,0,480,88,568,213339,40324,722749,27,27,27
12,10,2,3,16,1|2|600|4|1|1,,27,0,1042,4124,5167,445433,74310,1554523,21,27,27
12,10,2,4,16,1|2|600|4|1|1,,20,0,901,1260,2162,380992,58472,1339060,14,20,20
12,10,2,5,16,1|2|600|4|1|1,,30,0,1600,195949,197551,673283,99082,2383497,21,30,30
12,10,2,6,16,1|2|600|4|1|1,,29,0,1813,360034,361849,759590,106284,2715606,20,29,29
12,10,2,7,16,1|2|600|4|1|1,,28,0,2372,18975,21348,993943,135374,3566017,23,28,28
12,10,2,8,16,1|2|600|4|1|1,Timeout,,0,2689,642285,0,1127667,148912,4066055,23,39,40
12,10,2,9,16,1|2|600|4|1|1,Timeout,,0,2960,645696,0,1241638,162450,4483688,23,32,34
12,10,2,10,16,1|2|600|4|1|1,Timeout,,0,3812,640581,0,1562158,198452,5662582,26,27,52
12,10,3,1,16,1|2|600|4|1|1,,2,0,38,34,73,19486,4755,59062,2,2,2
12,10,3,2,16,1|2|600|4|1|1,,11,0,297,48,345,131203,22470,447531,11,11,11
12,10,3,3,16,1|2|600|4|1|1,,14,0,508,70,579,218101,32409,771637,14,14,14
12,10,3,4,16,1|2|600|4|1|1,,20,0,1656,1269,2925,680367,90588,2490217,18,20,20
12,10,3,5,16,1|2|600|4|1|1,,24,0,1311,4733,6046,543882,68415,1993370,24,24,24
12,10,3,6,16,1|2|600|4|1|1,,21,0,1910,50682,52593,776140,93762,2874238,15,21,21
12,10,3,7,16,1|2|600|4|1|1,,30,0,4244,155168,159414,1704485,195429,6395729,29,30,30
12,10,3,8,16,1|2|600|4|1|1,,23,0,2989,175094,178085,1199628,133224,4503038,18,23,23
12,10,3,9,16,1|2|600|4|1|1,Timeout,,0,4637,659057,0,1831496,198315,6919064,25,29,31
12,10,3,10,16,1|2|600|4|1|1,,27,0,4102,410401,414505,1639108,171246,6204986,20,27,27
12,10,4,1,16,1|2|600|4|1|1,,19,0,473,90,563,214142,40324,724462,19,19,19
12,10,4,2,16,1|2|600|4|1|1,,18,0,662,92,755,285431,43784,1012043,18,18,18
12,10,4,3,16,1|2|600|4|1|1,,13,0,620,80,701,265070,36300,954906,13,13,13
12,10,4,4,16,1|2|600|4|1|1,,16,0,1795,591,2387,733973,89296,2734573,15,16,16
12,10,4,5,16,1|2|600|4|1|1,,19,0,1351,301,1653,555976,63380,2078968,19,19,19
12,10,4,6,16,1|2|600|4|1|1,,16,0,1320,449,1770,541499,58776,2032487,16,16,16
12,10,4,7,16,1|2|600|4|1|1,,20,0,1902,4437,6340,768676,78652,2925126,20,20,20
12,10,4,8,16,1|2|600|4|1|1,,28,0,5493,549988,555483,2171552,213728,8360536,26,28,28
12,10,4,9,16,1|2|600|4|1|1,,21,0,4318,394011,398331,1698346,159876,6567032,18,21,21
12,10,4,10,16,1|2|600|4|1|1,,21,0,2739,82535,85275,1086959,101416,4187551,21,21,21
12,10,5,1,16,1|2|600|4|1|1,,19,0,640,101,742,284286,48965,977982,19,19,19
12,10,5,2,16,1|2|600|4|1|1,,13,0,630,80,710,271478,38314,970742,13,13,13
12,10,5,3,16,1|2|600|4|1|1,,17,0,1073,128,1202,444755,54447,1647071,17,17,17
12,10,5,4,16,1|2|600|4|1|1,,14,0,1073,111,1185,441111,49700,1647045,14,14,14
12,10,5,5,16,1|2|600|4|1|1,,11,0,1004,118,1124,409022,43225,1544366,11,11,11
12,10,5,6,16,1|2|600|4|1|1,,19,0,1982,483,2466,794705,77790,3046765,19,19,19
12,10,5,7,16,1|2|600|4|1|1,,17,0,3814,5890,9706,1500154,137843,5832946,16,17,17
12,10,5,8,16,1|2|600|4|1|1,,25,0,3286,17503,20791,1293251,116104,5026113,25,25,25
12,10,5,9,16,1|2|600|4|1|1,,17,0,2520,2190,4710,987128,85581,3841024,17,17,17
12,10,5,10,16,1|2|600|4|1|1,,22,0,5130,404563,409694,1994135,166370,7832921,16,22,22
12,10,6,1,16,1|2|600|4|1|1,,7,0,307,48,356,139426,23046,473614,7,7,7
12,10,6,2,16,1|2|600|4|1|1,,14,0,841,97,939,357742,47532,1292918,14,14,14
12,10,6,3,16,1|2|600|4|1|1,,24,0,1841,226,2068,756875,86418,2839673,24,24,24
12,10,6,4,16,1|2|600|4|1|1,,15,0,1387,153,1540,567498,59928,2145292,15,15,15
12,10,6,5,16,1|2|600|4|1|1,,16,0,1750,190,1941,706607,68574,2707337,16,16,16
12,10,6,6,16,1|2|600|4|1|1,,17,0,2161,250,2412,858683,77796,3325061,17,17,17
12,10,6,7,16,1|2|600|4|1|1,,23,0,6043,22118,28163,2349161,198186,9250767,21,23,23
12,10,6,8,16,1|2|600|4|1|1,,18,0,5413,73023,78437,2109180,171408,8333520,17,18,18
12,10,6,9,16,1|2|600|4|1|1,,14,0,2512,499,3012,984763,77814,3874801,14,14,14
12,10,6,10,16,1|2|600|4|1|1,,24,0,4631,71331,75963,1797706,136860,7126154,24,24,24
