g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
12,10,1,1,13,1|2|600|4|1|1,,2,0,22,6,29,6955,2161,19223,2,2,2
12,10,1,2,13,1|2|600|4|1|1,,37,0,601,3582,4185,271343,51410,901077,25,37,37
12,10,1,3,13,1|2|600|4|1|1,,40,0,844,5960,6805,362631,53139,1245935,20,40,40
12,10,1,4,13,1|2|600|4|1|1,,29,0,1570,6203,7773,672200,80788,2372794,25,29,29
12,10,1,5,13,1|2|600|4|1|1,Timeout,,0,2617,725101,0,1099326,110453,3966090,29,30,-1
12,10,1,6,13,1|2|600|4|1|1,Timeout,,0,4127,608913,0,1689569,149046,6176099,17,52,68
12,10,1,7,13,1|2|600|4|1|1,Timeout,,0,9028,651243,0,3558547,276631,13157843,28,57,-1
12,10,1,8,13,1|2|600|4|1|1,Timeout,,0,9629,637016,0,3801330,265400,14171040,24,49,96
12,10,1,9,13,1|2|600|4|1|1,Timeout,,0,8078,656758,0,3138769,196569,11758893,32,33,-1
12,10,1,10,13,1|2|600|4|1|1,Timeout,,0,14144,665089,0,5364749,308026,20244919,23,47,-1
12,10,2,1,13,1|2|600|4|1|1,,1,0,13,154,168,7549,2306,20869,1,1,1
12,10,2,2,13,1|2|600|4|1|1,,27,0,563,91,655,238943,40324,824979,27,27,27
12,10,2,3,13,1|2|600|4|1|1,,28,0,1661,37013,38675,677971,91590,2440065,26,28,28
12,10,2,4,13,1|2|600|4|1|1,,29,0,1331,693,2025,543507,60488,1978683,29,29,29
12,10,2,5,13,1|2|600|4|1|1,Timeout,,0,2491,675783,0,992378,94474,3685324,20,21,40
12,10,2,6,13,1|2|600|4|1|1,Timeout,,0,3517,688716,0,1393423,116652,5221743,22,23,44
12,10,2,7,13,1|2|600|4|1|1,Timeout,,0,3710,687313,0,1432933,106574,5405731,18,19,-1
12,10,2,8,13,1|2|600|4|1|1,Timeout,,0,5517,701841,0,2127932,142576,8079144,22,23,-1
12,10,2,9,13,1|2|600|4|1|1,Timeout,,0,7486,712341,0,2882960,176274,11007266,25,26,-1
12,10,2,10,13,1|2|600|4|1|1,Timeout,,0,13948,695855,0,5244980,288308,20166020,19,39,-1
12,10,3,1,13,1|2|600|4|1|1,,20,0,354,158,512,158805,33267,524413,20,20,20
12,10,3,2,13,1|2|600|4|1|1,,6,0,180,28,209,79687,13110,272001,6,6,6
12,10,3,3,13,1|2|600|4|1|1,,33,0,1502,224,1727,596627,73449,2191145,33,33,33
12,10,3,4,13,1|2|600|4|1|1,,17,0,1811,1912,3724,708692,75900,2635890,15,17,17
12,10,3,5,13,1|2|600|4|1|1,,22,0,1750,2714,4465,681602,62943,2553586,22,22,22
