g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
4,10,1,1,0,1|2|600|4|1|1,,4,0,5,1,7,1145,480,3013,4,4,4
4,10,1,2,0,1|2|600|4|1|1,,9,0,14,7,22,4436,1584,11734,5,9,9
4,10,1,3,0,1|2|600|4|1|1,,19,0,39,192,232,19529,6336,53761,8,19,19
4,10,1,4,0,1|2|600|4|1|1,,8,0,24,11,36,9979,3120,27017,6,8,8
4,10,1,5,0,1|2|600|4|1|1,,27,0,117,52634,52755,47677,14112,133329,6,27,27
4,10,1,6,0,1|2|600|4|1|1,,25,0,76,5203,5280,37460,11088,103270,8,25,25
4,10,1,7,0,1|2|600|4|1|1,,31,0,134,33039,33176,64488,18816,178648,6,31,31
4,10,1,8,0,1|2|600|4|1|1,,44,0,243,490658,490904,111778,31536,313296,9,44,44
4,10,1,9,0,1|2|600|4|1|1,Timeout,,0,258,603957,0,122725,35040,340753,9,37,-1
4,10,1,10,0,1|2|600|4|1|1,Timeout,,0,235,602318,0,110670,30096,312456,7,29,-1
4,10,2,1,0,1|2|600|4|1|1,,4,0,3,0,5,1994,720,5436,4,4,4
4,10,2,2,0,1|2|600|4|1|1,,6,0,9,1,11,4326,1344,12594,6,6,6
4,10,2,3,0,1|2|600|4|1|1,,8,0,16,3,19,7596,2160,22530,8,8,8
4,10,2,4,0,1|2|600|4|1|1,,13,0,42,873,915,19475,5472,58243,9,13,13
4,10,2,5,0,1|2|600|4|1|1,,13,0,41,959,1002,18451,5040,55109,7,13,13
4,10,2,6,0,1|2|600|4|1|1,,15,0,89,33706,33797,37088,9600,113520,6,15,15
4,10,2,7,0,1|2|600|4|1|1,,14,0,88,1073,1162,36473,9072,112775,5,14,14
4,10,2,8,0,1|2|600|4|1|1,Timeout,,0,138,602294,0,58387,13920,183471,7,15,21
4,10,2,9,0,1|2|600|4|1|1,Timeout,,0,142,602570,0,61860,15312,190678,7,22,28
