g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
7,10,1,1,17,1|2|600|4|1|1,,13,0,32,7,41,12593,4118,36720,13,13,13
7,10,1,2,17,1|2|600|4|1|1,,13,0,45,10,56,23016,6178,68041,13,13,13
7,10,1,3,17,1|2|600|4|1|1,,18,0,135,106,242,63134,15882,189117,13,18,18
7,10,1,4,17,1|2|600|4|1|1,,21,0,141,449,591,70720,16913,212634,11,21,21
7,10,1,5,17,1|2|600|4|1|1,,36,0,475,94398,94875,223241,50284,683890,14,36,36
7,10,1,6,17,1|2|600|4|1|1,Timeout,,0,781,603905,0,372900,83361,1139634,20,51,60
7,10,1,7,17,1|2|600|4|1|1,Timeout,,0,596,613392,0,284862,62342,871281,13,40,45
7,10,1,8,17,1|2|600|4|1|1,Timeout,,0,565,606924,0,271712,59551,824548,11,23,-1
7,10,1,9,17,1|2|600|4|1|1,Timeout,,0,1044,612764,0,495225,107328,1508694,18,37,-1
7,10,1,10,17,1|2|600|4|1|1,Timeout,,0,901,606797,0,428191,92189,1302969,14,29,-1
7,10,2,1,17,1|2|600|4|1|1,,2,0,8,9,18,4339,1327,12473,2,2,2
7,10,2,2,17,1|2|600|4|1|1,,11,0,68,20,89,31137,7064,99503,11,11,11
7,10,2,3,17,1|2|600|4|1|1,,16,0,215,280,497,91347,18387,301831,12,16,16
7,10,2,4,17,1|2|600|4|1|1,,10,0,110,29,140,50201,9718,164113,10,10,10
7,10,2,5,17,1|2|600|4|1|1,,23,0,352,51586,51939,154004,27803,517818,13,23,23
7,10,2,6,17,1|2|600|4|1|1,,18,0,314,1683,1998,138292,24720,461776,10,18,18
7,10,2,7,17,1|2|600|4|1|1,,28,0,796,511470,512268,343918,59563,1162622,11,28,28
7,10,2,8,17,1|2|600|4|1|1,Timeout,,0,876,610148,0,385174,66182,1301810,11,28,30
7,10,2,9,17,1|2|600|4|1|1,Timeout,,0,675,611681,0,298307,50163,1006989,15,16,-1
7,10,2,10,17,1|2|600|4|1|1,Timeout,,0,1342,611198,0,575672,93532,1965652,13,27,52
7,10,3,1,17,1|2|600|4|1|1,,8,0,46,16,63,22277,5298,71240,8,8,8
7,10,3,2,17,1|2|600|4|1|1,,9,0,82,21,104,37301,7362,124196,9,9,9
7,10,3,3,17,1|2|600|4|1|1,,13,0,163,33,198,69787,12366,238622,13,13,13
7,10,3,4,17,1|2|600|4|1|1,,11,0,324,186,511,132032,21633,460608,10,11,11
7,10,3,5,17,1|2|600|4|1|1,Unsolvable,,,,,,,,,,,
7,10,3,6,17,1|2|600|4|1|1,Unsolvable,,,,,,,,,,,
7,10,3,7,17,1|2|600|4|1|1,,23,0,643,133736,134379,270746,39732,959815,13,23,23
7,10,3,8,17,1|2|600|4|1|1,,23,0,1190,582336,583528,500105,72813,1780717,11,23,23
7,10,3,9,17,1|2|600|4|1|1,Timeout,,0,1501,618534,0,618897,86490,2217884,12,25,27
7,10,3,10,17,1|2|600|4|1|1,,18,0,643,255180,255825,269872,36369,968360,9,18,18
7,10,4,1,17,1|2|600|4|1|1,,6,0,51,8,60,23921,5153,77929,6,6,6
7,10,4,2,17,1|2|600|4|1|1,,10,0,121,29,151,53753,9718,183709,10,10,10
7,10,4,3,17,1|2|600|4|1|1,,8,0,134,31,166,56391,9285,195861,8,8,8
7,10,4,4,17,1|2|600|4|1|1,,14,0,289,46,336,120806,17672,432778,14,14,14
7,10,4,5,17,1|2|600|4|1|1,,9,0,353,230,584,143207,19885,518215,7,9,9
7,10,4,6,17,1|2|600|4|1|1,,13,0,667,1625,2293,273030,36798,992886,12,13,13
7,10,4,7,17,1|2|600|4|1|1,,13,0,520,14850,15371,210858,27545,768232,8,13,13
7,10,4,8,17,1|2|600|4|1|1,,15,0,765,37864,38630,312300,37108,1158648,10,15,15
7,10,4,9,17,1|2|600|4|1|1,,19,0,1197,150743,151942,489562,59313,1811722,15,19,19
7,10,4,10,17,1|2|600|4|1|1,Timeout,,0,952,625296,0,387404,47414,1427200,11,12,-1
7,10,5,1,17,1|2|600|4|1|1,,7,0,75,19,95,35253,7066,116300,7,7,7
7,10,5,2,17,1|2|600|4|1|1,,8,0,134,29,163,56267,9281,196005,8,8,8
7,10,5,3,17,1|2|600|4|1|1,,16,0,321,49,371,135753,20022,486796,16,16,16
7,10,5,4,17,1|2|600|4|1|1,,10,0,261,42,305,108965,14593,396379,10,10,10
7,10,5,5,17,1|2|600|4|1|1,,9,0,275,43,319,113604,14750,414599,9,9,9
7,10,5,6,17,1|2|600|4|1|1,,9,0,325,62,388,132019,16230,486302,9,9,9
7,10,5,7,17,1|2|600|4|1|1,,11,0,642,2493,3136,257917,30058,963396,8,11,11
7,10,5,8,17,1|2|600|4|1|1,,18,0,1059,120644,121705,423717,47855,1593605,12,18,18
7,10,5,9,17,1|2|600|4|1|1,,14,0,1225,56122,57349,488632,51540,1856657,12,14,14
7,10,5,10,17,1|2|600|4|1|1,,16,0,1393,143904,145298,554410,59635,2097638,13,16,16
7,10,6,1,17,1|2|600|4|1|1,,0,0,2,7,10,2172,1041,4036,0,0,0
7,10,6,2,17,1|2|600|4|1|1,,14,0,273,55,329,116558,17664,414942,14,14,14
7,10,6,3,17,1|2|600|4|1|1,,6,0,159,29,189,66252,9297,237494,6,6,6
7,10,6,4,17,1|2|600|4|1|1,,7,0,235,41,277,94865,11808,348967,7,7,7
7,10,6,5,17,1|2|600|4|1|1,,9,0,332,46,379,134169,16230,496086,9,9,9
7,10,6,6,17,1|2|600|4|1|1,,17,0,1345,2041,3387,536091,58284,2035047,16,17,17
7,10,6,7,17,1|2|600|4|1|1,,12,0,943,4579,5523,375886,40215,1426458,10,12,12
7,10,6,8,17,1|2|600|4|1|1,,10,0,970,5442,6413,385425,39198,1472901,9,10,10
7,10,6,9,17,1|2|600|4|1|1,,12,0,721,1417,2139,282894,28773,1075754,12,12,12
7,10,6,10,17,1|2|600|4|1|1,,13,0,1533,123477,125011,601302,58920,2311234,12,13,13
7,10,7,1,17,1|2|600|4|1|1,,10,0,175,36,212,78173,12950,270212,10,10,10
7,10,7,2,17,1|2|600|4|1|1,,11,0,268,43,312,112423,15904,403808,11,11,11
7,10,7,3,17,1|2|600|4|1|1,,8,0,239,39,280,99340,13272,359753,8,8,8
7,10,7,4,17,1|2|600|4|1|1,,9,0,339,47,386,136984,16226,507447,9,9,9
7,10,7,5,17,1|2|600|4|1|1,,9,0,627,162,789,246023,26530,931870,7,9,9
7,10,7,6,17,1|2|600|4|1|1,,10,0,931,772,1704,366577,36393,1407613,9,10,10
7,10,7,7,17,1|2|600|4|1|1,,11,0,611,108,720,243291,24794,927072,11,11,11
7,10,7,8,17,1|2|600|4|1|1,,10,0,621,93,714,246022,24367,940068,10,10,10
7,10,7,9,17,1|2|600|4|1|1,,15,0,1032,1261,2294,405548,37758,1568255,15,15,15
7,10,7,10,17,1|2|600|4|1|1,,9,0,1231,17251,18483,476040,42623,1851254,8,9,9
7,10,8,1,17,1|2|600|4|1|1,,10,0,212,41,254,93567,14569,325751,10,10,10
7,10,8,2,17,1|2|600|4|1|1,,4,0,122,25,148,51607,7382,182047,4,4,4
7,10,8,3,17,1|2|600|4|1|1,,13,0,479,70,550,193622,22686,720123,13,13,13
7,10,8,4,17,1|2|600|4|1|1,,9,0,386,53,440,156962,17704,586166,9,9,9
7,10,8,5,17,1|2|600|4|1|1,,9,0,459,65,525,183010,19190,692421,9,9,9
7,10,8,6,17,1|2|600|4|1|1,,10,0,587,74,662,232466,22734,889470,10,10,10
7,10,8,7,17,1|2|600|4|1|1,,11,0,709,85,794,278909,26572,1071408,11,11,11
7,10,8,8,17,1|2|600|4|1|1,,10,0,715,136,852,280714,26000,1083006,10,10,10
7,10,8,9,17,1|2|600|4|1|1,,9,0,1088,1373,2463,422077,37629,1640129,7,9,9
