g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
11,10,1,1,7,600,,28,0.008,0.000,1,30,1
11,10,2,1,7,600,,15,0.006,0.000,1,19,1
11,10,2,2,7,600,,16,0.007,0.000,1,24,1
11,10,3,1,7,600,,24,0.029,0.020,6,10437,3
11,10,3,2,7,600,,20,0.006,0.000,2,158,2
11,10,3,3,7,600,,16,0.006,0.000,1,46,1
11,10,4,1,7,600,,13,0.010,0.004,4,2575,4
11,10,4,2,7,600,,22,0.006,0.000,1,44,1
11,10,4,3,7,600,,18,0.006,0.000,1,46,1
11,10,4,4,7,600,,14,0.006,0.000,2,106,2
11,10,5,1,7,600,,4,0.006,0.000,1,14,1
11,10,5,2,7,600,,11,0.006,0.000,1,28,1
11,10,5,3,7,600,,19,0.007,0.002,3,1604,3
11,10,5,4,7,600,,12,0.006,0.000,2,116,2
11,10,5,5,7,600,,18,0.011,0.006,34,2483,5
11,10,6,1,7,600,,13,0.018,0.012,12,8869,6
11,10,6,2,7,600,,14,0.009,0.004,5,3001,2
11,10,6,3,7,600,,14,0.009,0.005,7,3144,3
11,10,6,4,7,600,,17,0.006,0.001,2,501,2
11,10,6,5,7,600,,17,0.005,0.001,2,239,2
11,10,6,6,7,600,,14,0.005,0.001,2,206,2
11,10,7,1,7,600,,21,0.102,0.098,48,70935,7
11,10,7,2,7,600,,12,0.005,0.000,1,26,1
11,10,7,3,7,600,,21,0.015,0.010,14,6853,3
11,10,7,4,7,600,,16,0.011,0.007,17,2229,16
11,10,7,5,7,600,,20,0.018,0.013,12,7621,7
11,10,7,6,7,600,,9,0.006,0.001,2,152,2
11,10,7,7,7,600,,16,0.005,0.001,1,97,1
11,10,8,1,7,600,,10,0.005,0.000,1,26,1
11,10,8,2,7,600,,18,0.052,0.048,46,34013,13
11,10,8,3,7,600,,15,0.007,0.001,3,729,3
11,10,8,4,7,600,,17,0.027,0.022,39,14380,6
11,10,8,5,7,600,,13,0.010,0.004,12,2171,5
11,10,8,6,7,600,,19,0.017,0.012,34,6733,5
11,10,8,7,7,600,,17,0.009,0.003,5,695,5
11,10,8,8,7,600,,26,0.024,0.018,89,6169,8
11,10,9,1,7,600,,10,0.005,0.000,1,28,1
11,10,9,2,7,600,,20,0.010,0.004,7,2920,2
11,10,9,3,7,600,,18,0.008,0.004,9,1941,4
11,10,9,4,7,600,,15,0.006,0.001,3,405,3
11,10,9,5,7,600,,12,0.008,0.003,7,1216,6
11,10,9,6,7,600,,18,0.025,0.020,79,11144,6
11,10,9,7,7,600,,21,0.015,0.010,34,3280,7
11,10,9,8,7,600,,17,0.013,0.008,16,1619,8
11,10,9,9,7,600,,14,0.017,0.012,34,2546,10
11,10,10,1,7,600,,0,0.000,0.000,0,0,0
11,10,10,2,7,600,,21,0.010,0.005,6,3185,3
11,10,10,3,7,600,,19,0.022,0.017,38,10953,5
11,10,10,4,7,600,,19,0.031,0.026,32,17503,5
11,10,10,5,7,600,,23,0.050,0.045,52,29431,5
11,10,10,6,7,600,,14,0.124,0.119,199,77112,7
11,10,10,7,7,600,,14,0.016,0.011,13,3593,8
11,10,10,8,7,600,,15,0.020,0.014,17,4489,9
11,10,10,9,7,600,,17,0.027,0.022,53,7980,9
11,10,10,10,7,600,,19,0.022,0.017,25,4159,10
11,20,1,1,7,600,,29,0.004,0.000,1,31,1
11,20,2,1,7,600,,6,0.004,0.000,1,10,1
11,20,2,2,7,600,,24,0.004,0.000,1,33,1
11,20,3,1,7,600,,8,0.005,0.000,2,312,2
11,20,3,2,7,600,,9,0.004,0.000,1,22,1
11,20,3,3,7,600,,11,0.004,0.000,1,38,1
11,20,4,1,7,600,,16,0.008,0.003,4,2464,4
11,20,4,2,7,600,,7,0.005,0.000,1,15,1
11,20,4,3,7,600,,22,0.005,0.000,1,58,1
11,20,4,4,7,600,,22,0.006,0.001,2,184,2
11,20,5,1,7,600,,3,0.005,0.000,1,13,1
11,20,5,2,7,600,,13,0.008,0.003,10,2331,2
11,20,5,3,7,600,,18,0.037,0.032,67,22795,3
11,20,5,4,7,600,,13,0.006,0.001,3,220,3
11,20,5,5,7,600,,28,0.013,0.009,47,4345,5
11,20,6,1,7,600,,13,0.005,0.001,2,499,2
11,20,6,2,7,600,,10,0.004,0.000,1,31,1
11,20,6,3,7,600,,17,0.005,0.000,1,42,1
11,20,6,4,7,600,,32,0.047,0.042,83,29335,4
11,20,6,5,7,600,,13,0.006,0.001,2,167,2
11,20,6,6,7,600,,14,0.008,0.004,17,1096,6
11,20,7,1,7,600,,15,0.004,0.000,1,29,1
11,20,7,2,7,600,,13,0.006,0.000,2,107,2
11,20,7,3,7,600,,14,0.021,0.017,17,12067,4
11,20,7,4,7,600,,12,0.006,0.002,6,535,6
11,20,7,5,7,600,,24,0.017,0.012,11,7940,5
11,20,7,6,7,600,,24,0.010,0.005,16,1702,6
