g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
11,10,1,1,0,600,,0,0.000,0.000,0,0,0
11,10,2,1,0,600,,8,0.093,0.001,6,630,2
11,10,2,2,0,600,,17,0.058,0.000,1,38,1
11,10,3,1,0,600,,13,0.036,0.000,1,19,1
11,10,3,2,0,600,,13,0.030,0.000,1,19,1
11,10,3,3,0,600,,20,0.016,0.000,1,51,1
11,10,4,1,0,600,,12,0.012,0.001,2,519,2
11,10,4,2,0,600,,14,0.010,0.000,2,199,2
11,10,4,3,0,600,,15,0.011,0.000,1,52,1
11,10,4,4,0,600,,15,0.007,0.000,1,47,1
11,10,5,1,0,600,,10,0.009,0.000,1,20,1
11,10,5,2,0,600,,20,0.007,0.000,2,162,2
11,10,5,3,0,600,,22,0.037,0.002,2,1011,2
11,10,5,4,0,600,,17,0.009,0.003,9,1348,4
11,10,5,5,0,600,,18,0.018,0.000,1,66,1
11,10,6,1,0,600,,9,0.017,0.000,1,21,1
11,10,6,2,0,600,,25,0.007,0.001,2,251,2
11,10,6,3,0,600,,13,0.006,0.001,2,124,2
11,10,6,4,0,600,,17,0.019,0.011,9,6724,4
11,10,6,5,0,600,,18,0.010,0.003,22,1294,4
11,10,6,6,0,600,,14,0.008,0.003,11,835,6
11,10,7,1,0,600,,10,0.004,0.000,1,24,1
11,10,7,2,0,600,,20,0.069,0.063,40,46076,5
11,10,7,3,0,600,,16,0.019,0.004,3,2230,3
11,10,7,4,0,600,,15,0.006,0.000,1,60,1
11,10,7,5,0,600,,14,0.020,0.015,61,8642,5
11,10,7,6,0,600,,16,0.007,0.001,2,230,2
11,10,7,7,0,600,,13,0.006,0.002,4,381,4
11,10,8,1,0,600,,0,0.000,0.000,0,0,0
11,10,8,2,0,600,,13,0.007,0.002,7,1403,2
11,10,8,3,0,600,,20,0.007,0.002,4,1258,4
11,10,8,4,0,600,,17,0.013,0.009,17,5283,5
11,10,8,5,0,600,,11,0.006,0.000,1,61,1
11,10,8,6,0,600,,15,0.008,0.003,9,843,5
11,10,8,7,0,600,,17,0.013,0.009,32,2277,9
11,10,8,8,0,600,,21,0.020,0.010,17,2239,8
11,10,9,1,0,600,,3,0.008,0.000,1,21,1
11,10,9,2,0,600,,6,0.007,0.000,1,24,1
11,10,9,3,0,600,,15,0.020,0.016,43,10325,7
11,10,9,4,0,600,,19,2.647,2.642,1577,1836634,5
11,10,9,5,0,600,,17,0.022,0.015,31,8300,7
11,10,9,6,0,600,,15,0.006,0.001,2,164,2
11,10,9,7,0,600,,17,0.017,0.012,16,4689,9
11,10,9,8,0,600,,14,0.028,0.023,90,10917,8
11,10,9,9,0,600,,18,0.023,0.017,66,4852,9
11,10,10,1,0,600,,7,0.005,0.000,1,27,1
11,10,10,2,0,600,,13,0.012,0.007,13,4629,5
11,10,10,3,0,600,,20,0.014,0.010,26,5465,5
11,10,10,4,0,600,,9,0.033,0.028,64,17350,6
11,10,10,5,0,600,,12,0.040,0.035,74,21667,5
11,10,10,6,0,600,,16,0.035,0.030,72,17612,7
11,10,10,7,0,600,,14,0.012,0.007,13,1417,7
11,10,10,8,0,600,,18,0.228,0.222,240,149111,8
11,10,10,9,0,600,,17,0.021,0.016,24,2613,11
11,10,10,10,0,600,,11,0.018,0.013,12,2936,9
11,20,1,1,0,600,,19,0.004,0.000,1,21,1
11,20,2,1,0,600,,18,0.004,0.000,1,22,1
11,20,2,2,0,600,,12,0.004,0.000,1,25,1
11,20,3,1,0,600,,21,0.014,0.010,6,7581,3
11,20,3,2,0,600,,14,0.004,0.001,2,363,2
11,20,3,3,0,600,,21,0.004,0.000,1,62,1
11,20,4,1,0,600,,6,0.004,0.000,1,14,1
11,20,4,2,0,600,,6,0.004,0.000,1,14,1
11,20,4,3,0,600,,19,0.005,0.001,2,624,2
11,20,4,4,0,600,Unsolvable,,0.004,0.000,0,58,1
11,20,5,1,0,600,,2,0.004,0.000,1,12,1
11,20,5,2,0,600,,21,0.156,0.152,91,113237,5
11,20,5,3,0,600,,11,0.005,0.001,2,400,2
11,20,5,4,0,600,,17,0.012,0.008,8,5391,4
11,20,5,5,0,600,,15,0.006,0.002,5,959,4
11,20,6,1,0,600,Unsolvable,,0.004,0.000,0,0,0
11,20,6,2,0,600,,17,0.004,0.000,1,29,1
11,20,6,3,0,600,,18,0.010,0.006,15,4005,4
11,20,6,4,0,600,,13,0.010,0.005,13,3554,5
11,20,6,5,0,600,,13,0.005,0.001,3,318,3
