g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
11,10,1,1,9,600,,0,0.000,0.000,0,0,0
11,10,2,1,9,600,,13,0.009,0.000,1,17,1
11,10,2,2,9,600,,26,0.008,0.000,1,49,1
11,10,3,1,9,600,,7,0.005,0.000,1,13,1
11,10,3,2,9,600,,23,0.012,0.007,4,5343,2
11,10,3,3,9,600,,12,0.005,0.000,1,35,1
11,10,4,1,9,600,,11,0.005,0.000,2,226,2
11,10,4,2,9,600,,9,0.005,0.000,1,24,1
11,10,4,3,9,600,Unsolvable,,0.005,0.000,0,2,1
11,10,4,4,9,600,,22,0.006,0.001,4,448,4
11,10,5,1,9,600,,13,0.011,0.007,7,4866,5
11,10,5,2,9,600,,6,0.005,0.000,1,18,1
11,10,5,3,9,600,,22,0.011,0.006,4,4630,3
11,10,5,4,9,600,,20,0.005,0.000,1,66,1
11,10,5,5,9,600,,12,0.005,0.000,1,38,1
11,10,6,1,9,600,,8,0.005,0.000,1,20,1
11,10,6,2,9,600,,11,0.005,0.000,1,34,1
11,10,6,3,9,600,,16,0.005,0.000,1,52,1
11,10,6,4,9,600,,18,0.007,0.003,7,1440,4
11,10,6,5,9,600,,19,0.007,0.002,4,518,4
11,10,6,6,9,600,,17,0.009,0.004,19,1179,6
11,10,7,1,9,600,,7,0.005,0.000,1,21,1
11,10,7,2,9,600,,16,0.008,0.003,4,2141,4
11,10,7,3,9,600,,12,0.006,0.001,3,194,3
11,10,7,4,9,600,,13,0.006,0.002,5,493,5
11,10,7,5,9,600,,15,0.052,0.048,76,33256,6
11,10,7,6,9,600,,14,0.008,0.004,11,967,7
11,10,7,7,9,600,,15,0.010,0.005,12,1156,7
11,10,8,1,9,600,,12,0.004,0.000,1,28,1
11,10,8,2,9,600,,11,0.011,0.006,13,4507,2
11,10,8,3,9,600,,15,0.252,0.248,237,172703,7
11,10,8,4,9,600,,16,0.007,0.002,3,651,3
11,10,8,5,9,600,,14,0.006,0.001,2,404,2
11,10,8,6,9,600,,17,0.006,0.001,2,245,2
11,10,8,7,9,600,,15,0.010,0.005,9,1043,7
11,10,8,8,9,600,,14,0.006,0.001,2,276,2
11,10,9,1,9,600,,13,0.005,0.000,1,31,1
11,10,9,2,9,600,,12,0.005,0.001,3,186,3
11,10,9,3,9,600,,18,0.009,0.004,18,2508,3
11,10,9,4,9,600,,14,0.031,0.026,31,17813,5
11,10,9,5,9,600,,15,0.008,0.004,4,1636,4
11,10,9,6,9,600,,16,0.017,0.012,23,6377,7
11,10,9,7,9,600,,14,0.018,0.013,25,2610,16
11,10,9,8,9,600,,17,0.020,0.015,37,5664,8
11,10,9,9,9,600,,20,0.021,0.016,46,3427,9
11,10,10,1,9,600,,14,0.018,0.013,16,9125,10
11,10,10,2,9,600,,15,0.010,0.006,5,3955,5
11,10,10,3,9,600,,15,0.011,0.006,8,3442,8
11,10,10,4,9,600,,20,0.043,0.038,52,26000,5
11,10,10,5,9,600,,14,0.034,0.029,70,17651,7
11,10,10,6,9,600,,15,0.013,0.008,29,3319,6
11,10,10,7,9,600,,17,0.014,0.009,43,2264,7
11,10,10,8,9,600,,11,0.017,0.012,26,1870,11
11,10,10,9,9,600,,17,0.019,0.014,36,3165,9
11,10,10,10,9,600,,19,0.056,0.051,296,14728,10
11,20,1,1,9,600,,0,0.000,0.000,0,0,0
11,20,2,1,9,600,,10,0.004,0.000,2,81,2
11,20,2,2,9,600,,21,0.004,0.000,1,44,1
11,20,3,1,9,600,Unsolvable,,0.003,0.000,0,0,0
11,20,3,2,9,600,,16,0.014,0.011,19,7848,2
11,20,3,3,9,600,,20,0.004,0.000,1,46,1
11,20,4,1,9,600,,20,0.005,0.001,2,610,2
11,20,4,2,9,600,Unsolvable,,0.004,0.000,0,2,1
11,20,4,3,9,600,,16,0.005,0.002,5,866,5
11,20,4,4,9,600,,19,0.012,0.008,13,5699,3
11,20,5,1,9,600,,0,0.000,0.000,0,0,0
11,20,5,2,9,600,,11,0.004,0.000,2,132,2
11,20,5,3,9,600,,17,0.004,0.000,1,41,1
11,20,5,4,9,600,,24,0.007,0.004,20,1677,4
11,20,5,5,9,600,,13,0.005,0.001,3,256,3
11,20,6,1,9,600,,12,0.004,0.000,1,24,1
11,20,6,2,9,600,,16,0.004,0.000,1,36,1
11,20,6,3,9,600,,13,0.009,0.005,6,3584,4
11,20,6,4,9,600,,24,0.005,0.001,2,213,2
11,20,6,5,9,600,,15,0.007,0.003,8,945,8
11,20,6,6,9,600,,18,0.007,0.003,7,760,6
11,20,7,1,9,600,,26,0.008,0.004,3,3244,3
11,20,7,2,9,600,,8,0.004,0.000,1,30,1
11,20,7,3,9,600,,18,0.009,0.005,12,2968,7
11,20,7,4,9,600,,22,0.011,0.007,14,4069,6
11,20,7,5,9,600,,10,0.009,0.005,29,2306,7
11,20,7,6,9,600,,18,0.036,0.032,134,16793,7
11,20,7,7,9,600,,22,0.027,0.023,71,11359,7
11,20,8,1,9,600,,5,0.004,0.000,1,21,1
11,20,8,2,9,600,,15,0.005,0.001,2,493,2
11,20,8,3,9,600,,11,0.016,0.011,35,7669,9
11,20,8,4,9,600,,16,0.554,0.549,2343,361389,5
11,20,8,5,9,600,,18,0.032,0.024,145,13305,5
11,20,8,6,9,600,,18,0.019,0.014,53,7906,6
11,20,8,7,9,600,,16,0.010,0.005,10,1480,7
11,20,8,8,9,600,Unsolvable,,0.005,0.000,0,2,1
11,20,9,1,9,600,,6,0.004,0.000,1,24,1
11,20,9,2,9,600,,23,0.049,0.045,25,34306,4
