g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
11,10,1,1,12,600,,19,0.009,0.000,1,21,1
11,10,2,1,12,600,,9,0.008,0.000,1,13,1
11,10,2,2,12,600,,7,0.007,0.000,1,11,1
11,10,3,1,12,600,,11,0.006,0.000,1,17,1
11,10,3,2,12,600,,23,0.005,0.000,1,50,1
11,10,3,3,12,600,,19,0.005,0.000,1,62,1
11,10,4,1,12,600,,15,0.005,0.000,1,23,1
11,10,4,2,12,600,,11,0.005,0.000,1,19,1
11,10,4,3,12,600,,17,0.005,0.001,5,332,3
11,10,4,4,12,600,,18,0.005,0.000,1,73,1
11,10,5,1,12,600,,0,0.000,0.000,0,0,0
11,10,5,2,12,600,,4,0.005,0.000,1,14,1
11,10,5,3,12,600,,13,0.005,0.001,2,203,2
11,10,5,4,12,600,,15,0.006,0.001,4,530,3
11,10,5,5,12,600,,18,0.007,0.003,9,926,5
11,10,6,1,12,600,,10,0.006,0.001,4,962,4
11,10,6,2,12,600,,11,0.005,0.000,2,270,2
11,10,6,3,12,600,,14,0.005,0.000,1,49,1
11,10,6,4,12,600,,16,0.005,0.000,1,53,1
11,10,6,5,12,600,,13,0.006,0.001,3,243,3
11,10,6,6,12,600,,18,0.005,0.000,1,97,1
11,10,7,1,12,600,,12,0.005,0.000,1,26,1
11,10,7,2,12,600,,11,0.006,0.001,2,565,2
11,10,7,3,12,600,,11,0.005,0.000,1,32,1
11,10,7,4,12,600,,16,0.014,0.010,30,5902,6
11,10,7,5,12,600,,11,0.005,0.001,2,182,2
11,10,7,6,12,600,,16,0.007,0.002,7,599,6
11,10,7,7,12,600,,19,0.010,0.005,13,1302,7
11,10,8,1,12,600,,4,0.005,0.000,1,20,1
11,10,8,2,12,600,,8,0.005,0.000,1,31,1
11,10,8,3,12,600,,18,0.018,0.014,12,9520,4
11,10,8,4,12,600,,9,0.006,0.002,4,258,4
11,10,8,5,12,600,,16,0.005,0.001,1,79,1
11,10,8,6,12,600,,21,0.015,0.010,8,5393,6
11,10,8,7,12,600,,16,0.011,0.006,14,1988,7
11,10,8,8,12,600,,15,0.013,0.009,35,2080,8
11,10,9,1,12,600,,18,0.005,0.000,1,36,1
11,10,9,2,12,600,,16,0.011,0.006,17,3975,7
11,10,9,3,12,600,,16,0.010,0.006,13,3385,5
11,10,9,4,12,600,,22,0.011,0.006,18,3386,4
11,10,9,5,12,600,,12,0.020,0.015,18,8540,9
11,10,9,6,12,600,,14,0.014,0.009,14,3887,8
11,10,9,7,12,600,,16,0.011,0.007,8,1225,8
11,10,9,8,12,600,,16,0.018,0.013,50,4207,8
11,10,9,9,12,600,,18,0.022,0.017,73,4946,9
11,10,10,1,12,600,,12,0.007,0.002,4,1488,4
11,10,10,2,12,600,,14,0.013,0.009,12,5241,12
11,10,10,3,12,600,,18,0.214,0.209,159,147069,5
11,10,10,4,12,600,,19,0.029,0.024,50,15505,4
11,10,10,5,12,600,,12,0.010,0.005,11,2078,6
11,10,10,6,12,600,,15,0.014,0.009,9,3412,8
11,10,10,7,12,600,,18,0.010,0.005,4,1650,4
11,10,10,8,12,600,,15,0.014,0.009,13,2938,8
11,10,10,9,12,600,,13,0.140,0.135,752,66038,9
11,10,10,10,12,600,,16,0.027,0.020,65,4308,10
11,20,1,1,12,600,,11,0.004,0.000,1,13,1
11,20,2,1,12,600,,0,0.000,0.000,0,0,0
11,20,2,2,12,600,,17,0.004,0.000,1,34,1
11,20,3,1,12,600,,17,0.008,0.004,5,3349,3
11,20,3,2,12,600,,9,0.005,0.000,1,15,1
11,20,3,3,12,600,,24,0.008,0.001,3,296,3
11,20,4,1,12,600,,10,0.007,0.002,7,1743,4
11,20,4,2,12,600,,21,0.004,0.000,2,127,2
11,20,4,3,12,600,,12,0.004,0.000,1,39,1
11,20,4,4,12,600,,20,0.005,0.002,9,624,4
11,20,5,1,12,600,,21,0.361,0.357,251,259134,5
11,20,5,2,12,600,,17,0.007,0.003,5,1938,4
11,20,5,3,12,600,,20,0.018,0.014,9,10425,5
11,20,5,4,12,600,,17,0.005,0.001,3,257,3
11,20,5,5,12,600,,30,0.010,0.006,32,2678,5
11,20,6,1,12,600,,14,0.005,0.001,2,540,2
11,20,6,2,12,600,,8,0.005,0.001,4,464,4
11,20,6,3,12,600,,17,0.005,0.001,3,354,3
11,20,6,4,12,600,,12,0.050,0.046,80,33230,5
11,20,6,5,12,600,,19,0.009,0.005,27,2041,7
11,20,6,6,12,600,,17,0.005,0.001,4,337,4
11,20,7,1,12,600,,16,0.004,0.000,1,30,1
11,20,7,2,12,600,,21,0.004,0.001,2,246,2
11,20,7,3,12,600,,21,0.016,0.012,17,8145,17
11,20,7,4,12,600,,14,0.010,0.006,17,4040,4
11,20,7,5,12,600,,23,0.018,0.014,35,8440,5
11,20,7,6,12,600,,22,0.011,0.007,14,2979,6
11,20,7,7,12,600,,16,0.009,0.005,16,1370,7
11,20,8,1,12,600,,13,0.005,0.001,5,613,5
11,20,8,2,12,600,,9,0.004,0.000,1,25,1
11,20,8,3,12,600,,16,0.005,0.001,10,694,6
11,20,8,4,12,600,,13,0.017,0.013,25,8141,6
11,20,8,5,12,600,,19,0.017,0.013,32,8215,5
11,20,8,6,12,600,,16,0.017,0.014,76,6474,7
11,20,8,7,12,600,,16,0.009,0.005,11,1138,7
11,20,8,8,12,600,,20,0.005,0.001,1,120,1
11,20,9,1,12,600,,10,0.004,0.000,1,28,1
11,20,9,2,12,600,,12,0.009,0.005,10,3172,2
11,20,9,3,12,600,,14,0.014,0.010,13,7119,3
11,20,9,4,12,600,,13,0.022,0.018,19,11389,10
11,20,9,5,12,600,Timeout,,609.626,609.622,1176837,376028776,8
11,20,9,6,12,600,,15,10.444,0.012,31,6224,7
11,20,9,7,12,600,,18,0.014,0.010,32,2608,9
11,20,9,8,12,600,,15,0.008,0.003,4,558,4
11,20,9,9,12,600,Unsolvable,,0.005,0.001,0,2,1
11,20,10,1,12,600,,8,0.005,0.001,2,277,2
11,20,10,2,12,600,,13,0.007,0.003,5,1938,5
11,20,10,3,12,600,,19,0.024,0.020,70,12057,4
11,20,10,4,12,600,,17,0.015,0.011,32,6687,4
11,20,10,5,12,600,,16,0.396,0.392,781,269949,6
11,20,10,6,12,600,,14,0.016,0.011,22,4347,9
11,20,10,7,12,600,,23,0.013,0.009,8,3009,7
11,20,10,8,12,600,,19,0.747,0.742,2063,431473,9
11,20,10,9,12,600,,19,0.025,0.014,17,3624,9
11,20,10,10,12,600,,25,1.902,1.898,6796,964940,10
