g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
11,10,1,1,16,600,,28,0.006,0.000,1,30,1
11,10,2,1,16,600,,23,0.005,0.000,1,27,1
11,10,2,2,16,600,,16,0.005,0.000,1,33,1
11,10,3,1,16,600,,21,0.017,0.012,7,9319,3
11,10,3,2,16,600,,8,0.005,0.000,1,20,1
11,10,3,3,16,600,,15,0.005,0.000,1,46,1
11,10,4,1,16,600,,4,0.005,0.000,1,12,1
11,10,4,2,16,600,,10,0.005,0.000,1,27,1
11,10,4,3,16,600,,15,0.005,0.000,1,46,1
11,10,4,4,16,600,,15,0.005,0.000,1,56,1
11,10,5,1,16,600,,5,0.005,0.000,1,15,1
11,10,5,2,16,600,,11,0.006,0.001,3,696,3
11,10,5,3,16,600,,9,0.005,0.000,1,31,1
11,10,5,4,16,600,,16,0.005,0.000,1,66,1
11,10,5,5,16,600,,13,0.006,0.001,4,427,4
11,10,6,1,16,600,,12,0.005,0.000,1,24,1
11,10,6,2,16,600,,17,0.007,0.002,2,1141,2
11,10,6,3,16,600,,13,0.006,0.000,2,137,2
11,10,6,4,16,600,,15,0.006,0.001,3,563,3
11,10,6,5,16,600,,19,0.008,0.003,5,1344,5
11,10,6,6,16,600,,17,0.007,0.002,4,512,4
11,10,7,1,16,600,,7,0.005,0.000,1,21,1
11,10,7,2,16,600,,17,0.013,0.008,34,5435,7
11,10,7,3,16,600,,13,0.008,0.003,4,1645,4
11,10,7,4,16,600,,18,0.005,0.000,1,76,1
11,10,7,5,16,600,,12,0.009,0.004,12,1133,8
11,10,7,6,16,600,,14,0.009,0.003,6,838,6
11,10,7,7,16,600,,21,0.011,0.005,8,1219,7
11,10,8,1,16,600,,4,0.005,0.000,3,109,3
11,10,8,2,16,600,,5,0.005,0.000,1,26,1
11,10,8,3,16,600,,11,0.005,0.000,1,46,1
11,10,8,4,16,600,,26,0.010,0.004,9,1898,6
11,10,8,5,16,600,,16,0.061,0.056,63,37557,7
11,10,8,6,16,600,,23,0.009,0.004,13,1180,5
11,10,8,7,16,600,,19,0.015,0.010,20,2181,10
11,10,8,8,16,600,,15,0.008,0.003,4,544,4
11,10,9,1,16,600,,14,0.005,0.000,1,32,1
11,10,9,2,16,600,,6,0.006,0.001,4,309,4
11,10,9,3,16,600,,18,0.088,0.083,56,59227,7
11,10,9,4,16,600,,14,0.258,0.253,318,175146,6
11,10,9,5,16,600,,19,0.368,0.010,10,1432,6
11,10,9,6,16,600,,18,0.029,0.022,63,9614,7
11,10,9,7,16,600,,25,0.129,0.124,128,80467,9
11,10,9,8,16,600,,17,0.013,0.008,25,2100,7
11,10,9,9,16,600,,17,0.017,0.012,22,2316,9
11,10,10,1,16,600,,4,0.005,0.000,1,24,1
11,10,10,2,16,600,,10,0.005,0.000,2,93,2
11,10,10,3,16,600,,14,0.098,0.092,78,65910,3
11,10,10,4,16,600,,19,0.020,0.014,31,8233,6
11,10,10,5,16,600,,13,0.027,0.022,65,13142,5
11,10,10,6,16,600,,9,0.007,0.002,3,385,3
11,10,10,7,16,600,,18,0.021,0.016,18,9647,6
11,10,10,8,16,600,,15,0.018,0.013,31,2504,10
11,10,10,9,16,600,,15,0.009,0.004,4,626,4
11,10,10,10,16,600,,24,0.027,0.022,56,4532,10
11,20,1,1,16,600,,30,0.004,0.000,1,32,1
11,20,2,1,16,600,,32,0.004,0.000,1,36,1
11,20,2,2,16,600,,23,0.004,0.000,1,38,1
11,20,3,1,16,600,,9,0.004,0.000,1,15,1
11,20,3,2,16,600,,17,0.004,0.000,1,34,1
11,20,3,3,16,600,,15,0.004,0.000,1,50,1
11,20,4,1,16,600,,22,0.008,0.004,4,3085,4
11,20,4,2,16,600,,14,0.005,0.001,2,660,2
11,20,4,3,16,600,,17,0.006,0.002,8,1007,5
11,20,4,4,16,600,,19,0.004,0.000,1,73,1
11,20,5,1,16,600,,6,0.004,0.000,1,16,1
11,20,5,2,16,600,,10,0.005,0.000,2,223,2
11,20,5,3,16,600,,12,0.004,0.000,1,42,1
11,20,5,4,16,600,,12,0.004,0.000,1,43,1
11,20,5,5,16,600,,16,0.005,0.001,8,475,4
11,20,6,1,16,600,,4,0.004,0.000,1,16,1
11,20,6,2,16,600,,17,0.005,0.001,3,358,3
11,20,6,3,16,600,,8,0.005,0.001,3,367,3
11,20,6,4,16,600,,16,0.004,0.000,1,50,1
11,20,6,5,16,600,,12,0.005,0.000,1,55,1
