g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
11,10,1,1,18,600,,12,0.009,0.000,1,14,1
11,10,2,1,18,600,,15,0.008,0.000,1,19,1
11,10,2,2,18,600,,11,0.007,0.000,1,24,1
11,10,3,1,18,600,,10,0.005,0.000,1,16,1
11,10,3,2,18,600,,11,0.005,0.000,1,25,1
11,10,3,3,18,600,,16,0.005,0.000,1,50,1
11,10,4,1,18,600,,17,0.006,0.002,2,1093,2
11,10,4,2,18,600,,14,0.005,0.000,1,36,1
11,10,4,3,18,600,,13,0.048,0.043,36,31968,3
11,10,4,4,18,600,,19,0.006,0.001,2,303,2
11,10,5,1,18,600,,7,0.005,0.000,1,17,1
11,10,5,2,18,600,,12,0.005,0.000,1,32,1
11,10,5,3,18,600,,19,0.005,0.000,2,139,2
11,10,5,4,18,600,,15,0.006,0.001,8,489,3
11,10,5,5,18,600,,20,0.007,0.003,10,1030,5
11,10,6,1,18,600,,9,0.005,0.000,1,21,1
11,10,6,2,18,600,,6,0.005,0.000,1,23,1
11,10,6,3,18,600,,13,0.006,0.001,2,703,2
11,10,6,4,18,600,,13,0.010,0.005,5,3359,4
11,10,6,5,18,600,,12,0.007,0.002,4,641,4
11,10,6,6,18,600,,17,0.011,0.005,26,1837,6
11,10,7,1,18,600,,5,0.005,0.000,1,19,1
11,10,7,2,18,600,,12,0.005,0.000,1,38,1
11,10,7,3,18,600,,10,0.007,0.000,1,36,1
11,10,7,4,18,600,,14,0.008,0.003,19,1188,5
11,10,7,5,18,600,,23,0.008,0.002,7,685,5
11,10,7,6,18,600,,16,0.008,0.003,5,561,5
11,10,7,7,18,600,,15,0.006,0.001,2,205,2
11,10,8,1,18,600,,3,0.005,0.000,1,19,1
11,10,8,2,18,600,,17,0.033,0.029,54,20047,7
11,10,8,3,18,600,,14,0.006,0.001,4,255,4
11,10,8,4,18,600,,7,0.007,0.002,5,646,5
11,10,8,5,18,600,,12,0.013,0.008,15,4256,7
11,10,8,6,18,600,,19,0.011,0.006,10,2901,5
11,10,8,7,18,600,,24,0.013,0.008,20,2210,7
11,10,8,8,18,600,,15,0.008,0.004,4,641,4
11,10,9,1,18,600,,12,0.009,0.004,7,2711,7
11,10,9,2,18,600,,13,0.005,0.000,1,42,1
11,10,9,3,18,600,,21,0.101,0.096,65,68352,5
11,10,9,4,18,600,,10,0.069,0.064,133,42357,5
11,10,9,5,18,600,,17,0.007,0.002,2,645,2
11,10,9,6,18,600,,14,0.118,0.113,282,72430,7
11,10,9,7,18,600,,14,0.046,0.041,67,24173,8
11,10,9,8,18,600,,14,0.015,0.010,28,2219,8
11,10,9,9,18,600,,19,0.023,0.018,58,4104,9
11,10,10,1,18,600,,0,0.000,0.000,0,0,0
11,10,10,2,18,600,,16,0.007,0.002,3,924,3
11,10,10,3,18,600,,10,0.006,0.001,2,293,2
11,10,10,4,18,600,,14,0.019,0.014,20,8498,5
11,10,10,5,18,600,,13,0.017,0.012,34,5386,9
11,10,10,6,18,600,,14,0.009,0.004,5,711,5
11,10,10,7,18,600,Timeout,,609.973,609.968,1657803,310356777,12
11,10,10,8,18,600,,14,11.611,0.030,78,7807,12
11,10,10,9,18,600,,18,0.019,0.013,34,2583,9
11,10,10,10,18,600,,14,0.022,0.016,36,2402,10
11,20,1,1,18,600,,10,0.005,0.000,1,12,1
11,20,2,1,18,600,,13,0.006,0.000,1,17,1
11,20,2,2,18,600,,25,0.005,0.000,1,47,1
