g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
3,10,0,1,13,1|2|600|4|1|0,,1,0,0,0,1,90,54,187,1,1,1
3,10,0,2,13,1|2|600|4|1|0,,4,0,2,1,4,610,270,1472,4,4,4
3,10,0,3,13,1|2|600|4|1|0,,4,0,4,1,6,1058,405,2720,4,4,4
3,10,0,4,13,1|2|600|4|1|0,,2,0,2,1,4,942,324,2464,2,2,2
3,10,0,5,13,1|2|600|4|1|0,,3,0,4,1,6,1721,540,4714,3,3,3
3,10,0,6,13,1|2|600|4|1|0,Timeout,,0,250,602261,0,113292,31266,337074,3,97,-1
3,10,0,7,13,1|2|600|4|1|0,,3,0,6,1,7,2934,756,8707,3,3,3
3,10,0,8,13,1|2|600|4|1|0,,7,0,29,106,135,12874,2808,40992,3,7,7
3,20,0,1,13,1|2|600|4|1|0,,2,0,0,0,0,133,81,277,2,2,2
3,20,0,2,13,1|2|600|4|1|0,,3,0,0,0,1,469,216,1077,3,3,3
3,20,0,3,13,1|2|600|4|1|0,,4,0,2,0,3,1026,405,2592,4,4,4
3,20,0,4,13,1|2|600|4|1|0,,4,0,2,0,4,1426,540,3576,4,4,4
3,20,0,5,13,1|2|600|4|1|0,,4,0,7,2,11,2990,945,8314,3,4,4
3,20,0,6,13,1|2|600|4|1|0,Maximum (maximum) makespan exceeded,,0,308,42036,0,143221,41634,415387,2,257,-1
3,20,0,7,13,1|2|600|4|1|0,Maximum (maximum) makespan exceeded,,0,432,63774,0,191153,48573,582923,4,257,-1
