g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
12,10,1,1,6,1|2|600|4|1|1,,0,0,3,2,6,1408,864,2556,0,0,0
12,10,1,2,6,1|2|600|4|1|1,,26,0,347,545,894,156291,47952,446517,18,26,26
12,10,1,3,6,1|2|600|4|1|1,Timeout,,0,809,784677,0,368714,105408,1057266,30,46,60
12,10,1,4,6,1|2|600|4|1|1,Timeout,,0,973,736816,0,443611,118800,1276461,27,48,50
12,10,1,5,6,1|2|600|4|1|1,Timeout,,0,1711,1105428,0,760413,199584,2193049,38,39,-1
12,10,1,6,6,1|2|600|4|1|1,Timeout,,0,1788,1101813,0,814998,208656,2347056,34,35,-1
12,10,1,7,6,1|2|600|4|1|1,Unsolvable,,,,,,,,,,,
12,10,1,8,6,1|2|600|4|1|1,Timeout,,0,2655,1126964,0,1188798,299376,3434180,19,39,-1
12,10,1,9,6,1|2|600|4|1|1,Timeout,,0,4259,1000465,0,1885637,470880,5472153,27,55,-1
12,10,1,10,6,1|2|600|4|1|1,Timeout,,0,2638,1149303,0,1183585,289872,3410331,30,31,-1
12,10,2,1,6,1|2|600|4|1|1,,12,0,120,40,160,56124,16848,164478,12,12,12
12,10,2,2,6,1|2|600|4|1|1,,12,0,188,35,224,84798,22464,257446,12,12,12
12,10,2,3,6,1|2|600|4|1|1,,27,0,570,756,1327,245313,60480,769985,27,27,27
12,10,2,4,6,1|2|600|4|1|1,,24,0,1240,21379,22621,520307,121824,1662023,23,24,24
12,10,2,5,6,1|2|600|4|1|1,Timeout,,0,1384,973201,0,576601,130032,1842311,21,22,42
12,10,2,6,6,1|2|600|4|1|1,,28,0,1096,192237,193334,457412,100224,1455548,14,28,28
12,10,2,7,6,1|2|600|4|1|1,Timeout,,0,2040,738803,0,848302,182736,2735872,23,24,46
12,10,2,8,6,1|2|600|4|1|1,Timeout,,0,2406,1156085,0,995318,211680,3212994,24,25,-1
12,10,2,9,6,1|2|600|4|1|1,Timeout,,0,2620,1139491,0,1069025,223344,3448311,23,24,-1
12,10,2,10,6,1|2|600|4|1|1,Timeout,,0,3413,1170191,0,1378148,285120,4458140,27,28,-1
12,10,3,1,6,1|2|600|4|1|1,,0,0,4,9,14,3392,1728,6264,0,0,0
12,10,3,2,6,1|2|600|4|1|1,,12,0,282,35,317,119643,28080,382265,12,12,12
12,10,3,3,6,1|2|600|4|1|1,,20,0,608,86,695,249878,54432,823754,20,20,20
12,10,3,4,6,1|2|600|4|1|1,,24,0,1774,32939,34715,697063,142128,2376277,23,24,24
12,10,3,5,6,1|2|600|4|1|1,Timeout,,0,1702,1055268,0,673194,134784,2290866,19,20,28
12,10,3,6,6,1|2|600|4|1|1,Timeout,,0,2230,959378,0,870352,167184,2983498,21,22,31
12,10,3,7,6,1|2|600|4|1|1,Timeout,,0,2608,820693,0,1017663,194400,3495163,22,23,44
12,10,3,8,6,1|2|600|4|1|1,Timeout,,0,2689,1219574,0,1043533,194832,3594919,20,21,-1
12,10,3,9,6,1|2|600|4|1|1,Timeout,,0,2729,1258147,0,1045358,191808,3595286,18,19,-1
12,10,3,10,6,1|2|600|4|1|1,Timeout,,0,3173,1285671,0,1206454,219024,4175840,19,20,-1
12,10,4,1,6,1|2|600|4|1|1,,0,0,5,31,37,4384,2160,8118,0,0,0
12,10,4,2,6,1|2|600|4|1|1,,6,0,213,29,243,83401,18144,270397,6,6,6
12,10,4,3,6,1|2|600|4|1|1,,19,0,780,100,880,306400,60480,1046968,19,19,19
12,10,4,4,6,1|2|600|4|1|1,,16,0,1515,1002,2518,578657,107136,2033017,15,16,16
12,10,4,5,6,1|2|600|4|1|1,,25,0,1458,7787,9246,562747,101088,1974679,25,25,25
12,10,4,6,6,1|2|600|4|1|1,,21,0,2360,315902,318264,886412,151200,3170552,17,21,21
12,10,4,7,6,1|2|600|4|1|1,,24,0,1828,129779,131609,695090,118800,2468908,24,24,24
12,10,4,8,6,1|2|600|4|1|1,Timeout,,0,3074,876865,0,1144273,191808,4113673,18,19,36
12,10,4,9,6,1|2|600|4|1|1,Timeout,,0,3297,627145,0,1215500,196560,4391326,17,18,25
12,10,4,10,6,1|2|600|4|1|1,Timeout,,0,5405,944147,0,1974449,320544,7163061,26,27,-1
12,10,5,1,6,1|2|600|4|1|1,,10,0,316,85,402,133146,28512,434022,10,10,10
12,10,5,2,6,1|2|600|4|1|1,,18,0,751,131,884,298532,57456,1026150,18,18,18
12,10,5,3,6,1|2|600|4|1|1,,14,0,1247,637,1885,481411,86400,1699683,12,14,14
12,10,5,4,6,1|2|600|4|1|1,,13,0,814,83,899,315167,54432,1110539,13,13,13
12,10,5,5,6,1|2|600|4|1|1,,20,0,1469,340,1810,555562,90720,2006086,20,20,20
12,10,5,6,6,1|2|600|4|1|1,,24,0,2018,27571,29590,751910,118800,2736016,24,24,24
12,10,5,7,6,1|2|600|4|1|1,,22,0,2087,1659,3747,771002,119232,2821622,22,22,22
12,10,5,8,6,1|2|600|4|1|1,,20,0,4009,192108,196119,1447737,219024,5365147,19,20,20
12,10,5,9,6,1|2|600|4|1|1,Timeout,,0,4697,876545,0,1677348,247968,6255400,20,21,40
12,10,5,10,6,1|2|600|4|1|1,Timeout,,0,5365,895568,0,1901003,278640,7106825,21,22,42
12,10,6,1,6,1|2|600|4|1|1,,8,0,343,79,423,140725,27216,467719,8,8,8
12,10,6,2,6,1|2|600|4|1|1,,12,0,648,99,749,255327,44928,887735,12,12,12
12,10,6,3,6,1|2|600|4|1|1,,17,0,1117,152,1270,425069,69984,1519367,17,17,17
12,10,6,4,6,1|2|600|4|1|1,,16,0,2190,1281,3473,805991,125280,2954467,14,16,16
12,10,6,5,6,1|2|600|4|1|1,,23,0,2102,365,2469,765132,114048,2830376,23,23,23
12,10,6,6,6,1|2|600|4|1|1,,19,0,1946,518,2466,708041,103680,2627423,19,19,19
12,10,6,7,6,1|2|600|4|1|1,,18,0,2061,9369,11430,742948,106704,2765258,18,18,18
12,10,6,8,6,1|2|600|4|1|1,,21,0,2690,115169,117861,956177,133056,3600985,21,21,21
12,10,6,9,6,1|2|600|4|1|1,Timeout,,0,2955,1397204,0,1052382,142560,3978990,21,21,-1
12,10,6,10,6,1|2|600|4|1|1,Unsolvable,,,,,,,,,,,
