g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
12,10,1,1,18,1|2|600|4|1|1,,0,0,4,1,6,1408,864,2556,0,0,0
12,10,1,2,18,1|2|600|4|1|1,,39,0,727,37979,38708,322506,99792,934948,19,39,39
12,10,1,3,18,1|2|600|4|1|1,,29,0,514,4883,5398,238164,67392,681076,19,29,29
12,10,1,4,18,1|2|600|4|1|1,Timeout,,0,1866,607905,0,831874,226800,2411624,26,53,78
12,10,1,5,18,1|2|600|4|1|1,Timeout,,0,2242,606998,0,1003198,261792,2917794,25,51,100
12,10,1,6,18,1|2|600|4|1|1,Timeout,,0,2222,607758,0,997991,257040,2895465,21,53,63
12,10,1,7,18,1|2|600|4|1|1,Timeout,,0,2022,611496,0,889872,224640,2579776,16,33,64
12,10,1,8,18,1|2|600|4|1|1,Timeout,,0,3639,615692,0,1630801,408240,4741551,26,53,-1
12,10,1,9,18,1|2|600|4|1|1,Timeout,,0,4437,623217,0,1961258,488160,5704950,28,57,-1
12,10,1,10,18,1|2|600|4|1|1,Timeout,,0,2969,624070,0,1333067,327888,3838933,34,35,-1
12,10,2,1,18,1|2|600|4|1|1,,0,0,3,8,11,2400,1296,4410,0,0,0
12,10,2,2,18,1|2|600|4|1|1,,15,0,238,31,269,104635,27648,319727,15,15,15
12,10,2,3,18,1|2|600|4|1|1,,14,0,300,53,354,132796,32400,410566,14,14,14
12,10,2,4,18,1|2|600|4|1|1,,26,0,823,509052,509876,347540,80352,1109936,15,26,26
12,10,2,5,18,1|2|600|4|1|1,Timeout,,0,1816,627707,0,748273,166320,2403755,27,37,40
12,10,2,6,18,1|2|600|4|1|1,Timeout,,0,2491,629715,0,1017542,224640,3282550,16,33,48
12,10,2,7,18,1|2|600|4|1|1,Timeout,,0,1795,634243,0,743651,159408,2397953,20,21,-1
12,10,2,8,18,1|2|600|4|1|1,Timeout,,0,2819,638806,0,1158672,246240,3735100,28,29,-1
12,10,2,9,18,1|2|600|4|1|1,Timeout,,0,2151,639464,0,883963,185328,2843789,19,20,-1
12,10,2,10,18,1|2|600|4|1|1,Timeout,,0,3003,644092,0,1213127,254016,3911663,24,25,-1
12,10,3,1,18,1|2|600|4|1|1,,19,0,300,48,349,130301,34560,410117,19,19,19
12,10,3,2,18,1|2|600|4|1|1,,17,0,394,57,452,166169,38880,538021,17,17,17
12,10,3,3,18,1|2|600|4|1|1,,17,0,729,228,959,296773,64800,984505,12,17,17
12,10,3,4,18,1|2|600|4|1|1,,20,0,752,109,862,307000,63504,1023858,20,20,20
12,10,3,5,18,1|2|600|4|1|1,,23,0,1611,515034,516647,639804,127872,2172668,18,23,23
12,10,3,6,18,1|2|600|4|1|1,Timeout,,0,1477,651764,0,580695,112752,1975725,14,22,28
12,10,3,7,18,1|2|600|4|1|1,Timeout,,0,2242,650166,0,880355,168480,3012751,19,20,38
12,10,3,8,18,1|2|600|4|1|1,Timeout,,0,2691,669006,0,1053227,194832,3634373,20,21,-1
12,10,3,9,18,1|2|600|4|1|1,Timeout,,0,3351,670059,0,1288660,233280,4475932,22,23,-1
12,10,3,10,18,1|2|600|4|1|1,Timeout,,0,3986,660934,0,1519361,275184,5267367,24,25,48
12,10,4,1,18,1|2|600|4|1|1,,20,0,457,62,519,194472,45360,632886,20,20,20
12,10,4,2,18,1|2|600|4|1|1,,20,0,634,85,720,259391,54432,871987,20,20,20
12,10,4,3,18,1|2|600|4|1|1,,19,0,775,103,879,310407,60480,1062527,19,19,19
12,10,4,4,18,1|2|600|4|1|1,,15,0,746,76,823,296703,55296,1027043,15,15,15
12,10,4,5,18,1|2|600|4|1|1,,22,0,1277,671,1948,500160,89424,1758306,22,22,22
12,10,4,6,18,1|2|600|4|1|1,,25,0,1668,36998,38667,643654,112320,2273298,25,25,25
12,10,4,7,18,1|2|600|4|1|1,,22,0,2436,553496,555934,924153,156816,3305219,16,22,22
12,10,4,8,18,1|2|600|4|1|1,Timeout,,0,3903,674104,0,1458372,243648,5249892,23,24,34
12,10,4,9,18,1|2|600|4|1|1,Timeout,,0,4548,659260,0,1679050,275184,6069872,24,25,36
12,10,4,10,18,1|2|600|4|1|1,Timeout,,0,3717,684318,0,1376407,223776,4972059,18,19,36
12,10,5,1,18,1|2|600|4|1|1,,15,0,471,70,541,196104,41472,651960,15,15,15
12,10,5,2,18,1|2|600|4|1|1,,17,0,699,68,768,281789,54432,963915,17,17,17
12,10,5,3,18,1|2|600|4|1|1,,18,0,938,131,1070,367813,65664,1294005,18,18,18
12,10,5,4,18,1|2|600|4|1|1,,14,0,876,85,962,340031,58320,1202921,14,14,14
12,10,5,5,18,1|2|600|4|1|1,,12,0,875,81,957,339728,56160,1206300,12,12,12
12,10,5,6,18,1|2|600|4|1|1,,17,0,1419,235,1654,537324,85536,1945330,17,17,17
12,10,5,7,18,1|2|600|4|1|1,,20,0,3539,78805,82345,1304733,202176,4810881,19,20,20
12,10,5,8,18,1|2|600|4|1|1,Timeout,,0,3728,696010,0,1362944,207792,5044350,18,19,27
12,10,5,9,18,1|2|600|4|1|1,Timeout,,0,3492,721870,0,1265445,187488,4701857,15,16,30
12,10,5,10,18,1|2|600|4|1|1,Timeout,,0,4514,703669,0,1626464,239760,6053642,18,19,36
12,10,6,1,18,1|2|600|4|1|1,,10,0,411,44,456,170809,33264,570487,10,10,10
12,10,6,2,18,1|2|600|4|1|1,,21,0,1105,142,1248,435428,76032,1528750,21,21,21
12,10,6,3,18,1|2|600|4|1|1,,16,0,1025,122,1148,397451,66096,1411289,16,16,16
12,10,6,4,18,1|2|600|4|1|1,,9,0,690,59,750,268943,43200,959403,9,9,9
12,10,6,5,18,1|2|600|4|1|1,,19,0,1683,283,1967,630425,95040,2324289,19,19,19
12,10,6,6,18,1|2|600|4|1|1,,24,0,2419,1475,3895,886789,129600,3298765,24,24,24
12,10,6,7,18,1|2|600|4|1|1,,13,0,2770,3455,6226,1001192,140400,3772350,12,13,13
12,10,6,8,18,1|2|600|4|1|1,Timeout,,0,4226,740306,0,1519104,211680,5741224,17,18,25
12,10,6,9,18,1|2|600|4|1|1,,22,0,3006,131699,134707,1085160,149040,4100382,22,22,22
12,10,6,10,18,1|2|600|4|1|1,,17,0,4552,359624,364178,1611999,214272,6158695,15,17,17
12,10,7,1,18,1|2|600|4|1|1,,9,0,465,47,512,190975,34560,644343,9,9,9
12,10,7,2,18,1|2|600|4|1|1,,6,0,398,38,437,159519,27216,549849,6,6,6
12,10,7,3,18,1|2|600|4|1|1,,22,0,1727,195,1922,654452,99360,2384744,22,22,22
12,10,7,4,18,1|2|600|4|1|1,,26,0,2417,250,2668,892698,128304,3318304,26,26,26
12,10,7,5,18,1|2|600|4|1|1,,20,0,3825,1355,5181,1388551,191808,5233615,18,20,20
12,10,7,6,18,1|2|600|4|1|1,,17,0,2052,250,2303,744003,101088,2794667,17,17,17
12,10,7,7,18,1|2|600|4|1|1,,24,0,3151,1675,4827,1134025,151200,4305549,24,24,24
12,10,7,8,18,1|2|600|4|1|1,,16,0,2372,249,2622,844529,110160,3211987,16,16,16
12,10,7,9,18,1|2|600|4|1|1,,17,0,2729,8282,11012,971727,124416,3711063,17,17,17
12,10,7,10,18,1|2|600|4|1|1,,22,0,7399,337910,345311,2554088,315792,9944458,21,22,22
12,10,8,1,18,1|2|600|4|1|1,,4,0,267,64,332,110785,19440,370615,4,4,4
12,10,8,2,18,1|2|600|4|1|1,,13,0,1037,100,1138,400041,60480,1429937,13,13,13
12,10,8,3,18,1|2|600|4|1|1,,17,0,1598,196,1795,601394,85536,2206770,17,17,17
12,10,8,4,18,1|2|600|4|1|1,,17,0,1847,197,2045,682532,93312,2538908,17,17,17
12,10,8,5,18,1|2|600|4|1|1,,19,0,2362,285,2648,857117,112320,3235869,19,19,19
12,10,8,6,18,1|2|600|4|1|1,,13,0,1838,183,2022,663703,84672,2513135,13,13,13
12,10,8,7,18,1|2|600|4|1|1,,22,0,3414,939,4353,1206863,149040,4645805,22,22,22
12,10,8,8,18,1|2|600|4|1|1,,17,0,5126,70485,75612,1783319,214272,6935895,15,17,17
12,10,8,9,18,1|2|600|4|1|1,,26,0,4944,63013,67959,1712187,198288,6709061,26,26,26
12,10,8,10,18,1|2|600|4|1|1,,21,0,4316,59711,64028,1492143,171072,5848791,21,21,21
12,10,9,1,18,1|2|600|4|1|1,,12,0,951,85,1036,374995,56160,1315247,12,12,12
12,10,9,2,18,1|2|600|4|1|1,,18,0,1686,196,1884,641837,90288,2326435,18,18,18
12,10,9,3,18,1|2|600|4|1|1,,6,0,679,53,733,259182,36288,936678,6,6,6
12,10,9,4,18,1|2|600|4|1|1,,13,0,1652,184,1837,606120,78624,2262004,13,13,13
12,10,9,5,18,1|2|600|4|1|1,,16,0,2299,218,2518,828200,102816,3138508,16,16,16
12,10,9,6,18,1|2|600|4|1|1,,21,0,3390,427,3817,1198143,142560,4616151,21,21,21
12,10,9,7,18,1|2|600|4|1|1,,13,0,4317,8128,12447,1504130,172800,5860770,12,13,13
12,10,9,8,18,1|2|600|4|1|1,,18,0,3590,544,4135,1248608,139536,4879318,18,18,18
