g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
7,10,1,1,,1|1.5|600|4|1|1,,7,0,13,12,27,6938,2646,18718,7,7,7
7,10,1,2,,1|1.5|600|4|1|1,,16,0,62,31,94,26237,8379,73159,16,16,16
7,10,1,3,,1|1.5|600|4|1|1,,17,0,77,553,631,37198,11172,104338,5,17,17
7,10,1,4,,1|1.5|600|4|1|1,,30,0,217,29376,29596,108317,30870,306750,16,30,30
7,10,1,5,,1|1.5|600|4|1|1,,39,0,265,114401,114668,135031,37044,385293,16,39,39
7,10,1,6,,1|1.5|600|4|1|1,,41,0,324,272995,273321,160591,43218,458582,11,41,41
7,10,1,7,,1|1.5|600|4|1|1,Timeout,,0,542,612136,0,276612,74088,787648,19,42,62
7,10,1,8,,1|1.5|600|4|1|1,Timeout,,0,627,604249,0,315114,83349,896688,17,42,-1
7,10,1,9,,1|1.5|600|4|1|1,Timeout,,0,717,604995,0,355124,92610,1014056,11,42,-1
7,10,1,10,,1|1.5|600|4|1|1,Timeout,,0,792,607004,0,393676,101871,1123890,17,42,-1
7,10,2,1,,1|1.5|600|4|1|1,,1,0,3,1,5,2294,882,5811,1,1,1
7,10,2,2,,1|1.5|600|4|1|1,,10,0,58,24,83,27566,7644,82754,10,10,10
7,10,2,3,,1|1.5|600|4|1|1,,14,0,122,303,427,54405,13965,168511,13,14,14
7,10,2,4,,1|1.5|600|4|1|1,,12,0,102,96,198,47693,11466,148129,10,12,12
7,10,2,5,,1|1.5|600|4|1|1,,17,0,167,8066,8234,80864,19551,250850,12,17,17
7,10,2,6,,1|1.5|600|4|1|1,,22,0,303,61568,61872,140985,32928,443149,16,22,22
7,10,2,7,,1|1.5|600|4|1|1,Timeout,,0,364,606231,0,163199,37044,518602,8,21,22
7,10,2,8,,1|1.5|600|4|1|1,Timeout,,0,395,605595,0,180580,41160,568432,13,25,27
7,10,2,9,,1|1.5|600|4|1|1,Timeout,,0,431,607478,0,203172,45276,640753,18,19,-1
7,10,2,10,,1|1.5|600|4|1|1,Timeout,,0,479,609155,0,221696,49392,698746,11,19,-1
7,10,3,1,,1|1.5|600|4|1|1,,7,0,37,11,49,18753,5292,56941,7,7,7
7,10,3,2,,1|1.5|600|4|1|1,,13,0,125,49,175,57115,13965,184901,12,13,13
7,10,3,3,,1|1.5|600|4|1|1,,8,0,74,14,89,34664,7938,111500,8,8,8
7,10,3,4,,1|1.5|600|4|1|1,,10,0,135,110,247,60299,13377,197783,9,10,10
7,10,3,5,,1|1.5|600|4|1|1,,10,0,163,78,241,71703,15288,236083,10,10,10
7,10,3,6,,1|1.5|600|4|1|1,,16,0,281,7271,7554,123044,25137,412198,13,16,16
