g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
9,10,1,1,,1|1.5|600|4|1|1,,20,0,82,43,126,36696,13608,102572,20,20,20
9,10,1,2,,1|1.5|600|4|1|1,,4,0,31,11,44,13684,4374,36747,4,4,4
9,10,1,3,,1|1.5|600|4|1|1,,29,0,298,9209,9508,140838,40824,402554,15,29,29
9,10,1,4,,1|1.5|600|4|1|1,Unsolvable,,,,,,,,,,,
9,10,1,5,,1|1.5|600|4|1|1,Timeout,,0,682,602989,0,341781,91854,980357,18,42,62
9,10,1,6,,1|1.5|600|4|1|1,Timeout,,0,823,604384,0,413276,107163,1192022,19,42,-1
9,10,1,7,,1|1.5|600|4|1|1,Timeout,,0,933,604775,0,469731,122472,1346611,18,42,62
9,10,1,8,,1|1.5|600|4|1|1,Timeout,,0,1081,604160,0,541383,137781,1557565,17,52,62
9,10,1,9,,1|1.5|600|4|1|1,Timeout,,0,1199,611023,0,605634,153090,1738302,22,42,-1
9,10,1,10,,1|1.5|600|4|1|1,Timeout,,0,1345,629801,0,668082,168399,1915748,17,42,-1
9,10,2,1,,1|1.5|600|4|1|1,,12,0,59,28,88,30609,9477,90669,12,12,12
9,10,2,2,,1|1.5|600|4|1|1,,12,0,99,33,132,46453,12636,140297,12,12,12
9,10,2,3,,1|1.5|600|4|1|1,,11,0,137,63,201,64102,15795,197850,9,11,11
9,10,2,4,,1|1.5|600|4|1|1,,21,0,374,5691,6066,173613,40824,550575,15,21,21
9,10,2,5,,1|1.5|600|4|1|1,,20,0,456,35319,35776,210544,47628,671015,16,20,20
9,10,2,6,,1|1.5|600|4|1|1,,22,0,509,10736,11246,241800,54432,765800,13,22,22
9,10,2,7,,1|1.5|600|4|1|1,Timeout,,0,916,614337,0,415426,91854,1328059,20,28,-1
9,10,2,8,,1|1.5|600|4|1|1,Timeout,,0,664,612857,0,311493,68040,992251,14,19,-1
9,10,2,9,,1|1.5|600|4|1|1,Timeout,,0,1147,614935,0,521524,112266,1671695,17,28,-1
9,10,2,10,,1|1.5|600|4|1|1,Timeout,,0,1264,633958,0,575465,122472,1853015,15,28,-1
9,10,3,1,,1|1.5|600|4|1|1,,8,0,64,16,80,32026,8748,98214,8,8,8
9,10,3,2,,1|1.5|600|4|1|1,,13,0,211,77,288,95777,23085,309931,13,13,13
9,10,3,3,,1|1.5|600|4|1|1,,16,0,272,68,340,125240,27702,412400,16,16,16
9,10,3,4,,1|1.5|600|4|1|1,,11,0,222,58,281,102607,22113,335291,10,11,11
9,10,3,5,,1|1.5|600|4|1|1,,17,0,404,129788,130194,181689,36936,612053,12,17,17
9,10,3,6,,1|1.5|600|4|1|1,,17,0,463,60081,60546,207807,41553,698433,14,17,17
9,10,3,7,,1|1.5|600|4|1|1,Timeout,,0,796,617241,0,348161,68040,1185519,12,19,22
9,10,3,8,,1|1.5|600|4|1|1,Timeout,,0,904,628819,0,392339,74844,1339828,15,19,27
9,10,3,9,,1|1.5|600|4|1|1,Timeout,,0,1017,619953,0,435318,81648,1486998,13,19,27
9,10,3,10,,1|1.5|600|4|1|1,Timeout,,0,1128,623457,0,479919,88452,1652206,14,19,-1
9,10,4,1,,1|1.5|600|4|1|1,,7,0,96,24,121,44579,10935,140283,7,7,7
9,10,4,2,,1|1.5|600|4|1|1,,13,0,289,84,374,127635,27702,427611,13,13,13
9,10,4,3,,1|1.5|600|4|1|1,,11,0,243,50,295,108968,22113,367188,11,11,11
9,10,4,4,,1|1.5|600|4|1|1,,13,0,448,218,666,195088,36936,676860,13,13,13
9,10,4,5,,1|1.5|600|4|1|1,,18,0,512,584173,584687,221157,41553,766503,15,18,18
9,10,4,6,,1|1.5|600|4|1|1,,17,0,610,11767,12379,260572,46170,917876,15,17,17
9,10,4,7,,1|1.5|600|4|1|1,,15,0,687,68272,68960,289585,50787,1023999,11,15,15
9,10,4,8,,1|1.5|600|4|1|1,,17,0,763,2469,3233,322934,55404,1143818,17,17,17
9,10,4,9,,1|1.5|600|4|1|1,Timeout,,0,1268,630246,0,527309,88452,1885356,20,19,-1
9,10,4,10,,1|1.5|600|4|1|1,Timeout,,0,1373,628837,0,564360,95256,2019146,17,19,22
9,10,5,1,,1|1.5|600|4|1|1,,10,0,190,56,247,87188,18954,286616,10,10,10
9,10,5,2,,1|1.5|600|4|1|1,Unsolvable,,,,,,,,,,,
9,10,5,3,,1|1.5|600|4|1|1,,12,0,316,61,378,137871,25272,480227,12,12,12
9,10,5,4,,1|1.5|600|4|1|1,,11,0,377,74,452,161320,28431,567868,11,11,11
9,10,5,5,,1|1.5|600|4|1|1,,12,0,434,68,502,184575,31590,656683,12,12,12
9,10,5,6,,1|1.5|600|4|1|1,,13,0,741,932,1674,309017,50787,1117447,13,13,13
9,10,5,7,,1|1.5|600|4|1|1,,16,0,853,11168,12022,346992,55404,1264752,13,16,16
9,10,5,8,,1|1.5|600|4|1|1,,15,0,918,155414,156334,380255,60021,1386141,11,15,15
9,10,5,9,,1|1.5|600|4|1|1,,15,0,1035,125167,126204,419650,64638,1544046,15,15,15
9,10,5,10,,1|1.5|600|4|1|1,Timeout,,0,1123,634630,0,455013,69255,1673547,16,16,18
9,10,6,1,,1|1.5|600|4|1|1,,4,0,105,21,127,49070,10206,159609,4,4,4
9,10,6,2,,1|1.5|600|4|1|1,,4,0,143,24,168,61125,11664,205133,4,4,4
9,10,6,3,,1|1.5|600|4|1|1,,11,0,392,67,459,165232,28431,582436,11,11,11
9,10,6,4,,1|1.5|600|4|1|1,,13,0,696,230,927,287761,46170,1046585,13,13,13
9,10,6,5,,1|1.5|600|4|1|1,,14,0,786,319,1107,323466,50787,1183844,14,14,14
9,10,6,6,,1|1.5|600|4|1|1,,12,0,604,97,702,249262,37908,913474,12,12,12
9,10,6,7,,1|1.5|600|4|1|1,,14,0,1014,8442,9457,407980,60021,1521722,14,14,14
9,10,6,8,,1|1.5|600|4|1|1,,15,0,1116,7553,8670,447402,64638,1671986,15,15,15
9,10,6,9,,1|1.5|600|4|1|1,,15,0,1220,270456,271677,488070,69255,1831884,13,15,15
9,10,6,10,,1|1.5|600|4|1|1,Timeout,,0,1355,643580,0,531443,73872,2005683,11,14,15
9,10,7,1,,1|1.5|600|4|1|1,,1,0,30,5,37,15721,3888,47065,1,1,1
9,10,7,2,,1|1.5|600|4|1|1,,9,0,391,85,477,168387,28431,591471,9,9,9
9,10,7,3,,1|1.5|600|4|1|1,,15,0,704,187,892,291477,46170,1054261,15,15,15
9,10,7,4,,1|1.5|600|4|1|1,,7,0,379,62,442,155972,24057,563780,7,7,7
9,10,7,5,,1|1.5|600|4|1|1,,14,0,950,210,1161,382977,55404,1423389,14,14,14
9,10,7,6,,1|1.5|600|4|1|1,,16,0,1057,369,1427,422283,60021,1580629,16,16,16
9,10,7,7,,1|1.5|600|4|1|1,,16,0,1236,1162,2399,484953,64638,1847633,16,16,16
9,10,7,8,,1|1.5|600|4|1|1,,14,0,1358,12428,13787,528852,69255,2021706,13,14,14
9,10,7,9,,1|1.5|600|4|1|1,,16,0,1439,10466,11906,561844,73872,2145992,16,16,16
9,10,7,10,,1|1.5|600|4|1|1,,12,0,1048,10728,11776,410892,53703,1569128,11,12,12
9,10,8,1,,1|1.5|600|4|1|1,,11,0,386,74,461,170185,28431,588181,11,11,11
9,10,8,2,,1|1.5|600|4|1|1,,8,0,316,40,357,136872,21870,480956,8,8,8
9,10,8,3,,1|1.5|600|4|1|1,,16,0,870,183,1054,354288,50787,1303406,16,16,16
9,10,8,4,,1|1.5|600|4|1|1,,14,0,977,218,1196,397112,55404,1479140,14,14,14
9,10,8,5,,1|1.5|600|4|1|1,,14,0,1106,272,1379,441850,60021,1658876,14,14,14
9,10,8,6,,1|1.5|600|4|1|1,,12,0,850,118,969,336748,44226,1272504,12,12,12
9,10,8,7,,1|1.5|600|4|1|1,,13,0,1405,1404,2809,547692,69255,2103186,13,13,13
9,10,8,8,,1|1.5|600|4|1|1,,13,0,1518,1474,2994,589964,73872,2274336,13,13,13
9,10,8,9,,1|1.5|600|4|1|1,,14,0,1655,3541,5197,639144,78489,2476154,14,14,14
9,10,8,10,,1|1.5|600|4|1|1,,17,0,1782,46476,48260,684965,83106,2659061,17,17,17
9,10,9,1,,1|1.5|600|4|1|1,,8,0,308,49,357,136741,21870,471545,8,8,8
9,10,9,2,,1|1.5|600|4|1|1,,10,0,570,129,700,237803,34749,855439,10,10,10
