g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
5,10,1,1,13,1|2|600|4|1|1,,4,0,8,1,10,2056,752,5637,4,4,4
5,10,1,2,13,1|2|600|4|1|1,,6,0,12,2,15,5313,1579,15013,6,6,6
5,10,1,3,13,1|2|600|4|1|1,,16,0,36,62,99,18807,5106,54758,8,16,16
5,10,1,4,13,1|2|600|4|1|1,,24,0,122,4211,4334,60611,15383,180655,10,24,24
5,10,1,5,13,1|2|600|4|1|1,,30,0,182,8361,8544,88454,22060,262335,12,30,30
5,10,1,6,13,1|2|600|4|1|1,,32,0,181,61831,62013,90908,21537,272690,10,32,32
5,10,1,7,13,1|2|600|4|1|1,,35,0,288,118722,119011,141057,31814,428564,13,35,35
5,10,1,8,13,1|2|600|4|1|1,,35,0,268,91287,91556,131921,30391,396413,11,35,35
5,10,1,9,13,1|2|600|4|1|1,Unsolvable,,,,,,,,,,,
5,10,1,10,13,1|2|600|4|1|1,Timeout,,0,689,602871,0,325273,73445,981971,11,45,88
5,10,2,1,13,1|2|600|4|1|1,,0,0,0,0,1,414,229,762,0,0,0
5,10,2,2,13,1|2|600|4|1|1,,5,0,15,2,18,7529,1808,23569,5,5,5
5,10,2,3,13,1|2|600|4|1|1,,14,0,51,20,72,24989,5637,79387,14,14,14
5,10,2,4,13,1|2|600|4|1|1,,14,0,105,108,214,44724,9466,144328,10,14,14
5,10,2,5,13,1|2|600|4|1|1,,10,0,108,64,173,49830,9995,162584,9,10,10
5,10,2,6,13,1|2|600|4|1|1,,18,0,126,19703,19830,58549,11424,191849,9,18,18
5,10,2,7,13,1|2|600|4|1|1,,24,0,212,211632,211846,90939,16903,301263,12,24,24
5,10,2,8,13,1|2|600|4|1|1,,21,0,358,239976,240336,152554,27782,509502,9,21,21
5,10,2,9,13,1|2|600|4|1|1,Timeout,,0,502,605457,0,221897,40461,739125,12,31,36
5,10,2,10,13,1|2|600|4|1|1,Timeout,,0,511,608539,0,220183,40540,729923,11,23,-1
5,10,3,1,13,1|2|600|4|1|1,,4,0,11,2,13,5659,1506,17206,4,4,4
5,10,3,2,13,1|2|600|4|1|1,,8,0,33,5,39,15709,3387,51251,8,8,8
5,10,3,3,13,1|2|600|4|1|1,,9,0,54,20,75,24496,4518,83319,9,9,9
5,10,3,4,13,1|2|600|4|1|1,,9,0,131,107,240,51052,8949,176288,8,9,9
5,10,3,5,13,1|2|600|4|1|1,,12,0,165,730,896,73243,12630,252442,10,12,12
5,10,3,6,13,1|2|600|4|1|1,,14,0,209,7823,8033,87040,14211,303454,10,14,14
5,10,3,7,13,1|2|600|4|1|1,,14,0,196,4188,4386,80180,12792,279305,8,14,14
5,10,3,8,13,1|2|600|4|1|1,,17,0,425,71508,71935,173675,27273,609275,8,17,17
5,10,3,9,13,1|2|600|4|1|1,,23,0,623,466663,467288,258581,40554,906152,11,23,23
5,10,3,10,13,1|2|600|4|1|1,Timeout,,0,527,606744,0,216760,32235,767550,8,19,20
5,10,4,1,13,1|2|600|4|1|1,,5,0,19,3,23,9501,2258,30096,5,5,5
5,10,4,2,13,1|2|600|4|1|1,,7,0,38,6,45,17983,3616,59797,7,7,7
5,10,4,3,13,1|2|600|4|1|1,,5,0,38,11,50,17623,3174,59984,5,5,5
5,10,4,4,13,1|2|600|4|1|1,,5,0,47,12,60,20415,3632,69139,5,5,5
5,10,4,5,13,1|2|600|4|1|1,,7,0,149,90,240,58657,8815,209519,6,7,7
5,10,4,6,13,1|2|600|4|1|1,,14,0,256,4806,5064,107120,15798,383560,10,14,14
5,10,4,7,13,1|2|600|4|1|1,,12,0,266,7124,7391,112067,15731,405031,9,12,12
5,10,4,8,13,1|2|600|4|1|1,,11,0,318,4883,5202,130983,17164,479563,9,11,11
5,10,4,9,13,1|2|600|4|1|1,,14,0,252,6381,6634,104010,14697,373114,7,14,14
5,10,4,10,13,1|2|600|4|1|1,,13,0,458,18610,19069,185442,24230,677806,11,13,13
5,10,5,1,13,1|2|600|4|1|1,,6,0,30,5,36,14481,3160,46830,6,6,6
5,10,5,2,13,1|2|600|4|1|1,,7,0,51,8,60,23227,4220,79272,7,7,7
5,10,5,3,13,1|2|600|4|1|1,,9,0,80,27,108,35856,6030,124747,9,9,9
5,10,5,4,13,1|2|600|4|1|1,,6,0,78,19,98,30297,4765,106203,6,6,6
5,10,5,5,13,1|2|600|4|1|1,,6,0,92,24,117,36921,5300,132626,6,6,6
5,10,5,6,13,1|2|600|4|1|1,,10,0,226,2606,2833,89546,12435,325078,7,10,10
5,10,5,7,13,1|2|600|4|1|1,,9,0,164,53,218,69193,9070,252796,9,9,9
5,10,5,8,13,1|2|600|4|1|1,,10,0,309,15974,16284,120881,14705,449471,7,10,10
5,10,5,9,13,1|2|600|4|1|1,,10,0,340,18223,18564,133528,15840,497853,7,10,10
5,10,5,10,13,1|2|600|4|1|1,,14,0,449,144527,144978,178226,21475,662786,9,14,14
5,10,6,1,13,1|2|600|4|1|1,,2,0,14,2,17,6921,1587,21495,2,2,2
5,10,6,2,13,1|2|600|4|1|1,,2,0,19,2,22,9205,1824,30125,2,2,2
5,10,6,3,13,1|2|600|4|1|1,,7,0,84,24,109,36364,5436,129827,7,7,7
