g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
3,10,1,1,,1|2|600|4|1|1,,2,0,1,0,3,480,234,1080,2,2,2
3,10,1,2,,1|2|600|4|1|1,,3,0,4,1,6,1039,444,2380,3,3,3
3,10,1,3,,1|2|600|4|1|1,,14,0,21,57,80,9090,3660,21934,6,14,14
3,10,1,4,,1|2|600|4|1|1,,13,0,13,36,50,6375,2529,15153,7,13,13
3,10,1,5,,1|2|600|4|1|1,,36,0,48,15681,15730,24940,9666,60064,6,36,36
3,10,1,6,,1|2|600|4|1|1,Timeout,,0,261,603310,0,127546,49693,305058,7,113,-1
3,10,1,7,,1|2|600|4|1|1,Timeout,,0,189,602495,0,89119,32984,219035,4,65,-1
3,10,1,8,,1|2|600|4|1|1,Maximum (maximum) makespan exceeded,,0,282,419,0,149047,54579,367015,6,193,-1
3,10,2,1,,1|2|600|4|1|1,,1,0,0,4,5,523,234,1132,1,1,1
3,10,2,2,,1|2|600|4|1|1,,2,0,1,0,2,1122,468,2538,2,2,2
3,10,2,3,,1|2|600|4|1|1,,6,0,10,10,21,3598,1425,8676,3,6,6
3,10,2,4,,1|2|600|4|1|1,,8,0,14,50,66,5429,2098,13305,4,8,8
3,10,2,5,,1|2|600|4|1|1,,10,0,22,389,412,11840,4493,29624,4,10,10
3,10,2,6,,1|2|600|4|1|1,Timeout,,0,80,601279,0,36934,14040,92706,6,28,30
3,10,2,7,,1|2|600|4|1|1,Timeout,,0,76,602867,0,35521,13163,90873,5,21,-1
3,10,2,8,,1|2|600|4|1|1,Maximum (maximum) makespan exceeded,,0,349,6241,0,176582,65934,449706,6,193,-1
3,10,3,1,,1|2|600|4|1|1,,3,0,3,2,6,1834,756,4142,3,3,3
3,10,3,2,,1|2|600|4|1|1,,6,0,15,11,27,4900,1983,11500,2,6,6
3,10,3,3,,1|2|600|4|1|1,,3,0,5,1,6,2443,972,5761,3,3,3
3,10,3,4,,1|2|600|4|1|1,,5,0,9,19,29,5316,2043,13150,3,5,5
3,10,3,5,,1|2|600|4|1|1,,6,0,12,2,15,5615,2160,13891,6,6,6
3,10,3,6,,1|2|600|4|1|1,,7,0,23,175,200,12269,4599,31577,3,7,7
3,10,3,7,,1|2|600|4|1|1,Timeout,,0,170,602877,0,81169,30510,211093,5,41,-1
3,10,3,8,,1|2|600|4|1|1,Maximum (maximum) makespan exceeded,,0,622,31653,0,291299,107049,776955,4,257,-1
3,10,4,1,,1|2|600|4|1|1,,2,0,2,0,4,1700,693,3794,2,2,2
3,10,4,2,,1|2|600|4|1|1,,4,0,6,1,8,3486,1386,8178,4,4,4
3,10,4,3,,1|2|600|4|1|1,,4,0,7,2,9,4086,1585,9898,4,4,4
3,10,4,4,,1|2|600|4|1|1,,5,0,14,2,17,5214,2016,12804,5,5,5
3,10,4,5,,1|2|600|4|1|1,,4,0,8,2,10,4663,1791,11539,4,4,4
3,10,4,6,,1|2|600|4|1|1,,10,0,42,17030,17074,18205,6894,47169,4,10,10
3,10,4,7,,1|2|600|4|1|1,Timeout,,0,311,607903,0,143478,54697,374798,4,65,-1
3,10,4,8,,1|2|600|4|1|1,Maximum (maximum) makespan exceeded,,0,541,191897,0,241575,90180,648819,6,193,-1
3,10,5,1,,1|2|600|4|1|1,,2,0,3,1,4,2114,846,4706,2,2,2
3,10,5,2,,1|2|600|4|1|1,,5,0,13,26,40,7543,2981,17783,4,5,5
3,10,5,3,,1|2|600|4|1|1,,3,0,10,2,13,3592,1404,8568,3,3,3
3,10,5,4,,1|2|600|4|1|1,,4,0,20,11,32,7613,2901,19163,3,4,4
3,10,5,5,,1|2|600|4|1|1,,4,0,21,17,39,8169,3090,20977,3,4,4
3,10,5,6,,1|2|600|4|1|1,Timeout,,0,216,606166,0,96337,36857,251353,5,41,-1
3,10,5,7,,1|2|600|4|1|1,,7,0,36,702,739,17776,6612,47836,3,7,7
3,10,5,8,,1|2|600|4|1|1,Maximum (maximum) makespan exceeded,,0,806,474842,0,365159,136287,997351,4,257,-1
3,10,6,1,,1|2|600|4|1|1,,1,0,2,0,3,1525,618,3344,1,1,1
3,10,6,2,,1|2|600|4|1|1,,3,0,6,1,8,3870,1512,9008,3,3,3
3,10,6,3,,1|2|600|4|1|1,,2,0,5,1,7,3115,1209,7413,2,2,2
3,10,6,4,,1|2|600|4|1|1,,4,0,10,4,15,5747,2214,14215,4,4,4
3,10,6,5,,1|2|600|4|1|1,,4,0,12,3,16,6438,2445,16474,4,4,4
3,10,6,6,,1|2|600|4|1|1,,5,0,29,22,52,9865,3708,26029,3,5,5
3,10,6,7,,1|2|600|4|1|1,,5,0,22,26,49,8826,3306,23551,5,5,5
3,10,6,8,,1|2|600|4|1|1,,9,0,44,7179,7224,21050,7794,58198,3,9,9
3,10,7,1,,1|2|600|4|1|1,,1,0,4,1,6,1770,712,3882,1,1,1
