g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
8,10,0,1,4,1|2|600|4|1|0,,1,0,2,1,4,683,384,1443,1,1,1
8,10,0,2,4,1|2|600|4|1|0,,9,0,30,6,37,9818,3840,25610,9,9,9
8,10,0,3,4,1|2|600|4|1|0,,10,0,39,9,49,19676,6336,54874,10,10,10
8,10,0,4,4,1|2|600|4|1|0,,6,0,39,7,47,19233,5376,55385,6,6,6
8,10,0,5,4,1|2|600|4|1|0,,5,0,48,8,57,22840,5760,67682,5,5,5
8,10,0,6,4,1|2|600|4|1|0,,9,0,117,21,139,52372,11520,163760,9,9,9
8,10,0,7,4,1|2|600|4|1|0,,9,0,152,23,176,65887,13440,210039,9,9,9
8,10,0,8,4,1|2|600|4|1|0,,9,0,191,26,218,81733,15360,264661,9,9,9
8,10,0,9,4,1|2|600|4|1|0,,9,0,238,32,271,100168,17280,330098,9,9,9
8,10,0,10,4,1|2|600|4|1|0,,11,0,349,42,392,144553,23040,486187,11,11,11
8,20,0,1,4,1|2|600|4|1|0,,7,0,4,1,5,2719,1536,6137,7,7,7
8,20,0,2,4,1|2|600|4|1|0,,3,0,6,1,8,3688,1536,8716,3,3,3
8,20,0,3,4,1|2|600|4|1|0,,6,0,29,4,35,11479,4032,29981,6,6,6
8,20,0,4,4,1|2|600|4|1|0,,10,0,55,11,67,27739,8448,77379,10,10,10
8,20,0,5,4,1|2|600|4|1|0,,10,0,77,15,92,37759,10560,108161,10,10,10
8,20,0,6,4,1|2|600|4|1|0,,12,0,130,21,151,60362,14976,181230,12,12,12
8,20,0,7,4,1|2|600|4|1|0,,10,0,139,22,162,63151,14784,190837,10,10,10
8,20,0,8,4,1|2|600|4|1|0,,10,0,177,26,203,78942,16896,245070,10,10,10
8,20,0,9,4,1|2|600|4|1|0,,10,0,216,30,247,95051,19008,301021,10,10,10
8,20,0,10,4,1|2|600|4|1|0,,11,0,286,38,325,123790,23040,398434,11,11,11
