g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
6,10,0,1,0,1|2|600|4|1|0,,1,0,1,0,2,380,216,792,1,1,1
6,10,0,2,0,1|2|600|4|1|0,,4,0,9,2,12,2692,1080,6640,4,4,4
6,10,0,3,0,1|2|600|4|1|0,,4,0,10,2,13,4732,1620,12430,4,4,4
6,10,0,4,0,1|2|600|4|1|0,,10,0,34,9,44,16248,4752,46992,10,10,10
6,10,0,5,0,1|2|600|4|1|0,,7,0,59,18,78,27087,7020,81701,6,7,7
6,10,0,6,0,1|2|600|4|1|0,,7,0,57,9,67,22429,5184,69337,7,7,7
6,10,0,7,0,1|2|600|4|1|0,,7,0,63,10,74,27899,6048,87131,7,7,7
6,10,0,8,0,1|2|600|4|1|0,,8,0,94,14,109,39579,7776,127299,8,8,8
6,10,0,9,0,1|2|600|4|1|0,,5,0,71,11,83,30684,5832,98418,5,5,5
6,10,0,10,0,1|2|600|4|1|0,,7,0,209,47,256,84368,14040,282612,6,7,7
6,20,0,1,0,1|2|600|4|1|0,,9,0,3,0,4,1903,1080,4349,9,9,9
6,20,0,2,0,1|2|600|4|1|0,,4,0,4,1,6,2609,1080,6237,4,4,4
6,20,0,3,0,1|2|600|4|1|0,,9,0,17,3,21,9126,3240,24006,9,9,9
6,20,0,4,0,1|2|600|4|1|0,,8,0,24,4,29,12228,3888,33108,8,8,8
6,20,0,5,0,1|2|600|4|1|0,,6,0,26,5,32,13106,3780,36712,6,6,6
6,20,0,6,0,1|2|600|4|1|0,,7,0,45,8,53,20719,5184,61915,7,7,7
6,20,0,7,0,1|2|600|4|1|0,,7,0,53,9,63,24836,6048,74268,7,7,7
6,20,0,8,0,1|2|600|4|1|0,,7,0,71,11,83,31386,6912,96754,7,7,7
6,20,0,9,0,1|2|600|4|1|0,,9,0,114,20,134,49168,9720,156970,9,9,9
6,20,0,10,0,1|2|600|4|1|0,,8,0,117,18,137,50069,9720,159721,8,8,8
