g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
9,10,0,1,13,1|2|600|4|1|0,,0,0,1,0,2,395,243,717,0,0,0
9,10,0,2,13,1|2|600|4|1|0,,6,0,25,5,31,8722,3402,22476,6,6,6
9,10,0,3,13,1|2|600|4|1|0,,4,0,21,5,27,11207,3645,30149,4,4,4
9,10,0,4,13,1|2|600|4|1|0,,7,0,58,15,74,28064,7776,80868,7,7,7
9,10,0,5,13,1|2|600|4|1|0,,9,0,107,19,127,49323,12150,148628,9,9,9
9,10,0,6,13,1|2|600|4|1|0,,14,0,222,37,260,98477,21870,309203,14,14,14
9,10,0,7,13,1|2|600|4|1|0,,11,0,235,36,272,102251,20412,327380,11,11,11
9,10,0,8,13,1|2|600|4|1|0,,12,0,324,41,366,137867,25272,450001,12,12,12
9,10,0,9,13,1|2|600|4|1|0,,11,0,364,43,408,153417,26244,507774,11,11,11
9,10,0,10,13,1|2|600|4|1|0,,11,0,440,47,488,182913,29160,611619,11,11,11
9,20,0,1,13,1|2|600|4|1|0,,8,0,6,1,8,3881,2187,8883,8,8,8
9,20,0,2,13,1|2|600|4|1|0,,9,0,21,5,26,11629,4860,29697,9,9,9
9,20,0,3,13,1|2|600|4|1|0,,9,0,40,8,49,21282,7290,56241,9,9,9
9,20,0,4,13,1|2|600|4|1|0,,7,0,51,9,60,25752,7776,70856,7,7,7
9,20,0,5,13,1|2|600|4|1|0,,8,0,82,14,98,40078,10935,115160,8,8,8
9,20,0,6,13,1|2|600|4|1|0,,16,0,227,33,260,103450,24786,314512,16,16,16
9,20,0,7,13,1|2|600|4|1|0,,11,0,199,29,230,90443,20412,277072,11,11,11
9,20,0,8,13,1|2|600|4|1|0,,13,0,290,38,330,127705,27216,398565,13,13,13
9,20,0,9,13,1|2|600|4|1|0,,11,0,318,40,359,136543,26244,436846,11,11,11
9,20,0,10,13,1|2|600|4|1|0,,10,0,341,41,383,145654,26730,469112,10,10,10
