g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
9,10,1,1,2,1|2|600|4|1|1,,16,0,59,13,74,26393,8264,77054,16,16,16
9,10,1,2,2,1|2|600|4|1|1,,21,0,119,24,144,61248,16042,182939,21,21,21
9,10,1,3,2,1|2|600|4|1|1,,22,0,246,365,612,117022,28194,356301,14,22,22
9,10,1,4,2,1|2|600|4|1|1,,34,0,407,7329,7738,196593,44963,595089,18,34,34
9,10,1,5,2,1|2|600|4|1|1,,40,0,964,30672,31637,454524,100612,1397549,17,40,40
9,10,1,6,2,1|2|600|4|1|1,Timeout,,0,1479,604415,0,703041,151401,2167879,22,45,55
9,10,1,7,2,1|2|600|4|1|1,Timeout,,0,1710,606174,0,809639,173030,2489066,22,45,88
9,10,1,8,2,1|2|600|4|1|1,Timeout,,0,1352,610158,0,638095,133423,1970235,15,31,-1
9,10,1,9,2,1|2|600|4|1|1,Timeout,,0,1901,611211,0,893403,187128,2748528,19,39,-1
9,10,1,10,2,1|2|600|4|1|1,Timeout,,0,2092,612546,0,990200,205841,3047438,19,39,-1
9,10,2,1,2,1|2|600|4|1|1,,6,0,38,17,57,19028,5107,57870,6,6,6
9,10,2,2,2,1|2|600|4|1|1,,9,0,100,24,125,45118,9728,144748,9,9,9
9,10,2,3,2,1|2|600|4|1|1,,18,0,475,373,849,205332,40107,684336,16,18,18
9,10,2,4,2,1|2|600|4|1|1,,18,0,450,3465,3916,197829,36466,661513,12,18,18
9,10,2,5,2,1|2|600|4|1|1,,24,0,623,107558,108182,277822,49349,934734,14,24,24
9,10,2,6,2,1|2|600|4|1|1,,22,0,852,4311,5164,378072,64176,1278668,16,22,22
9,10,2,7,2,1|2|600|4|1|1,,34,0,1129,480827,481958,495742,80947,1690502,18,34,34
9,10,2,8,2,1|2|600|4|1|1,Timeout,,0,1386,634502,0,609926,99662,2072394,20,21,-1
9,10,2,9,2,1|2|600|4|1|1,Timeout,,0,1396,622017,0,612174,98937,2084462,18,19,-1
9,10,2,10,2,1|2|600|4|1|1,Timeout,,0,2222,625062,0,964146,154588,3295942,13,27,52
9,10,3,1,2,1|2|600|4|1|1,,12,0,116,29,145,54481,12642,175932,12,12,12
9,10,3,2,2,1|2|600|4|1|1,,13,0,199,39,240,88412,17022,296455,13,13,13
9,10,3,3,2,1|2|600|4|1|1,,11,0,229,41,271,100544,17514,341801,11,11,11
9,10,3,4,2,1|2|600|4|1|1,,12,0,569,610,1180,243529,39147,852743,11,12,12
9,10,3,5,2,1|2|600|4|1|1,,10,0,512,480,993,215995,33078,758138,8,10,10
9,10,3,6,2,1|2|600|4|1|1,,26,0,1084,372420,373505,460108,67833,1633012,15,26,26
9,10,3,7,2,1|2|600|4|1|1,Timeout,,0,1521,637822,0,641638,89952,2295291,18,28,36
9,10,3,8,2,1|2|600|4|1|1,,20,0,1037,228860,229899,439150,61527,1565568,11,20,20
9,10,3,9,2,1|2|600|4|1|1,Timeout,,0,1272,631922,0,531657,72954,1901028,12,13,-1
9,10,3,10,2,1|2|600|4|1|1,,25,0,2874,358997,361873,1184578,154851,4292232,12,25,25
9,10,4,1,2,1|2|600|4|1|1,,9,0,124,31,156,57630,12158,189885,9,9,9
9,10,4,2,2,1|2|600|4|1|1,,14,0,301,64,366,128154,21886,444606,14,14,14
9,10,4,3,2,1|2|600|4|1|1,,11,0,309,55,365,132788,20436,469039,11,11,11
9,10,4,4,2,1|2|600|4|1|1,,18,0,617,96,714,260522,36968,937742,18,18,18
9,10,4,5,2,1|2|600|4|1|1,,18,0,933,19743,20677,385379,50341,1409931,11,18,18
9,10,4,6,2,1|2|600|4|1|1,,13,0,617,277,895,258846,34068,936640,13,13,13
9,10,4,7,2,1|2|600|4|1|1,,20,0,1657,189677,191336,676559,82919,2500919,15,20,20
9,10,4,8,2,1|2|600|4|1|1,,20,0,1490,166073,167565,605452,72964,2237352,12,20,20
9,10,4,9,2,1|2|600|4|1|1,,25,0,2323,263456,265781,940234,110637,3488302,17,25,25
9,10,4,10,2,1|2|600|4|1|1,Timeout,,0,2265,647596,0,915562,105542,3410134,15,23,30
9,10,5,1,2,1|2|600|4|1|1,,6,0,114,26,140,52552,10216,173765,6,6,6
9,10,5,2,2,1|2|600|4|1|1,,7,0,187,33,220,83069,13628,287066,7,7,7
9,10,5,3,2,1|2|600|4|1|1,,15,0,535,79,615,221963,31134,800950,15,15,15
9,10,5,4,2,1|2|600|4|1|1,,11,0,488,64,553,202591,26284,738140,11,11,11
9,10,5,5,2,1|2|600|4|1|1,,13,0,665,86,752,274948,34070,1012287,13,13,13
9,10,5,6,2,1|2|600|4|1|1,,17,0,1027,456,1483,418930,48174,1563977,17,17,17
9,10,5,7,2,1|2|600|4|1|1,,18,0,2070,106995,109067,827220,90466,3125635,15,18,18
9,10,5,8,2,1|2|600|4|1|1,,16,0,2277,63678,65956,906338,98009,3426800,15,16,16
9,10,5,9,2,1|2|600|4|1|1,Timeout,,0,3470,652512,0,1377919,146376,5227068,21,24,26
9,10,5,10,2,1|2|600|4|1|1,,18,0,2619,176564,179184,1036730,105805,3948264,14,18,18
9,10,6,1,2,1|2|600|4|1|1,,3,0,75,18,93,35491,6816,116154,3,3,3
9,10,6,2,2,1|2|600|4|1|1,,9,0,309,46,356,132178,19464,468758,9,9,9
9,10,6,3,2,1|2|600|4|1|1,,14,0,598,83,682,249360,32841,909354,14,14,14
9,10,6,4,2,1|2|600|4|1|1,,11,0,583,73,657,240292,29208,887756,11,11,11
9,10,6,5,2,1|2|600|4|1|1,,18,0,1141,150,1292,459678,50847,1731760,18,18,18
9,10,6,6,2,1|2|600|4|1|1,,13,0,947,112,1059,381277,40896,1437205,13,13,13
9,10,6,7,2,1|2|600|4|1|1,,22,0,1805,1944,3750,714073,72741,2722747,22,22,22
9,10,6,8,2,1|2|600|4|1|1,,14,0,2341,9620,11963,924008,91950,3537764,13,14,14
9,10,6,9,2,1|2|600|4|1|1,,13,0,2220,53120,55341,868201,83943,3336091,11,13,13
9,10,6,10,2,1|2|600|4|1|1,,18,0,3307,255221,258530,1287383,120648,4973803,15,18,18
9,10,7,1,2,1|2|600|4|1|1,,4,0,123,30,154,56567,9734,190174,4,4,4
9,10,7,2,2,1|2|600|4|1|1,,9,0,380,57,438,158642,21898,567793,9,9,9
9,10,7,3,2,1|2|600|4|1|1,,10,0,527,73,601,217859,26772,801972,10,10,10
9,10,7,4,2,1|2|600|4|1|1,,12,0,764,92,858,310759,34805,1162495,12,12,12
9,10,7,5,2,1|2|600|4|1|1,,13,0,951,122,1073,382218,40894,1443475,13,13,13
9,10,7,6,2,1|2|600|4|1|1,,15,0,2358,3695,6054,924762,91695,3548872,14,15,15
9,10,7,7,2,1|2|600|4|1|1,,12,0,1137,181,1319,449220,44324,1715109,12,12,12
9,10,7,8,2,1|2|600|4|1|1,,14,0,1496,616,2113,586315,54787,2260061,14,14,14
9,10,7,9,2,1|2|600|4|1|1,,18,0,3337,118843,122181,1290633,112878,5037904,14,18,18
9,10,7,10,2,1|2|600|4|1|1,,16,0,2083,32970,35054,805657,70367,3133767,16,16,16
9,10,8,1,2,1|2|600|4|1|1,,0,0,5,3,9,4711,2203,8765,0,0,0
9,10,8,2,2,1|2|600|4|1|1,,6,0,297,48,346,126746,17042,452798,6,6,6
9,10,8,3,2,1|2|600|4|1|1,,11,0,664,83,748,271285,32124,1002428,11,11,11
9,10,8,4,2,1|2|600|4|1|1,,11,0,796,93,890,323169,35056,1212349,11,11,11
9,10,8,5,2,1|2|600|4|1|1,,11,0,968,107,1075,385589,37988,1468974,11,11,11
9,10,8,6,2,1|2|600|4|1|1,,10,0,968,94,1064,385716,37518,1471360,10,10,10
9,10,8,7,2,1|2|600|4|1|1,,11,0,1220,140,1361,478774,43852,1846421,11,11,11
9,10,8,8,2,1|2|600|4|1|1,,18,0,2179,1433,3613,845995,74000,3292303,18,18,18
9,10,8,9,2,1|2|600|4|1|1,,13,0,1753,1166,2920,679321,57978,2643936,13,13,13
9,10,8,10,2,1|2|600|4|1|1,,16,0,2354,1083,3438,905092,74518,3544196,16,16,16
9,10,9,1,2,1|2|600|4|1|1,,0,0,6,2,8,5271,2448,9812,0,0,0
9,10,9,2,2,1|2|600|4|1|1,,15,0,868,111,980,358646,42804,1319031,15,15,15
9,10,9,3,2,1|2|600|4|1|1,,9,0,633,79,713,260395,29214,964282,9,9,9
9,10,9,4,2,1|2|600|4|1|1,,10,0,846,94,941,339935,34821,1283313,10,10,10
9,10,9,5,2,1|2|600|4|1|1,,15,0,1478,156,1635,583841,54522,2242368,15,15,15
