g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
3,10,1,1,5,600,,5,0.014,0.000,1,7,1
3,10,2,1,5,600,,1,0.004,0.000,1,5,1
3,10,2,2,5,600,,4,0.006,0.000,4,66,2
3,10,3,1,5,600,,1,0.006,0.000,1,7,1
3,10,3,2,5,600,,2,0.007,0.000,2,31,2
3,10,3,3,5,600,,5,0.008,0.001,16,481,2
3,10,4,1,5,600,,3,0.007,0.000,3,75,3
3,10,4,2,5,600,,4,0.027,0.002,31,794,2
3,10,4,3,5,600,,3,0.006,0.000,3,53,2
3,10,4,4,5,600,,5,0.011,0.002,56,1036,4
3,10,5,1,5,600,,0,0.000,0.000,0,0,0
3,10,5,2,5,600,,4,0.009,0.002,22,536,2
3,10,5,3,5,600,,3,0.005,0.001,8,189,5
3,10,5,4,5,600,,6,0.056,0.047,1451,26526,4
3,10,5,5,5,600,,5,0.015,0.005,69,1148,5
3,10,6,1,5,600,,2,0.009,0.001,5,119,5
3,10,6,2,5,600,,4,0.009,0.006,214,3624,3
3,10,6,3,5,600,,4,0.032,0.025,774,12456,2
3,10,6,4,5,600,,4,0.027,0.023,930,13558,5
3,10,6,5,5,600,,4,0.011,0.004,109,1609,8
3,10,6,6,5,600,,5,0.021,0.019,564,10836,5
3,10,7,1,5,600,,0,0.000,0.000,0,0,0
3,10,7,2,5,600,,4,0.686,0.671,22736,349566,6
3,10,7,3,5,600,,4,10.128,10.096,366283,5142092,3
3,10,7,4,5,600,,6,18.888,18.486,593338,9508396,4
