g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
3,10,1,1,3,600,,1,0.003,0.000,1,3,1
3,10,2,1,3,600,,2,0.005,0.000,1,6,1
3,10,2,2,3,600,,0,0.000,0.000,0,0,0
3,10,3,1,3,600,,3,0.008,0.000,6,107,3
3,10,3,2,3,600,,2,0.003,0.000,1,9,1
3,10,3,3,3,600,,4,0.003,0.000,1,16,1
3,10,4,1,3,600,,6,0.008,0.002,21,1136,4
3,10,4,2,3,600,,2,0.017,0.000,2,34,2
3,10,4,3,3,600,,4,0.009,0.000,7,169,3
3,10,4,4,3,600,,3,0.003,0.000,5,125,4
3,10,5,1,3,600,,1,0.003,0.000,1,11,1
3,10,5,2,3,600,,4,0.008,0.003,75,1598,2
3,10,5,3,3,600,,3,0.006,0.000,1,14,1
3,10,5,4,3,600,,6,0.067,0.062,1665,36203,5
3,10,5,5,3,600,,4,0.011,0.001,5,167,5
3,10,6,1,3,600,,1,0.005,0.000,1,13,1
3,10,6,2,3,600,,3,0.033,0.006,273,3472,7
3,10,6,3,3,600,,3,0.007,0.001,25,441,4
3,10,6,4,3,600,,4,0.067,0.063,2175,33265,6
3,10,6,5,3,600,,5,1.025,1.019,31390,489163,5
3,10,6,6,3,600,,4,0.092,0.018,759,10171,7
3,10,7,1,3,600,,2,0.002,0.000,12,223,7
3,10,7,2,3,600,,6,2.161,2.159,74651,1238946,7
3,10,7,3,3,600,,5,0.024,0.022,764,13572,3
3,10,7,4,3,600,,4,0.005,0.003,95,1453,6
3,10,7,5,3,600,,4,0.029,0.028,1010,15408,4
3,10,7,6,3,600,,5,10.432,10.431,351351,4627912,6
