g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
3,10,1,1,0,600,,3,0.004,0.000,1,5,1
3,10,2,1,0,600,,0,0.000,0.000,0,0,0
3,10,2,2,0,600,,5,0.002,0.000,2,41,2
3,10,3,1,0,600,,4,0.002,0.000,5,105,3
3,10,3,2,0,600,,4,0.008,0.001,14,260,2
3,10,3,3,0,600,,3,0.005,0.000,5,85,3
3,10,4,1,0,600,,0,0.000,0.000,0,0,0
3,10,4,2,0,600,,6,0.008,0.003,49,2107,4
3,10,4,3,0,600,,4,0.004,0.001,8,297,6
3,10,4,4,0,600,,6,0.009,0.007,225,3914,4
3,10,5,1,0,600,,3,0.005,0.000,12,250,5
3,10,5,2,0,600,,5,0.019,0.015,233,5740,5
