g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
3,10,1,1,10,600,,2,0.002,0.000,1,4,1
3,10,2,1,10,600,,3,0.001,0.000,2,31,2
3,10,2,2,10,600,,2,0.001,0.000,1,6,1
3,10,3,1,10,600,,2,0.001,0.000,1,8,1
3,10,3,2,10,600,,3,0.001,0.000,1,11,1
3,10,3,3,10,600,,6,0.001,0.000,11,235,3
3,10,4,1,10,600,,2,0.001,0.000,14,151,4
3,10,4,2,10,600,,2,0.001,0.000,1,10,1
3,10,4,3,10,600,,1,0.001,0.000,1,10,1
3,10,4,4,10,600,,5,0.002,0.001,19,336,4
3,10,5,1,10,600,,4,0.002,0.001,20,430,5
3,10,5,2,10,600,,6,0.284,0.283,9625,167073,2
3,10,5,3,10,600,,3,0.002,0.000,5,115,3
3,10,5,4,10,600,,3,0.002,0.001,7,196,6
3,10,5,5,10,600,,4,0.013,0.011,456,6611,4
3,10,6,1,10,600,,3,0.002,0.001,19,320,6
3,10,6,2,10,600,,2,0.002,0.001,15,312,10
3,10,6,3,10,600,,2,0.002,0.000,16,240,6
3,10,6,4,10,600,,5,0.016,0.015,509,9139,5
3,10,6,5,10,600,,5,0.046,0.044,1784,27135,5
