g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
3,10,1,1,18,600,,0,0.000,0.000,0,0,0
3,10,2,1,18,600,,3,0.001,0.000,1,7,1
3,10,2,2,18,600,,3,0.001,0.000,1,7,1
3,10,3,1,18,600,,4,0.002,0.001,7,146,3
3,10,3,2,18,600,,4,0.002,0.000,2,48,2
3,10,3,3,18,600,,5,0.002,0.000,6,130,3
3,10,4,1,18,600,,2,0.001,0.000,1,10,1
3,10,4,2,18,600,,3,0.001,0.000,4,105,4
3,10,4,3,18,600,,3,0.001,0.000,3,92,3
3,10,4,4,18,600,,3,0.002,0.001,4,119,4
3,10,5,1,18,600,,4,0.002,0.001,16,410,5
3,10,5,2,18,600,,3,0.001,0.000,3,70,3
3,10,5,3,18,600,,3,0.002,0.001,39,564,5
3,10,5,4,18,600,,2,0.002,0.000,3,65,3
3,10,5,5,18,600,,3,0.002,0.001,7,196,5
3,10,6,1,18,600,,0,0.000,0.000,0,0,0
3,10,6,2,18,600,,3,0.002,0.001,49,676,4
3,10,6,3,18,600,,4,0.130,0.129,4312,77764,9
3,10,6,4,18,600,,6,3.834,3.828,103401,2033956,4
3,10,6,5,18,600,,6,26.954,26.740,697374,13195655,5
3,10,6,6,18,600,,5,1.879,0.056,1996,29481,6
3,10,7,1,18,600,,2,0.002,0.001,27,374,7
3,10,7,2,18,600,,2,0.003,0.002,95,1056,6
3,10,7,3,18,600,,5,11.431,11.430,426297,5872501,9
3,10,7,4,18,600,,4,0.013,0.011,421,6195,6
3,10,7,5,18,600,,4,0.016,0.014,575,7643,6
