g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
3,10,1,1,15,600,,2,0.002,0.000,1,4,1
3,10,2,1,15,600,,0,0.000,0.000,0,0,0
3,10,2,2,15,600,,0,0.000,0.000,0,0,0
3,10,3,1,15,600,,4,0.001,0.000,5,144,3
3,10,3,2,15,600,,4,0.002,0.000,11,204,2
3,10,3,3,15,600,,3,0.002,0.000,13,177,3
3,10,4,1,15,600,,2,0.001,0.000,2,32,2
3,10,4,2,15,600,,3,0.001,0.000,1,11,1
3,10,4,3,15,600,,6,0.008,0.007,188,4165,3
3,10,4,4,15,600,,5,0.003,0.001,27,457,4
3,10,5,1,15,600,,3,0.003,0.001,36,723,5
3,10,5,2,15,600,,3,0.002,0.001,12,280,4
3,10,5,3,15,600,,4,0.002,0.001,21,391,8
3,10,5,4,15,600,,6,0.061,0.060,1709,34893,5
3,10,5,5,15,600,,3,0.004,0.001,11,222,5
3,10,6,1,15,600,,1,0.001,0.000,1,13,1
3,10,6,2,15,600,,3,0.003,0.002,102,1272,2
3,10,6,3,15,600,,4,0.002,0.001,23,399,2
3,10,6,4,15,600,,4,0.200,0.199,6759,110865,4
3,10,6,5,15,600,,4,0.226,0.216,7280,111686,6
