g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
8,10,1,1,18,600,,1,0.004,0.000,1,3,1
8,10,2,1,18,600,,9,0.004,0.000,1,13,1
8,10,2,2,18,600,,11,0.004,0.000,1,21,1
8,10,3,1,18,600,,14,0.003,0.000,1,20,1
8,10,3,2,18,600,,11,0.003,0.000,1,26,1
8,10,3,3,18,600,,12,0.003,0.000,1,37,1
8,10,4,1,18,600,,20,0.016,0.013,8,8232,4
8,10,4,2,18,600,,5,0.003,0.000,1,16,1
8,10,4,3,18,600,,10,0.003,0.001,6,258,4
8,10,4,4,18,600,,9,0.003,0.000,2,103,2
8,10,5,1,18,600,,0,0.000,0.000,0,0,0
8,10,5,2,18,600,,10,0.003,0.000,1,20,1
8,10,5,3,18,600,,9,0.004,0.001,9,687,6
8,10,5,4,18,600,,13,0.006,0.003,9,1427,5
8,10,5,5,18,600,,10,0.003,0.001,3,232,3
8,10,6,1,18,600,,6,0.003,0.000,1,18,1
8,10,6,2,18,600,,14,0.012,0.009,17,7058,2
8,10,6,3,18,600,,9,0.003,0.000,1,29,1
8,10,6,4,18,600,,11,0.013,0.010,36,7277,5
8,10,6,5,18,600,,12,0.010,0.007,49,3450,6
8,10,6,6,18,600,,12,0.005,0.003,14,849,6
8,10,7,1,18,600,,9,0.017,0.015,43,10804,7
8,10,7,2,18,600,,12,0.003,0.001,4,313,4
8,10,7,3,18,600,,8,0.003,0.001,6,290,4
8,10,7,4,18,600,,7,0.003,0.001,4,346,4
8,10,7,5,18,600,,10,0.005,0.002,5,490,5
8,10,7,6,18,600,,13,0.003,0.000,1,71,1
8,10,7,7,18,600,,11,0.006,0.003,16,944,6
8,10,8,1,18,600,,2,0.003,0.000,1,18,1
8,10,8,2,18,600,,8,0.009,0.006,24,3821,14
8,10,8,3,18,600,,11,0.020,0.017,36,12489,11
8,10,8,4,18,600,,9,0.005,0.003,13,913,7
8,10,8,5,18,600,,10,0.011,0.008,46,4154,9
8,10,8,6,18,600,,11,0.063,0.060,191,41813,6
8,10,8,7,18,600,,8,0.026,0.023,129,14030,7
8,10,8,8,18,600,,14,0.012,0.009,46,2469,8
8,10,9,1,18,600,,5,0.003,0.000,1,23,1
8,10,9,2,18,600,,7,0.002,0.000,1,25,1
8,10,9,3,18,600,,12,0.018,0.015,35,11227,4
8,10,9,4,18,600,,13,0.005,0.003,13,1077,5
8,10,9,5,18,600,,13,0.010,0.007,23,3394,7
8,10,9,6,18,600,,13,0.012,0.010,60,4645,6
8,10,9,7,18,600,,11,0.012,0.009,37,5097,6
8,10,9,8,18,600,,13,0.110,0.108,478,62880,8
8,10,9,9,18,600,,12,0.017,0.014,80,3477,9
8,10,10,1,18,600,,14,0.008,0.006,9,3764,9
8,10,10,2,18,600,,7,0.013,0.010,58,6001,18
8,10,10,3,18,600,,9,0.131,0.128,337,88245,7
8,10,10,4,18,600,,8,0.005,0.002,4,596,4
8,10,10,5,18,600,,13,0.019,0.016,60,9275,5
8,10,10,6,18,600,,8,0.005,0.003,6,760,6
8,10,10,7,18,600,,10,0.009,0.007,12,1440,8
8,10,10,8,18,600,,11,0.011,0.008,45,2254,8
8,10,10,9,18,600,,16,0.016,0.014,37,2764,9
8,10,10,10,18,600,,8,0.021,0.018,121,4044,10
8,20,1,1,18,600,,4,0.003,0.000,1,6,1
8,20,2,1,18,600,,12,0.003,0.001,3,714,2
8,20,2,2,18,600,,11,0.002,0.000,1,25,1
8,20,3,1,18,600,,0,0.000,0.000,0,0,0
8,20,3,2,18,600,,10,0.002,0.000,1,16,1
8,20,3,3,18,600,,7,0.002,0.000,1,24,1
8,20,4,1,18,600,,13,0.004,0.002,5,1612,4
8,20,4,2,18,600,,6,0.003,0.000,4,238,3
8,20,4,3,18,600,,12,0.002,0.000,1,41,1
8,20,4,4,18,600,,5,0.002,0.000,9,180,3
8,20,5,1,18,600,,5,0.002,0.000,1,15,1
8,20,5,2,18,600,,10,0.002,0.000,1,26,1
8,20,5,3,18,600,,18,0.184,0.181,309,138933,4
8,20,5,4,18,600,,11,0.005,0.003,20,1581,5
8,20,5,5,18,600,,10,0.003,0.001,6,300,4
8,20,6,1,18,600,,5,0.002,0.000,1,17,1
8,20,6,2,18,600,,14,0.005,0.003,5,2009,5
8,20,6,3,18,600,,12,0.004,0.002,6,1366,6
8,20,6,4,18,600,,6,0.003,0.001,5,257,5
8,20,6,5,18,600,Unsolvable,,0.002,0.000,0,0,0
8,20,6,6,18,600,,13,69.345,69.343,545416,34536315,6
8,20,7,1,18,600,,19,2.041,0.000,1,33,1
8,20,7,2,18,600,,11,0.003,0.001,2,279,2
8,20,7,3,18,600,,16,0.005,0.003,26,1844,4
8,20,7,4,18,600,,8,0.003,0.000,2,126,2
8,20,7,5,18,600,,16,0.292,0.289,721,205709,6
8,20,7,6,18,600,,9,0.006,0.004,30,1617,6
8,20,7,7,18,600,,12,0.006,0.004,6,681,6
8,20,8,1,18,600,,5,0.003,0.000,3,197,3
8,20,8,2,18,600,,8,0.002,0.000,1,24,1
8,20,8,3,18,600,,18,0.008,0.006,34,3604,4
8,20,8,4,18,600,,14,0.006,0.004,34,1727,4
8,20,8,5,18,600,,12,0.004,0.002,5,415,5
8,20,8,6,18,600,,16,180.078,180.075,957546,92933593,7
8,20,8,7,18,600,,12,0.013,0.010,31,5601,6
