g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
8,10,1,1,5,600,,0,0.000,0.000,0,0,0
8,10,2,1,5,600,,9,0.006,0.000,1,13,1
8,10,2,2,5,600,,16,0.014,0.000,1,31,1
8,10,3,1,5,600,,15,0.039,0.004,5,2351,3
8,10,3,2,5,600,,13,0.069,0.000,1,30,1
8,10,3,3,5,600,,8,0.031,0.000,1,25,1
8,10,4,1,5,600,,8,0.036,0.000,1,16,1
8,10,4,2,5,600,,0,0.000,0.000,0,0,0
8,10,4,3,5,600,,15,0.021,0.001,8,678,3
8,10,4,4,5,600,,11,0.017,0.001,3,168,3
8,10,5,1,5,600,,4,0.020,0.000,1,14,1
8,10,5,2,5,600,,9,0.019,0.001,4,203,4
8,10,5,3,5,600,,13,0.022,0.006,10,2728,3
8,10,5,4,5,600,,11,0.039,0.000,2,127,2
8,10,5,5,5,600,,14,0.063,0.002,13,680,5
8,10,6,1,5,600,,12,0.010,0.000,2,251,2
8,10,6,2,5,600,,10,0.015,0.000,2,174,2
8,10,6,3,5,600,,8,0.011,0.001,3,341,3
8,10,6,4,5,600,,11,0.008,0.001,2,501,2
8,10,6,5,5,600,,6,0.008,0.000,2,94,2
8,10,6,6,5,600,,12,0.010,0.003,9,718,6
8,10,7,1,5,600,,10,0.004,0.000,1,24,1
8,10,7,2,5,600,,14,0.027,0.021,41,14822,5
8,10,7,3,5,600,,11,0.011,0.002,5,1314,3
8,10,7,4,5,600,,8,0.008,0.001,3,350,3
8,10,7,5,5,600,,11,0.024,0.004,12,2407,4
8,10,7,6,5,600,,9,0.004,0.002,3,231,3
8,10,7,7,5,600,,11,0.012,0.006,45,1719,7
8,10,8,1,5,600,,6,0.006,0.001,6,391,6
8,10,8,2,5,600,,6,0.007,0.002,18,807,10
8,10,8,3,5,600,,11,0.036,0.034,78,24150,11
8,10,8,4,5,600,,9,0.013,0.002,8,653,8
8,10,8,5,5,600,,12,0.065,0.060,262,38080,5
8,10,8,6,5,600,,14,0.028,0.024,130,14954,6
8,10,8,7,5,600,,15,0.011,0.009,32,3578,7
8,10,8,8,5,600,,13,0.010,0.008,37,1815,8
8,10,9,1,5,600,,9,0.036,0.033,122,23607,9
8,10,9,2,5,600,,12,0.003,0.000,1,38,1
8,10,9,3,5,600,,10,0.008,0.005,15,3276,4
8,10,9,4,5,600,,9,0.007,0.004,25,2391,7
8,10,9,5,5,600,,8,0.007,0.003,5,685,5
8,10,9,6,5,600,,9,0.009,0.006,26,1517,9
8,10,9,7,5,600,,14,0.017,0.014,41,6739,8
8,10,9,8,5,600,,13,0.037,0.033,299,13312,8
8,10,9,9,5,600,,15,0.017,0.014,68,3621,9
8,10,10,1,5,600,,8,0.003,0.001,2,284,2
8,10,10,2,5,600,,4,0.002,0.000,2,68,2
8,10,10,3,5,600,,9,0.004,0.002,7,669,5
8,10,10,4,5,600,,13,0.095,0.092,228,62109,5
8,10,10,5,5,600,,10,0.011,0.008,24,3256,7
8,10,10,6,5,600,,9,0.006,0.003,12,624,7
8,10,10,7,5,600,,9,0.093,0.091,369,57921,10
8,10,10,8,5,600,,13,0.016,0.013,56,3202,11
8,10,10,9,5,600,,14,0.038,0.035,202,14981,9
8,10,10,10,5,600,,11,0.020,0.017,87,4807,9
8,20,1,1,5,600,,15,0.002,0.000,1,17,1
8,20,2,1,5,600,,11,0.003,0.000,2,346,2
8,20,2,2,5,600,,10,0.002,0.000,1,22,1
8,20,3,1,5,600,,10,0.002,0.000,1,16,1
8,20,3,2,5,600,,12,0.002,0.000,1,25,1
8,20,3,3,5,600,,14,0.002,0.000,1,33,1
8,20,4,1,5,600,,2,0.002,0.000,1,10,1
8,20,4,2,5,600,,14,0.009,0.007,11,4984,4
8,20,4,3,5,600,,7,0.003,0.000,1,25,1
8,20,4,4,5,600,,14,0.004,0.001,7,384,4
8,20,5,1,5,600,Unsolvable,,0.002,0.000,0,0,0
8,20,5,2,5,600,Unsolvable,,0.003,0.000,0,2,1
8,20,5,3,5,600,,9,0.003,0.000,2,189,2
8,20,5,4,5,600,,17,0.005,0.003,18,2262,3
8,20,5,5,5,600,Unsolvable,,0.003,0.000,0,2,1
8,20,6,1,5,600,,3,0.003,0.000,1,15,1
8,20,6,2,5,600,,7,0.002,0.000,1,19,1
8,20,6,3,5,600,,13,0.003,0.001,2,328,2
8,20,6,4,5,600,,15,0.004,0.002,7,574,4
8,20,6,5,5,600,,9,0.003,0.001,3,189,3
8,20,6,6,5,600,,12,0.005,0.003,15,777,6
8,20,7,1,5,600,,9,0.002,0.000,1,23,1
8,20,7,2,5,600,,7,0.002,0.000,1,28,1
8,20,7,3,5,600,,7,0.004,0.002,8,1256,7
8,20,7,4,5,600,,6,0.003,0.000,1,31,1
8,20,7,5,5,600,,20,0.011,0.009,46,5737,5
8,20,7,6,5,600,,8,0.005,0.003,9,629,7
8,20,7,7,5,600,,10,0.016,0.014,201,6193,7
8,20,8,1,5,600,,12,0.007,0.004,25,2638,8
8,20,8,2,5,600,,7,0.003,0.000,1,23,1
8,20,8,3,5,600,,12,0.003,0.000,2,98,2
8,20,8,4,5,600,,10,0.003,0.001,4,495,4
8,20,8,5,5,600,,15,0.020,0.017,71,12056,7
8,20,8,6,5,600,,11,0.011,0.008,30,4344,7
8,20,8,7,5,600,,14,0.234,0.232,1533,144945,7
