g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
8,10,1,1,9,600,,10,0.004,0.000,1,12,1
8,10,2,1,9,600,,13,0.005,0.001,2,379,2
8,10,2,2,9,600,,15,0.003,0.000,1,28,1
8,10,3,1,9,600,,10,0.002,0.000,1,16,1
8,10,3,2,9,600,,14,0.002,0.000,1,30,1
8,10,3,3,9,600,,12,0.003,0.000,2,95,2
8,10,4,1,9,600,,4,0.002,0.000,1,12,1
8,10,4,2,9,600,,9,0.003,0.000,1,24,1
8,10,4,3,9,600,,12,0.003,0.001,3,574,3
8,10,4,4,9,600,,11,0.003,0.001,3,176,3
8,10,5,1,9,600,,4,0.002,0.000,1,14,1
8,10,5,2,9,600,,8,0.003,0.000,2,130,2
8,10,5,3,9,600,,10,0.003,0.001,5,309,4
8,10,5,4,9,600,,14,0.020,0.017,65,10759,4
8,10,5,5,9,600,,15,0.022,0.019,164,9171,5
8,10,6,1,9,600,,12,0.004,0.001,2,565,2
8,10,6,2,9,600,,9,0.004,0.001,4,610,4
8,10,6,3,9,600,,12,0.010,0.008,46,5111,4
8,10,6,4,9,600,,12,0.011,0.008,28,5391,5
8,10,6,5,9,600,,8,0.003,0.001,2,113,2
8,10,6,6,9,600,,12,0.006,0.003,18,938,6
8,10,7,1,9,600,,0,0.000,0.000,0,0,0
8,10,7,2,9,600,,11,0.007,0.004,11,2808,7
8,10,7,3,9,600,,8,0.003,0.000,1,30,1
8,10,7,4,9,600,,13,0.011,0.009,23,6422,4
8,10,7,5,9,600,,16,0.005,0.002,4,355,4
8,10,7,6,9,600,,16,0.004,0.001,3,292,3
8,10,7,7,9,600,,12,0.005,0.002,5,461,5
8,10,8,1,9,600,,11,0.041,0.038,74,28691,8
8,10,8,2,9,600,,6,0.004,0.001,7,510,7
8,10,8,3,9,600,,8,0.004,0.001,4,476,4
8,10,8,4,9,600,,10,0.013,0.010,46,7168,4
8,10,8,5,9,600,,9,0.006,0.004,19,1608,6
8,10,8,6,9,600,,11,0.009,0.006,22,2597,7
8,10,8,7,9,600,,12,0.037,0.034,137,22306,6
8,10,8,8,9,600,,15,0.015,0.012,63,3647,8
8,10,9,1,9,600,,9,0.007,0.004,15,2736,9
8,10,9,2,9,600,,8,0.006,0.003,9,2180,2
8,10,9,3,9,600,,10,0.012,0.010,32,7047,3
8,10,9,4,9,600,,10,0.005,0.003,8,1276,4
8,10,9,5,9,600,,10,0.011,0.009,21,3180,17
8,10,9,6,9,600,,10,0.006,0.003,5,514,5
8,10,9,7,9,600,,10,0.012,0.009,36,3647,8
8,10,9,8,9,600,,12,0.009,0.006,12,1155,8
8,10,9,9,9,600,,11,0.012,0.009,26,1560,9
8,10,10,1,9,600,,11,0.004,0.002,7,1039,7
8,10,10,2,9,600,,4,0.003,0.000,1,27,1
8,10,10,3,9,600,,15,0.006,0.004,28,2032,5
8,10,10,4,9,600,,10,0.006,0.003,9,1798,6
8,10,10,5,9,600,,9,0.010,0.007,17,3511,7
8,10,10,6,9,600,,12,0.011,0.008,56,3004,6
8,10,10,7,9,600,,12,4.149,4.146,11226,2793590,8
8,10,10,8,9,600,,12,0.094,0.047,332,20772,8
8,10,10,9,9,600,,12,0.019,0.016,63,5013,9
8,10,10,10,9,600,,11,0.017,0.014,44,2316,10
8,20,1,1,9,600,,20,0.002,0.000,1,22,1
8,20,2,1,9,600,,9,0.002,0.000,1,13,1
8,20,2,2,9,600,,14,0.002,0.000,1,32,1
8,20,3,1,9,600,,7,0.003,0.001,12,1039,3
8,20,3,2,9,600,,17,0.002,0.000,1,29,1
8,20,3,3,9,600,,15,0.003,0.001,7,397,3
8,20,4,1,9,600,,0,0.000,0.000,0,0,0
8,20,4,2,9,600,,15,0.002,0.000,1,37,1
8,20,4,3,9,600,,13,0.002,0.000,1,25,1
8,20,4,4,9,600,,11,0.004,0.002,19,898,4
8,20,5,1,9,600,,9,0.003,0.000,2,206,2
8,20,5,2,9,600,,8,0.002,0.000,1,23,1
8,20,5,3,9,600,,14,0.008,0.006,11,4214,4
8,20,5,4,9,600,,7,0.002,0.000,1,25,1
8,20,5,5,9,600,,15,0.002,0.000,1,56,1
8,20,6,1,9,600,,6,0.002,0.000,1,18,1
8,20,6,2,9,600,,5,0.002,0.000,1,22,1
8,20,6,3,9,600,,10,0.003,0.001,3,353,3
8,20,6,4,9,600,,12,0.006,0.003,7,1414,5
8,20,6,5,9,600,,14,0.008,0.006,63,2535,6
8,20,6,6,9,600,,13,0.004,0.001,4,318,4
8,20,7,1,9,600,,4,0.004,0.002,22,1139,7
8,20,7,2,9,600,,9,0.007,0.004,41,2645,8
8,20,7,3,9,600,,11,0.004,0.001,6,809,5
8,20,7,4,9,600,,14,0.006,0.004,28,2193,4
8,20,7,5,9,600,,12,0.005,0.003,26,1216,5
8,20,7,6,9,600,,16,6.282,6.280,50574,3517171,6
8,20,7,7,9,600,Unsolvable,,0.163,0.000,0,0,0
8,20,8,1,9,600,,0,0.000,0.000,0,0,0
8,20,8,2,9,600,,5,0.002,0.000,1,22,1
8,20,8,3,9,600,,12,0.008,0.006,44,3771,5
8,20,8,4,9,600,,16,0.118,0.116,288,86104,5
8,20,8,5,9,600,,13,0.020,0.018,46,12711,5
8,20,8,6,9,600,,14,0.007,0.005,21,2161,7
