g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
8,10,1,1,13,600,,8,0.004,0.000,1,10,1
8,10,2,1,13,600,,11,0.004,0.000,2,60,2
8,10,2,2,13,600,,11,0.003,0.000,1,18,1
8,10,3,1,13,600,,10,0.002,0.000,1,16,1
8,10,3,2,13,600,,7,0.002,0.000,2,54,2
8,10,3,3,13,600,,11,0.002,0.000,1,34,1
8,10,4,1,13,600,,9,0.002,0.000,1,17,1
8,10,4,2,13,600,,8,0.003,0.000,1,16,1
8,10,4,3,13,600,,14,0.002,0.000,1,44,1
8,10,4,4,13,600,,11,0.003,0.001,4,295,4
8,10,5,1,13,600,,6,0.003,0.000,1,16,1
8,10,5,2,13,600,,9,0.003,0.000,2,136,2
8,10,5,3,13,600,,12,0.032,0.030,63,22746,5
8,10,5,4,13,600,,13,0.003,0.000,2,130,2
8,10,5,5,13,600,,11,0.003,0.001,2,126,2
8,10,6,1,13,600,,8,0.004,0.001,5,984,5
8,10,6,2,13,600,,13,0.003,0.001,4,245,4
8,10,6,3,13,600,,13,0.003,0.000,2,147,2
8,10,6,4,13,600,,11,0.005,0.003,9,1756,6
8,10,6,5,13,600,,9,0.005,0.002,7,857,5
8,10,6,6,13,600,,8,0.003,0.000,1,44,1
8,10,7,1,13,600,,6,0.003,0.000,2,159,2
8,10,7,2,13,600,,5,0.003,0.000,1,23,1
8,10,7,3,13,600,,11,0.008,0.005,26,3328,5
8,10,7,4,13,600,,13,0.018,0.015,25,10800,6
8,10,7,5,13,600,,9,0.008,0.005,68,2352,7
8,10,7,6,13,600,,10,0.008,0.005,43,2015,6
8,10,7,7,13,600,,10,0.010,0.007,19,3242,14
8,10,8,1,13,600,,3,0.003,0.000,1,19,1
8,10,8,2,13,600,,15,0.004,0.001,5,984,2
8,10,8,3,13,600,,12,0.004,0.001,4,448,4
8,10,8,4,13,600,,5,0.003,0.000,1,28,1
8,10,8,5,13,600,,10,0.006,0.004,14,1969,5
8,10,8,6,13,600,,9,0.006,0.003,13,793,8
8,10,8,7,13,600,,8,0.007,0.004,19,1771,8
8,10,8,8,13,600,,12,0.010,0.008,35,1888,8
8,10,9,1,13,600,,7,0.003,0.000,1,25,1
8,10,9,2,13,600,,10,4.295,4.292,9123,3005566,8
8,10,9,3,13,600,,13,0.034,0.001,10,417,4
8,10,9,4,13,600,,9,0.003,0.000,2,102,2
8,10,9,5,13,600,,13,0.045,0.042,244,25737,6
8,10,9,6,13,600,,10,0.015,0.012,65,5910,7
8,10,9,7,13,600,,11,0.024,0.021,75,13142,7
8,10,9,8,13,600,,13,0.014,0.011,88,3748,7
8,10,9,9,13,600,,13,0.016,0.013,61,2731,9
8,10,10,1,13,600,,9,0.005,0.002,7,1407,7
8,10,10,2,13,600,,10,0.017,0.015,42,10041,9
8,10,10,3,13,600,,8,0.009,0.006,24,3848,8
8,10,10,4,13,600,,11,0.009,0.007,28,2159,12
8,10,10,5,13,600,,10,0.050,0.048,260,27672,9
8,10,10,6,13,600,,12,0.459,0.456,1085,307804,8
8,10,10,7,13,600,,10,0.016,0.011,87,2882,8
8,10,10,8,13,600,,16,0.099,0.096,387,55389,8
8,10,10,9,13,600,,12,0.015,0.012,35,3844,9
8,10,10,10,13,600,,13,0.022,0.019,119,5027,9
8,20,1,1,13,600,,14,0.002,0.000,1,16,1
8,20,2,1,13,600,,12,0.002,0.000,1,16,1
8,20,2,2,13,600,Unsolvable,,0.002,0.000,0,0,0
8,20,3,1,13,600,,10,0.002,0.000,1,16,1
8,20,3,2,13,600,,8,0.002,0.000,1,22,1
8,20,3,3,13,600,,11,0.002,0.000,1,33,1
8,20,4,1,13,600,,14,0.002,0.000,1,22,1
8,20,4,2,13,600,,20,0.018,0.016,26,12132,4
8,20,4,3,13,600,,13,0.004,0.002,12,1279,3
8,20,4,4,13,600,,19,0.007,0.005,57,2599,4
8,20,5,1,13,600,,10,0.004,0.002,5,1237,5
8,20,5,2,13,600,,9,0.003,0.000,2,252,2
8,20,5,3,13,600,,11,0.004,0.002,5,1574,3
8,20,5,4,13,600,,24,35.238,35.236,117976,20674922,4
8,20,5,5,13,600,,7,0.422,0.000,1,29,1
8,20,6,1,13,600,,7,0.003,0.001,4,551,4
8,20,6,2,13,600,,24,0.005,0.002,3,1748,3
8,20,6,3,13,600,,11,0.093,0.091,1313,54843,5
8,20,6,4,13,600,,14,0.004,0.001,5,482,4
8,20,6,5,13,600,,11,0.013,0.011,34,7927,4
8,20,6,6,13,600,,13,0.007,0.004,35,1426,6
8,20,7,1,13,600,,3,0.003,0.000,1,17,1
8,20,7,2,13,600,,8,0.008,0.006,67,3859,11
8,20,7,3,13,600,,9,0.006,0.003,19,1983,7
8,20,7,4,13,600,,8,0.003,0.001,2,107,2
8,20,7,5,13,600,,12,48.304,48.302,132804,34436829,5
8,20,7,6,13,600,,14,0.112,0.110,1066,60381,6
8,20,7,7,13,600,,14,0.011,0.008,66,3338,7
8,20,8,1,13,600,,9,0.003,0.001,3,389,3
8,20,8,2,13,600,,11,0.003,0.001,4,369,4
8,20,8,3,13,600,,14,0.011,0.008,22,4760,15
8,20,8,4,13,600,,13,0.016,0.014,48,10357,5
8,20,8,5,13,600,,9,0.004,0.002,10,497,5
8,20,8,6,13,600,,12,1.296,1.294,10836,762489,6
8,20,8,7,13,600,,15,0.056,0.053,274,31042,8
8,20,8,8,13,600,,14,0.043,0.041,271,26063,5
8,20,9,1,13,600,,8,0.003,0.000,3,256,3
8,20,9,2,13,600,,16,0.084,0.082,129,56583,9
8,20,9,3,13,600,,11,0.008,0.006,26,3496,7
