g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
8,10,1,1,12,600,,0,0.000,0.000,0,0,0
8,10,2,1,12,600,,3,0.004,0.000,4,110,2
8,10,2,2,12,600,,7,0.003,0.000,1,14,1
8,10,3,1,12,600,,8,0.002,0.000,1,14,1
8,10,3,2,12,600,,9,0.002,0.000,1,17,1
8,10,3,3,12,600,,12,0.003,0.001,6,288,3
8,10,4,1,12,600,,12,0.005,0.003,6,2211,4
8,10,4,2,12,600,,13,0.003,0.000,1,30,1
8,10,4,3,12,600,,4,0.002,0.000,1,20,1
8,10,4,4,12,600,,12,0.003,0.001,3,195,3
8,10,5,1,12,600,,9,0.003,0.000,2,256,2
8,10,5,2,12,600,,12,0.011,0.009,15,6455,2
8,10,5,3,12,600,,10,0.003,0.001,3,491,3
8,10,5,4,12,600,,11,0.003,0.001,3,196,3
8,10,5,5,12,600,,13,0.004,0.002,15,1032,4
8,10,6,1,12,600,,6,0.002,0.000,1,18,1
8,10,6,2,12,600,,12,0.006,0.004,11,2898,3
8,10,6,3,12,600,,12,0.012,0.010,26,7053,5
8,10,6,4,12,600,,9,0.006,0.004,17,2237,5
8,10,6,5,12,600,,16,0.005,0.002,16,874,5
8,10,6,6,12,600,,8,0.005,0.003,30,1394,5
8,10,7,1,12,600,,3,0.003,0.000,1,17,1
8,10,7,2,12,600,,7,0.002,0.000,1,27,1
8,10,7,3,12,600,,11,0.004,0.001,7,549,5
8,10,7,4,12,600,,10,0.005,0.002,8,913,5
8,10,7,5,12,600,,12,0.010,0.007,36,3772,8
8,10,7,6,12,600,,14,0.029,0.027,97,17420,6
8,10,7,7,12,600,,15,0.034,0.031,270,14724,7
8,10,8,1,12,600,,11,0.005,0.002,7,1665,7
8,10,8,2,12,600,,7,0.003,0.000,4,128,2
8,10,8,3,12,600,,8,0.004,0.002,15,1119,5
8,10,8,4,12,600,,14,0.003,0.001,2,154,2
8,10,8,5,12,600,,10,0.009,0.007,30,2679,11
8,10,8,6,12,600,,11,0.014,0.011,84,5322,7
8,10,8,7,12,600,,9,0.027,0.024,151,14354,7
8,10,8,8,12,600,,9,0.008,0.005,19,960,8
8,10,9,1,12,600,,3,0.003,0.000,1,21,1
8,10,9,2,12,600,,6,0.005,0.002,13,1416,6
8,10,9,3,12,600,,10,0.097,0.095,225,70234,5
8,10,9,4,12,600,,8,0.012,0.009,33,6218,5
8,10,9,5,12,600,,11,0.023,0.021,65,12652,14
8,10,9,6,12,600,,11,0.011,0.009,37,4389,6
8,10,9,7,12,600,,10,0.008,0.005,11,1155,8
8,10,9,8,12,600,,13,0.021,0.019,76,6857,11
8,10,9,9,12,600,,9,0.008,0.006,8,900,8
8,10,10,1,12,600,,0,0.000,0.000,0,0,0
8,10,10,2,12,600,,9,0.004,0.001,5,270,5
8,10,10,3,12,600,,13,0.003,0.000,1,53,1
8,10,10,4,12,600,,9,0.005,0.003,14,1515,4
8,10,10,5,12,600,,10,0.010,0.007,33,3502,6
8,10,10,6,12,600,,11,0.010,0.007,28,2836,7
8,10,10,7,12,600,,11,0.010,0.008,35,2182,7
8,10,10,8,12,600,,15,0.012,0.009,21,3691,7
8,10,10,9,12,600,,11,0.014,0.011,46,2208,9
8,10,10,10,12,600,,12,0.018,0.015,40,2154,10
8,20,1,1,12,600,,0,0.000,0.000,0,0,0
8,20,2,1,12,600,,11,0.002,0.000,1,15,1
8,20,2,2,12,600,,11,0.002,0.000,1,21,1
8,20,3,1,12,600,,14,0.002,0.000,1,20,1
8,20,3,2,12,600,,9,0.002,0.000,1,22,1
8,20,3,3,12,600,Unsolvable,,0.002,0.000,0,2,1
8,20,4,1,12,600,,19,0.002,0.000,1,27,1
8,20,4,2,12,600,,10,0.002,0.000,1,26,1
8,20,4,3,12,600,,9,0.003,0.001,3,498,3
8,20,4,4,12,600,,13,0.003,0.000,3,185,3
8,20,5,1,12,600,,10,0.002,0.000,1,20,1
8,20,5,2,12,600,,17,0.007,0.005,11,3558,6
8,20,5,3,12,600,,3,0.003,0.000,1,19,1
8,20,5,4,12,600,,9,0.003,0.001,4,233,4
8,20,5,5,12,600,,15,0.003,0.000,1,62,1
8,20,6,1,12,600,,14,0.002,0.000,1,26,1
8,20,6,2,12,600,,10,0.014,0.011,27,8453,6
8,20,6,3,12,600,,9,0.004,0.002,13,1149,2
8,20,6,4,12,600,,9,0.003,0.000,1,42,1
8,20,6,5,12,600,Unsolvable,,0.003,0.000,0,22,1
