g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
8,10,1,1,11,600,,8,0.004,0.000,1,10,1
8,10,2,1,11,600,,10,0.007,0.003,6,1682,2
8,10,2,2,11,600,,11,0.003,0.000,1,16,1
8,10,3,1,11,600,,0,0.000,0.000,0,0,0
8,10,3,2,11,600,,11,0.002,0.000,1,22,1
8,10,3,3,11,600,,12,0.003,0.001,4,214,3
8,10,4,1,11,600,,0,0.000,0.000,0,0,0
8,10,4,2,11,600,,10,0.002,0.000,1,18,1
8,10,4,3,11,600,,6,0.002,0.000,1,26,1
8,10,4,4,11,600,,11,0.002,0.000,1,45,1
8,10,5,1,11,600,,0,0.000,0.000,0,0,0
8,10,5,2,11,600,,6,0.002,0.000,3,103,3
8,10,5,3,11,600,,11,0.003,0.001,4,295,4
8,10,5,4,11,600,,14,0.005,0.002,16,1177,4
8,10,5,5,11,600,,12,0.003,0.000,1,49,1
8,10,6,1,11,600,,0,0.000,0.000,0,0,0
8,10,6,2,11,600,,13,0.003,0.000,2,96,2
8,10,6,3,11,600,,12,0.004,0.002,10,795,4
8,10,6,4,11,600,,8,0.003,0.000,1,35,1
8,10,6,5,11,600,,11,0.004,0.002,10,684,6
8,10,6,6,11,600,,12,0.005,0.002,10,986,6
8,10,7,1,11,600,,8,0.002,0.000,1,22,1
8,10,7,2,11,600,,5,0.003,0.000,2,114,2
8,10,7,3,11,600,,8,0.003,0.000,3,138,3
8,10,7,4,11,600,,14,0.004,0.002,7,807,5
8,10,7,5,11,600,,10,0.006,0.004,19,1294,9
8,10,7,6,11,600,,12,0.011,0.008,26,3938,8
8,10,7,7,11,600,,14,0.006,0.003,8,625,6
8,10,8,1,11,600,,8,0.012,0.010,29,7268,8
8,10,8,2,11,600,,8,0.003,0.000,1,26,1
8,10,8,3,11,600,,8,0.006,0.003,20,1833,6
8,10,8,4,11,600,,13,0.009,0.007,18,4250,7
8,10,8,5,11,600,,11,0.009,0.006,26,3845,5
8,10,8,6,11,600,,13,0.090,0.088,208,62017,6
8,10,8,7,11,600,,8,0.005,0.002,8,484,6
8,10,8,8,11,600,,10,0.009,0.006,10,1749,8
8,10,9,1,11,600,,3,0.003,0.001,5,223,5
8,10,9,2,11,600,,9,0.004,0.002,6,695,6
8,10,9,3,11,600,,13,0.022,0.019,74,13343,3
8,10,9,4,11,600,,13,0.016,0.013,31,8927,7
8,10,9,5,11,600,,13,26.790,26.787,65746,16919521,6
8,10,9,6,11,600,,13,0.425,0.005,17,1732,6
8,10,9,7,11,600,,13,0.041,0.038,213,20109,8
8,10,9,8,11,600,,11,0.357,0.354,2510,180284,8
8,10,9,9,11,600,,13,0.025,0.022,151,7145,9
8,10,10,1,11,600,,6,0.003,0.000,1,26,1
8,10,10,2,11,600,,6,0.009,0.006,28,3870,10
8,10,10,3,11,600,,13,0.558,0.555,839,404829,3
8,10,10,4,11,600,,11,0.016,0.012,35,7422,7
8,10,10,5,11,600,,15,0.012,0.009,18,5099,6
8,10,10,6,11,600,,7,0.006,0.003,5,529,5
8,10,10,7,11,600,,14,0.014,0.011,42,4116,7
8,10,10,8,11,600,,9,0.017,0.014,70,4854,10
8,10,10,9,11,600,,15,0.014,0.011,24,1614,9
8,10,10,10,11,600,,11,0.022,0.019,105,6334,10
8,20,1,1,11,600,,16,0.003,0.000,1,18,1
8,20,2,1,11,600,,9,0.002,0.000,1,13,1
8,20,2,2,11,600,,20,0.003,0.000,3,227,2
8,20,3,1,11,600,,9,0.004,0.001,5,928,3
8,20,3,2,11,600,,7,0.003,0.000,1,13,1
8,20,3,3,11,600,,11,0.004,0.001,4,1048,2
8,20,4,1,11,600,,0,0.000,0.000,0,0,0
8,20,4,2,11,600,,12,0.003,0.000,2,294,2
8,20,4,3,11,600,,13,0.003,0.001,6,487,3
8,20,4,4,11,600,,12,0.005,0.003,24,1543,3
8,20,5,1,11,600,,8,0.002,0.000,1,18,1
8,20,5,2,11,600,,16,0.003,0.000,2,112,2
8,20,5,3,11,600,,12,0.002,0.000,1,33,1
8,20,5,4,11,600,,10,0.002,0.000,1,36,1
