g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
8,10,1,1,6,1|2|600|4|1|1,,3,0,15,3,19,4284,1281,12144,3,3,3
8,10,1,2,6,1|2|600|4|1|1,,17,0,112,83,196,52981,12098,167963,13,17,17
8,10,1,3,6,1|2|600|4|1|1,,26,0,210,228,439,94452,20163,301452,17,26,26
8,10,1,4,6,1|2|600|4|1|1,,33,0,421,4683,5105,188163,37316,612561,13,33,33
8,10,1,5,6,1|2|600|4|1|1,,22,0,398,2888,3287,177631,34117,580915,10,22,22
8,10,1,6,6,1|2|600|4|1|1,,30,0,438,1590,2029,199518,37446,651288,19,30,30
8,10,1,7,6,1|2|600|4|1|1,,38,0,955,51242,52198,429040,79431,1410976,18,38,38
8,10,1,8,6,1|2|600|4|1|1,,35,0,578,28098,28677,264885,47432,866375,19,35,35
8,10,1,9,6,1|2|600|4|1|1,,39,0,1252,61353,62606,556408,98121,1844004,18,39,39
8,10,1,10,6,1|2|600|4|1|1,,42,0,1377,105380,106758,612944,107466,2026442,18,42,42
8,10,2,1,6,1|2|600|4|1|1,,16,0,74,25,100,35913,8706,114179,16,16,16
8,10,2,2,6,1|2|600|4|1|1,,14,0,120,32,153,48785,9604,162921,14,14,14
8,10,2,3,6,1|2|600|4|1|1,,15,0,165,34,200,70809,12294,242775,15,15,15
8,10,2,4,6,1|2|600|4|1|1,,21,0,438,2130,2569,182835,29576,638631,16,21,21
8,10,2,5,6,1|2|600|4|1|1,,16,0,405,1559,1965,169319,25610,599161,12,16,16
8,10,2,6,6,1|2|600|4|1|1,,22,0,768,3730,4499,325692,47244,1162348,20,22,22
8,10,2,7,6,1|2|600|4|1|1,,20,0,482,18535,19017,204772,29454,725982,11,20,20
8,10,2,8,6,1|2|600|4|1|1,,25,0,883,53608,54492,370682,52112,1325758,18,25,25
8,10,2,9,6,1|2|600|4|1|1,,23,0,1114,36678,37793,465546,62994,1674612,20,23,23
8,10,2,10,6,1|2|600|4|1|1,,24,0,1379,186973,188354,566510,74900,2050262,11,24,24
8,10,3,1,6,1|2|600|4|1|1,,4,0,31,9,41,15506,3523,48890,4,4,4
8,10,3,2,6,1|2|600|4|1|1,,10,0,118,27,146,52462,9158,180080,10,10,10
8,10,3,3,6,1|2|600|4|1|1,,16,0,250,46,297,106061,16329,377665,16,16,16
8,10,3,4,6,1|2|600|4|1|1,,10,0,359,174,534,150581,20684,548107,9,10,10
8,10,3,5,6,1|2|600|4|1|1,,11,0,426,151,578,175814,23119,643046,9,11,11
8,10,3,6,6,1|2|600|4|1|1,,13,0,565,424,990,229741,28242,850579,10,13,13
8,10,3,7,6,1|2|600|4|1|1,,18,0,1072,3373,4446,438452,51541,1636444,17,18,18
8,10,3,8,6,1|2|600|4|1|1,,18,0,1034,3681,4716,420126,49624,1566564,15,18,18
8,10,3,9,6,1|2|600|4|1|1,,22,0,1437,36549,37987,576418,63963,2171426,18,22,22
8,10,3,10,6,1|2|600|4|1|1,Timeout,,0,978,622110,0,390001,42718,1465683,11,17,22
8,10,4,1,6,1|2|600|4|1|1,,16,0,170,40,210,77502,15236,261076,16,16,16
