g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
5,10,1,1,13,600,,4,0.002,0.000,1,6,1
5,10,2,1,13,600,,0,0.000,0.000,0,0,0
5,10,2,2,13,600,,5,0.001,0.000,1,14,1
5,10,3,1,13,600,,5,0.001,0.000,3,108,3
5,10,3,2,13,600,,8,0.002,0.000,2,84,2
5,10,3,3,13,600,,9,0.002,0.000,2,78,2
5,10,4,1,13,600,,5,0.001,0.000,1,13,1
5,10,4,2,13,600,,7,0.003,0.001,8,848,8
5,10,4,3,13,600,,5,0.001,0.000,1,17,1
5,10,4,4,13,600,,5,0.002,0.001,4,162,4
5,10,5,1,13,600,,6,0.002,0.001,7,705,5
5,10,5,2,13,600,,7,0.002,0.001,5,461,2
5,10,5,3,13,600,,9,0.010,0.008,112,5690,4
5,10,5,4,13,600,,6,0.002,0.001,3,182,3
5,10,5,5,13,600,,6,0.003,0.001,16,425,5
5,10,6,1,13,600,,2,0.001,0.000,1,14,1
5,10,6,2,13,600,,2,0.001,0.000,1,14,1
5,10,6,3,13,600,,7,0.002,0.001,5,282,3
5,10,6,4,13,600,,7,0.021,0.020,259,14972,4
5,10,6,5,13,600,,8,0.004,0.002,8,692,5
5,10,6,6,13,600,,6,0.003,0.002,12,452,6
5,10,7,1,13,600,,4,0.002,0.001,8,337,7
5,10,7,2,13,600,,6,0.001,0.000,1,20,1
5,10,7,3,13,600,,6,0.002,0.001,10,345,4
5,10,7,4,13,600,,7,0.004,0.002,31,1323,4
5,10,7,5,13,600,,9,0.010,0.009,130,4556,5
5,10,7,6,13,600,,8,0.008,0.006,106,2786,7
5,10,7,7,13,600,,6,0.004,0.003,12,575,7
5,10,8,1,13,600,,5,0.002,0.001,11,576,8
5,10,8,2,13,600,,8,0.004,0.002,17,1559,4
5,10,8,3,13,600,,8,0.026,0.024,215,18085,4
5,10,8,4,13,600,,7,0.016,0.014,190,9064,4
5,10,8,5,13,600,,6,0.003,0.001,4,179,4
5,10,8,6,13,600,,6,0.019,0.018,407,7914,6
5,10,8,7,13,600,,9,0.809,0.807,9160,422845,7
5,10,8,8,13,600,,7,0.235,0.198,3413,92984,8
5,10,9,1,13,600,,4,0.003,0.001,18,615,9
5,10,9,2,13,600,,6,0.007,0.005,45,3193,10
5,10,9,3,13,600,,7,0.046,0.044,568,29121,8
5,10,9,4,13,600,,10,0.700,0.698,4710,473934,5
5,10,9,5,13,600,,9,0.678,0.676,5189,420105,6
5,10,9,6,13,600,,7,0.012,0.010,104,4983,6
5,10,9,7,13,600,,7,0.007,0.005,25,1123,11
5,10,9,8,13,600,,9,0.100,0.098,1305,47604,9
5,10,9,9,13,600,,5,0.008,0.006,61,1475,9
5,10,10,1,13,600,,2,0.002,0.000,1,22,1
5,10,10,2,13,600,,4,0.010,0.008,106,4679,15
5,10,10,3,13,600,,6,0.017,0.015,172,8197,5
5,10,10,4,13,600,,6,0.318,0.316,2550,181186,5
