g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
5,10,1,1,18,600,,10,0.003,0.000,1,12,1
5,10,2,1,18,600,,1,0.002,0.000,1,5,1
5,10,2,2,18,600,,2,0.002,0.000,1,6,1
5,10,3,1,18,600,,5,0.002,0.000,1,11,1
5,10,3,2,18,600,,9,0.003,0.001,4,282,2
5,10,3,3,18,600,,3,0.002,0.000,1,12,1
5,10,4,1,18,600,,7,0.002,0.000,1,15,1
5,10,4,2,18,600,,10,0.002,0.001,3,232,2
5,10,4,3,18,600,,10,0.002,0.000,2,76,2
5,10,4,4,18,600,,10,0.002,0.001,7,270,4
5,10,5,1,18,600,,8,0.003,0.002,13,1254,5
5,10,5,2,18,600,,5,0.003,0.001,6,396,4
5,10,5,3,18,600,,6,0.004,0.002,27,889,3
5,10,5,4,18,600,,5,0.003,0.001,16,701,5
5,10,5,5,18,600,,7,0.003,0.001,3,153,3
5,10,6,1,18,600,,1,0.002,0.000,1,13,1
5,10,6,2,18,600,,5,0.003,0.002,11,694,5
5,10,6,3,18,600,,6,0.003,0.002,10,955,10
5,10,6,4,18,600,,3,0.002,0.000,5,111,2
5,10,6,5,18,600,,4,0.003,0.001,14,362,5
5,10,6,6,18,600,,6,0.003,0.002,9,419,5
5,10,7,1,18,600,,4,0.002,0.000,1,18,1
5,10,7,2,18,600,,3,0.002,0.000,1,19,1
5,10,7,3,18,600,,8,0.011,0.009,69,6403,5
5,10,7,4,18,600,,9,0.011,0.009,51,7065,4
