g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
5,10,1,1,17,600,,4,0.003,0.000,1,6,1
5,10,2,1,17,600,,0,0.000,0.000,0,0,0
5,10,2,2,17,600,,10,0.002,0.000,3,125,2
5,10,3,1,17,600,,4,0.002,0.000,1,10,1
5,10,3,2,17,600,,6,0.003,0.000,1,12,1
5,10,3,3,17,600,,6,0.001,0.000,1,21,1
5,10,4,1,17,600,,2,0.001,0.000,1,10,1
5,10,4,2,17,600,,3,0.001,0.000,1,14,1
5,10,4,3,17,600,,6,0.001,0.000,1,19,1
5,10,4,4,17,600,,10,0.002,0.001,9,332,4
5,10,5,1,17,600,,2,0.001,0.000,1,12,1
5,10,5,2,17,600,,3,0.001,0.000,1,14,1
5,10,5,3,17,600,,7,0.002,0.001,8,247,4
5,10,5,4,17,600,,8,0.004,0.002,19,1750,4
5,10,5,5,17,600,,8,0.004,0.002,15,525,5
5,10,6,1,17,600,,3,0.002,0.000,1,15,1
5,10,6,2,17,600,,6,0.002,0.001,7,293,5
5,10,6,3,17,600,,7,0.009,0.007,51,4651,5
5,10,6,4,17,600,,10,6.303,6.301,54242,4252335,4
5,10,6,5,17,600,,5,0.165,0.001,3,186,3
5,10,6,6,17,600,,8,0.006,0.005,65,1813,6
5,10,7,1,17,600,,0,0.000,0.000,0,0,0
5,10,7,2,17,600,,4,0.002,0.000,4,179,4
5,10,7,3,17,600,,5,0.005,0.003,52,2374,2
5,10,7,4,17,600,,7,0.010,0.008,67,5838,6
5,10,7,5,17,600,,3,0.003,0.001,4,173,4
5,10,7,6,17,600,,7,0.009,0.008,106,3997,6
5,10,7,7,17,600,,5,0.005,0.003,41,1003,7
5,10,8,1,17,600,,5,0.003,0.001,20,613,8
5,10,8,2,17,600,,1,0.002,0.000,1,17,1
5,10,8,3,17,600,,6,0.002,0.001,4,188,4
5,10,8,4,17,600,,8,0.059,0.057,569,41111,3
5,10,8,5,17,600,,9,0.025,0.023,265,14549,5
5,10,8,6,17,600,,7,0.016,0.014,231,7123,7
