g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
5,10,1,1,5,600,,8,0.014,0.000,1,10,1
5,10,2,1,5,600,,0,0.000,0.000,0,0,0
5,10,2,2,5,600,,2,0.010,0.000,1,6,1
5,10,3,1,5,600,,4,0.013,0.000,1,10,1
5,10,3,2,5,600,,9,0.014,0.000,1,22,1
5,10,3,3,5,600,,11,0.035,0.000,1,27,1
5,10,4,1,5,600,,0,0.000,0.000,0,0,0
5,10,4,2,5,600,,5,0.008,0.000,1,17,1
5,10,4,3,5,600,,10,0.016,0.001,14,436,3
5,10,4,4,5,600,,9,0.011,0.001,7,325,4
5,10,5,1,5,600,,5,0.009,0.000,1,15,1
5,10,5,2,5,600,,6,0.012,0.002,16,1144,6
5,10,5,3,5,600,,8,0.026,0.001,23,732,3
5,10,5,4,5,600,,6,0.009,0.002,10,601,4
5,10,5,5,5,600,,9,0.022,0.005,27,862,5
5,10,6,1,5,600,,3,0.010,0.000,1,15,1
5,10,6,2,5,600,,6,0.010,0.003,29,1243,3
5,10,6,3,5,600,,4,0.006,0.001,4,187,4
5,10,6,4,5,600,,5,0.013,0.003,21,524,4
5,10,6,5,5,600,,10,0.018,0.002,11,1163,3
5,10,6,6,5,600,,8,0.011,0.002,6,422,6
5,10,7,1,5,600,,0,0.000,0.000,0,0,0
5,10,7,2,5,600,,7,0.050,0.041,347,25627,3
5,10,7,3,5,600,,7,0.023,0.000,2,74,2
5,10,7,4,5,600,,4,0.004,0.000,1,24,1
5,10,7,5,5,600,,4,0.035,0.002,28,633,7
5,10,7,6,5,600,,7,0.038,0.030,335,11463,5
5,10,7,7,5,600,,8,0.106,0.100,1789,48255,7
5,10,8,1,5,600,,5,0.011,0.005,69,3846,8
5,10,8,2,5,600,,6,0.004,0.002,23,1283,2
5,10,8,3,5,600,,8,0.017,0.013,107,8392,11
