g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
5,10,1,1,14,600,,5,0.002,0.000,1,7,1
5,10,2,1,14,600,,8,0.002,0.001,6,515,2
5,10,2,2,14,600,,9,0.001,0.000,1,21,1
5,10,3,1,14,600,,6,0.001,0.000,1,12,1
5,10,3,2,14,600,,12,0.002,0.001,6,655,2
5,10,3,3,14,600,,3,0.001,0.000,1,12,1
5,10,4,1,14,600,,0,0.000,0.000,0,0,0
5,10,4,2,14,600,,5,0.002,0.000,1,18,1
5,10,4,3,14,600,,6,0.001,0.000,1,23,1
5,10,4,4,14,600,,10,0.002,0.001,4,224,4
5,10,5,1,14,600,,8,0.008,0.007,35,5131,5
5,10,5,2,14,600,,7,0.006,0.005,31,3362,6
5,10,5,3,14,600,,4,0.002,0.000,1,22,1
5,10,5,4,14,600,,6,0.001,0.000,1,23,1
5,10,5,5,14,600,,7,0.003,0.001,10,373,5
5,10,6,1,14,600,,0,0.000,0.000,0,0,0
5,10,6,2,14,600,,0,0.000,0.000,0,0,0
5,10,6,3,14,600,,7,0.003,0.002,20,988,4
5,10,6,4,14,600,,8,0.006,0.005,80,2779,4
5,10,6,5,14,600,,6,0.003,0.001,5,273,5
5,10,6,6,14,600,,8,0.005,0.003,35,1116,6
5,10,7,1,14,600,,8,0.004,0.003,16,2105,7
5,10,7,2,14,600,,5,0.003,0.002,27,1298,2
5,10,7,3,14,600,,6,0.005,0.003,30,1936,3
5,10,7,4,14,600,,7,0.004,0.002,30,1013,5
5,10,7,5,14,600,,8,0.005,0.003,32,1715,6
5,10,7,6,14,600,,5,0.002,0.001,3,130,3
5,10,7,7,14,600,Unsolvable,,0.002,0.000,0,0,0
5,10,8,1,14,600,,9,0.003,0.002,10,1513,8
5,10,8,2,14,600,,5,0.005,0.004,52,2268,5
5,10,8,3,14,600,,3,0.003,0.001,5,179,5
5,10,8,4,14,600,,4,0.004,0.002,40,980,6
5,10,8,5,14,600,,6,0.010,0.008,79,4848,7
5,10,8,6,14,600,,8,0.641,0.639,8682,344980,7
