g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
5,10,1,1,19,600,,0,0.000,0.000,0,0,0
5,10,2,1,19,600,,7,0.002,0.000,1,11,1
5,10,2,2,19,600,,4,0.002,0.000,1,10,1
5,10,3,1,19,600,,3,0.001,0.000,1,9,1
5,10,3,2,19,600,,10,0.002,0.000,2,218,2
5,10,3,3,19,600,,7,0.002,0.000,7,201,3
5,10,4,1,19,600,,2,0.002,0.000,5,101,4
5,10,4,2,19,600,,7,0.001,0.000,1,19,1
5,10,4,3,19,600,,7,0.002,0.000,3,221,3
5,10,4,4,19,600,,8,0.004,0.000,2,76,2
5,10,5,1,19,600,,8,0.005,0.003,17,1818,5
5,10,5,2,19,600,,6,0.002,0.000,2,90,2
5,10,5,3,19,600,,9,0.003,0.001,8,1070,5
5,10,5,4,19,600,,8,0.005,0.004,50,2288,4
5,10,5,5,19,600,,8,0.004,0.002,10,425,5
5,10,6,1,19,600,,5,0.003,0.001,13,813,6
5,10,6,2,19,600,,7,0.005,0.004,28,2892,7
5,10,6,3,19,600,,4,0.002,0.000,1,19,1
5,10,6,4,19,600,,8,0.002,0.001,14,597,3
5,10,6,5,19,600,,7,0.005,0.003,24,2100,6
5,10,6,6,19,600,,8,0.016,0.015,258,6550,6
5,10,7,1,19,600,,0,0.000,0.000,0,0,0
5,10,7,2,19,600,,4,0.002,0.000,1,18,1
5,10,7,3,19,600,,4,0.003,0.001,25,768,6
5,10,7,4,19,600,,9,0.016,0.014,174,9173,4
5,10,7,5,19,600,,7,0.013,0.011,174,6533,8
5,10,7,6,19,600,,7,0.009,0.007,94,3633,6
5,10,7,7,19,600,,6,0.006,0.004,55,1306,7
5,10,8,1,19,600,,0,0.000,0.000,0,0,0
5,10,8,2,19,600,,4,0.002,0.000,4,138,4
5,10,8,3,19,600,,6,0.004,0.003,31,1930,3
5,10,8,4,19,600,,8,1.955,1.954,13050,1324436,4
5,10,8,5,19,600,,7,0.057,0.007,93,3680,6
5,10,8,6,19,600,,7,0.689,0.687,12514,358279,7
5,10,8,7,19,600,,8,0.050,0.048,857,23871,7
5,10,8,8,19,600,,6,0.028,0.026,534,13295,7
5,10,9,1,19,600,,1,0.002,0.000,1,19,1
5,10,9,2,19,600,,6,0.003,0.002,18,796,13
5,10,9,3,19,600,,6,0.021,0.020,181,12918,14
5,10,9,4,19,600,,5,0.009,0.007,76,3512,9
5,10,9,5,19,600,,8,1.914,1.913,13974,1276460,5
