g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
5,10,1,1,2,600,,6,0.009,0.000,1,8,1
5,10,2,1,2,600,,6,0.011,0.000,1,10,1
5,10,2,2,2,600,Unsolvable,,0.007,0.000,0,0,0
5,10,3,1,2,600,,2,0.015,0.000,1,8,1
5,10,3,2,2,600,,9,0.032,0.001,2,183,2
5,10,3,3,2,600,,9,0.009,0.000,2,84,2
5,10,4,1,2,600,,0,0.000,0.000,0,0,0
5,10,4,2,2,600,,10,0.011,0.003,14,2565,2
5,10,4,3,2,600,,8,0.012,0.002,10,721,5
5,10,4,4,2,600,,7,0.009,0.001,7,284,3
5,10,5,1,2,600,,8,0.006,0.002,14,1707,5
5,10,5,2,2,600,,9,0.008,0.001,4,255,4
5,10,5,3,2,600,,9,0.005,0.001,5,660,2
5,10,5,4,2,600,,7,0.004,0.000,1,28,1
5,10,5,5,2,600,,6,0.013,0.001,3,154,3
5,10,6,1,2,600,,4,0.005,0.000,4,233,4
5,10,6,2,2,600,,7,0.004,0.000,10,267,2
5,10,6,3,2,600,,5,0.006,0.001,6,240,6
5,10,6,4,2,600,,4,0.005,0.000,1,24,1
5,10,6,5,2,600,,9,0.018,0.013,172,6582,6
5,10,6,6,2,600,,8,0.010,0.003,23,820,6
5,10,7,1,2,600,,5,0.004,0.000,4,282,4
5,10,7,2,2,600,,4,0.005,0.000,1,18,1
5,10,7,3,2,600,,3,0.004,0.001,27,493,5
5,10,7,4,2,600,,6,0.012,0.007,139,4034,4
5,10,7,5,2,600,,6,0.008,0.002,11,1011,5
5,10,7,6,2,600,,7,0.014,0.007,73,3254,6
5,10,7,7,2,600,,6,0.008,0.006,63,2263,11
5,10,8,1,2,600,,5,0.004,0.000,2,102,2
5,10,8,2,2,600,,6,0.004,0.001,12,583,2
5,10,8,3,2,600,,5,0.011,0.007,66,4078,11
5,10,8,4,2,600,,5,0.012,0.002,25,1094,6
5,10,8,5,2,600,,5,0.009,0.004,46,2250,8
5,10,8,6,2,600,,6,0.012,0.007,81,2227,6
5,10,8,7,2,600,,7,0.016,0.014,135,4356,7
5,10,8,8,2,600,,6,0.052,0.048,868,24097,8
5,10,9,1,2,600,,6,0.006,0.002,17,1424,9
5,10,9,2,2,600,,4,0.008,0.002,11,632,11
5,10,9,3,2,600,,6,0.169,0.165,1675,101070,13
5,10,9,4,2,600,,5,0.023,0.017,178,11317,7
5,10,9,5,2,600,,9,0.526,0.523,4791,284027,5
