g,b,a,c,seed,timeout,result,makespan,t_total,t_solver,h_expanded,l_expanded,n_assignments
5,10,1,1,1,600,,8,0.002,0.000,1,10,1
5,10,2,1,1,600,,4,0.006,0.000,1,8,1
5,10,2,2,1,600,,8,0.005,0.000,1,20,1
5,10,3,1,1,600,,6,0.015,0.000,1,12,1
5,10,3,2,1,600,,7,0.052,0.000,2,131,2
5,10,3,3,1,600,,10,0.007,0.000,1,35,1
5,10,4,1,1,600,,7,0.010,0.002,17,1939,4
5,10,4,2,1,600,,5,0.009,0.000,1,13,1
5,10,4,3,1,600,,8,0.008,0.001,6,217,2
5,10,4,4,1,600,,9,0.009,0.001,5,251,4
5,10,5,1,1,600,,5,0.030,0.000,2,51,2
5,10,5,2,1,600,,8,0.012,0.003,28,1901,2
5,10,5,3,1,600,,3,0.017,0.000,1,15,1
5,10,5,4,1,600,,9,0.015,0.010,54,6378,4
5,10,5,5,1,600,,9,0.422,0.418,8180,220983,5
5,10,6,1,1,600,,6,0.002,0.000,2,142,2
5,10,6,2,1,600,,4,0.003,0.001,7,380,7
5,10,6,3,1,600,,6,0.005,0.002,18,868,5
5,10,6,4,1,600,,9,0.017,0.013,195,8220,5
5,10,6,5,1,600,,9,0.276,0.272,2153,191938,6
5,10,6,6,1,600,,7,0.018,0.013,188,7905,6
5,10,7,1,1,600,,6,0.002,0.000,2,121,2
5,10,7,2,1,600,,5,0.003,0.001,11,487,11
5,10,7,3,1,600,,7,0.010,0.009,103,6157,3
5,10,7,4,1,600,,7,0.047,0.045,337,35625,11
5,10,7,5,1,600,,4,0.003,0.001,4,200,4
5,10,7,6,1,600,,7,0.005,0.003,31,1026,7
5,10,7,7,1,600,,6,0.005,0.003,14,606,7
5,10,8,1,1,600,,4,0.002,0.000,2,64,2
5,10,8,2,1,600,,4,0.003,0.002,22,902,8
5,10,8,3,1,600,,6,0.009,0.007,119,4467,8
5,10,8,4,1,600,,4,0.004,0.002,35,608,5
5,10,8,5,1,600,,8,0.020,0.019,337,10016,5
5,10,8,6,1,600,,6,0.006,0.005,58,1945,6
