g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
9,10,1,1,,1|2|600|4|1|1,,20,0,148,105,253,87186,45478,201942,20,20,20
9,10,1,2,,1|2|600|4|1|1,,4,0,24,9,34,15906,7357,36438,4,4,4
9,10,1,3,,1|2|600|4|1|1,,29,0,240,11356,11597,140582,61772,337778,15,29,29
9,10,1,4,,1|2|600|4|1|1,Unsolvable,,,,,,,,,,,
9,10,1,5,,1|2|600|4|1|1,Timeout,,0,668,601301,0,382249,154162,937405,18,51,52
9,10,1,6,,1|2|600|4|1|1,Timeout,,0,769,604763,0,441658,172005,1091826,19,33,-1
9,10,1,7,,1|2|600|4|1|1,Timeout,,0,858,611725,0,484563,185240,1198255,18,49,64
9,10,1,8,,1|2|600|4|1|1,Timeout,,0,966,606253,0,543353,202571,1350521,17,49,56
9,10,1,9,,1|2|600|4|1|1,Timeout,,0,1052,608469,0,594758,217854,1479274,22,33,-1
9,10,1,10,,1|2|600|4|1|1,Timeout,,0,1150,614886,0,644600,233137,1605696,17,33,-1
9,10,2,1,,1|2|600|4|1|1,,12,0,127,78,206,77679,35049,180039,12,12,12
9,10,2,2,,1|2|600|4|1|1,,12,0,149,81,231,90125,38604,211033,12,12,12
9,10,2,3,,1|2|600|4|1|1,,11,0,181,153,335,107045,43887,253701,9,11,11
9,10,2,4,,1|2|600|4|1|1,,21,0,410,13828,14240,235263,94194,566355,15,21,21
9,10,2,5,,1|2|600|4|1|1,,20,0,461,39579,40041,263547,102597,638355,16,20,20
9,10,2,6,,1|2|600|4|1|1,,22,0,486,24129,24616,284820,108696,689904,13,22,22
9,10,2,7,,1|2|600|4|1|1,Timeout,,0,529,629578,0,311793,116715,757713,20,17,-1
9,10,2,8,,1|2|600|4|1|1,Timeout,,0,576,620498,0,337427,124734,824183,14,17,-1
9,10,2,9,,1|2|600|4|1|1,Timeout,,0,627,614695,0,365497,132753,893089,17,17,-1
9,10,2,10,,1|2|600|4|1|1,Timeout,,0,698,614698,0,392171,141156,963671,15,17,-1
9,10,3,1,,1|2|600|4|1|1,,8,0,90,27,118,56570,23852,130310,8,8,8
9,10,3,2,,1|2|600|4|1|1,,13,0,208,101,310,122779,50351,287387,13,13,13
9,10,3,3,,1|2|600|4|1|1,,16,0,228,65,294,138457,54994,326029,16,16,16
9,10,3,4,,1|2|600|4|1|1,,11,0,247,162,410,149178,58101,352610,10,11,11
9,10,3,5,,1|2|600|4|1|1,,17,0,568,133644,134213,324685,125080,782377,12,17,17
9,10,3,6,,1|2|600|4|1|1,,17,0,607,78127,78735,347309,131563,837773,14,17,17
9,10,3,7,,1|2|600|4|1|1,Timeout,,0,661,616787,0,373631,139582,904931,12,17,24
9,10,3,8,,1|2|600|4|1|1,Timeout,,0,696,618917,0,402840,148113,978240,15,17,32
9,10,3,9,,1|2|600|4|1|1,Timeout,,0,737,618892,0,430860,156132,1047288,13,17,32
9,10,3,10,,1|2|600|4|1|1,Timeout,,0,809,620062,0,459570,165175,1124322,14,17,32
9,10,4,1,,1|2|600|4|1|1,,7,0,122,46,169,72179,29335,166043,7,7,7
9,10,4,2,,1|2|600|4|1|1,,13,0,255,130,387,154911,61906,362451,13,13,13
9,10,4,3,,1|2|600|4|1|1,,11,0,279,207,487,169028,66037,397228,11,11,11
9,10,4,4,,1|2|600|4|1|1,,13,0,307,266,574,185737,71128,439205,13,13,13
9,10,4,5,,1|2|600|4|1|1,Timeout,,0,659,622880,0,378667,144491,903883,15,17,18
9,10,4,6,,1|2|600|4|1|1,,17,0,727,63077,63805,417008,156350,1003220,15,17,17
9,10,4,7,,1|2|600|4|1|1,,15,0,376,168482,168860,224919,82881,537583,11,15,15
9,10,4,8,,1|2|600|4|1|1,,17,0,795,17684,18480,466692,171108,1128048,17,17,17
9,10,4,9,,1|2|600|4|1|1,Timeout,,0,865,624422,0,494788,179127,1197172,20,17,32
9,10,4,10,,1|2|600|4|1|1,Timeout,,0,896,644355,0,512914,185226,1243654,17,17,24
9,10,5,1,,1|2|600|4|1|1,,10,0,289,180,471,174387,69714,405735,10,10,10
9,10,5,2,,1|2|600|4|1|1,Unsolvable,,,,,,,,,,,
9,10,5,3,,1|2|600|4|1|1,,12,0,340,140,480,204288,78744,480604,12,12,12
9,10,5,4,,1|2|600|4|1|1,,11,0,362,237,600,215984,82107,509600,11,11,11
9,10,5,5,,1|2|600|4|1|1,,12,0,388,236,625,228178,85854,540630,12,12,12
9,10,5,6,,1|2|600|4|1|1,,13,0,412,1638,2050,242473,89985,575585,13,13,13
9,10,5,7,,1|2|600|4|1|1,,16,0,439,16390,16830,257327,94500,613211,13,16,16
9,10,5,8,,1|2|600|4|1|1,,15,0,457,141704,142162,269613,97863,641837,11,15,15
9,10,5,9,,1|2|600|4|1|1,,15,0,480,194228,194709,284670,102762,682066,15,15,15
9,10,5,10,,1|2|600|4|1|1,Timeout,,0,505,632422,0,298503,106509,714255,16,9,-1
9,10,6,1,,1|2|600|4|1|1,,4,0,86,24,111,54955,21497,125439,4,4,4
9,10,6,2,,1|2|600|4|1|1,,4,0,93,27,121,59105,22712,135117,4,4,4
9,10,6,3,,1|2|600|4|1|1,,11,0,401,219,622,232147,88699,544195,11,11,11
9,10,6,4,,1|2|600|4|1|1,,13,0,422,246,669,249260,94174,588208,13,13,13
9,10,6,5,,1|2|600|4|1|1,,14,0,439,268,708,259244,96961,612420,14,14,14
9,10,6,6,,1|2|600|4|1|1,,12,0,469,439,909,276074,101988,654422,12,12,12
9,10,6,7,,1|2|600|4|1|1,,14,0,493,2070,2564,289106,106119,688210,14,14,14
9,10,6,8,,1|2|600|4|1|1,,15,0,517,9988,10506,302773,109802,720137,15,15,15
9,10,6,9,,1|2|600|4|1|1,,15,0,541,316928,317471,316779,113933,754803,13,15,15
9,10,6,10,,1|2|600|4|1|1,Timeout,,0,561,636184,0,331955,118512,793327,11,13,16
9,10,7,1,,1|2|600|4|1|1,,1,0,28,7,36,19261,7664,42581,1,1,1
9,10,7,2,,1|2|600|4|1|1,,9,0,428,259,687,251520,96571,587856,9,9,9
9,10,7,3,,1|2|600|4|1|1,,15,0,448,195,644,263801,100190,618493,15,15,15
9,10,7,4,,1|2|600|4|1|1,,7,0,238,89,328,144740,54009,337268,7,7,7
9,10,7,5,,1|2|600|4|1|1,,14,0,502,213,715,293503,108964,691819,14,14,14
9,10,7,6,,1|2|600|4|1|1,,16,0,514,237,752,303817,112071,717609,16,16,16
9,10,7,7,,1|2|600|4|1|1,,16,0,559,1017,1577,327969,119786,781045,16,16,16
9,10,7,8,,1|2|600|4|1|1,,14,0,579,17857,18437,341187,123405,812619,13,14,14
9,10,7,9,,1|2|600|4|1|1,,16,0,595,8781,9377,349038,125488,829994,16,16,16
9,10,7,10,,1|2|600|4|1|1,,12,0,621,52245,52867,362868,130131,867460,11,12,12
9,10,8,1,,1|2|600|4|1|1,,11,0,459,187,647,273342,105147,636750,11,11,11
9,10,8,2,,1|2|600|4|1|1,,8,0,237,49,287,146152,55278,338044,8,8,8
9,10,8,3,,1|2|600|4|1|1,,16,0,512,157,670,304586,114561,714882,16,16,16
