g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
4,10,1,1,,1|1.5|600|4|1|1,,4,0,4,1,6,1119,480,2819,4,4,4
4,10,1,2,,1|1.5|600|4|1|1,,5,0,8,1,10,2500,864,6648,5,5,5
4,10,1,3,,1|1.5|600|4|1|1,,15,0,27,47,74,12981,4224,35553,9,15,15
4,10,1,4,,1|1.5|600|4|1|1,,18,0,44,426,472,17602,5280,49214,6,18,18
4,10,1,5,,1|1.5|600|4|1|1,,36,0,93,25280,25376,39254,12096,107404,8,36,36
4,10,1,6,,1|1.5|600|4|1|1,,20,0,56,1916,1973,25872,7392,72372,6,20,20
4,10,1,7,,1|1.5|600|4|1|1,Timeout,,0,164,601286,0,77398,23040,212488,7,40,59
4,10,1,8,,1|1.5|600|4|1|1,Timeout,,0,257,600643,0,119105,34992,327247,10,54,-1
4,10,1,9,,1|1.5|600|4|1|1,Timeout,,0,205,602305,0,94535,25920,266919,10,36,-1
4,10,1,10,,1|1.5|600|4|1|1,Timeout,,0,210,603098,0,100577,28512,278673,10,36,-1
4,10,2,1,,1|1.5|600|4|1|1,,0,0,0,0,0,260,144,478,0,0,0
4,10,2,2,,1|1.5|600|4|1|1,,6,0,8,1,11,4269,1344,12237,6,6,6
4,10,2,3,,1|1.5|600|4|1|1,,6,0,12,5,17,5707,1680,16589,4,6,6
4,10,2,4,,1|1.5|600|4|1|1,,7,0,23,13,37,10809,2880,32873,6,7,7
4,10,2,5,,1|1.5|600|4|1|1,,8,0,34,29,64,15068,4032,45208,7,8,8
4,10,2,6,,1|1.5|600|4|1|1,,21,0,93,177285,177380,40720,10752,123110,12,21,21
4,10,2,7,,1|1.5|600|4|1|1,Timeout,,0,118,601879,0,45926,11664,140984,11,22,26
4,10,2,8,,1|1.5|600|4|1|1,Timeout,,0,122,601928,0,53683,13440,165151,8,23,24
4,10,2,9,,1|1.5|600|4|1|1,Timeout,,0,152,602360,0,58987,14256,183613,7,18,26
4,10,2,10,,1|1.5|600|4|1|1,Timeout,,0,196,603356,0,79553,19008,248489,6,22,32
4,10,3,1,,1|1.5|600|4|1|1,,5,0,7,1,10,3628,1152,10500,5,5,5
4,10,3,2,,1|1.5|600|4|1|1,,3,0,7,1,8,3309,960,9733,3,3,3
4,10,3,3,,1|1.5|600|4|1|1,,3,0,8,1,10,4123,1152,12243,3,3,3
4,10,3,4,,1|1.5|600|4|1|1,,8,0,31,26,58,13411,3360,42391,6,8,8
4,10,3,5,,1|1.5|600|4|1|1,,8,0,39,18,59,14905,3456,48361,8,8,8
4,10,3,6,,1|1.5|600|4|1|1,,12,0,90,19023,19115,33492,7776,108768,7,12,12
4,10,3,7,,1|1.5|600|4|1|1,,12,0,82,89714,89797,31479,7200,102299,6,12,12
4,10,3,8,,1|1.5|600|4|1|1,Timeout,,0,126,603235,0,46047,10032,152461,8,13,15
4,10,3,9,,1|1.5|600|4|1|1,,11,0,104,24039,24145,39946,8640,132010,6,11,11
4,10,3,10,,1|1.5|600|4|1|1,Timeout,,0,138,603979,0,54289,11856,178531,8,13,-1
4,10,4,1,,1|1.5|600|4|1|1,,2,0,6,1,8,2333,720,6591,2,2,2
4,10,4,2,,1|1.5|600|4|1|1,,2,0,6,1,8,3041,864,8909,2,2,2
4,10,4,3,,1|1.5|600|4|1|1,,4,0,14,2,17,6589,1680,20343,4,4,4
4,10,4,4,,1|1.5|600|4|1|1,,8,0,34,5,40,14716,3456,47500,8,8,8
4,10,4,5,,1|1.5|600|4|1|1,,5,0,26,7,34,11374,2592,36946,3,5,5
4,10,4,6,,1|1.5|600|4|1|1,,9,0,60,246,307,21698,4800,71678,6,9,9
4,10,4,7,,1|1.5|600|4|1|1,,10,0,103,2608,2712,37076,7920,124538,6,10,10
4,10,4,8,,1|1.5|600|4|1|1,,10,0,87,16611,16699,32633,6336,112657,10,10,10
4,10,4,9,,1|1.5|600|4|1|1,,13,0,122,291798,291923,46600,9360,159618,6,13,13
4,10,4,10,,1|1.5|600|4|1|1,Timeout,,0,125,604501,0,46426,8736,162350,5,9,-1
4,10,5,1,,1|1.5|600|4|1|1,,4,0,14,3,18,5417,1440,16509,4,4,4
4,10,5,2,,1|1.5|600|4|1|1,,4,0,15,2,18,6854,1680,21648,4,4,4
4,10,5,3,,1|1.5|600|4|1|1,,3,0,14,2,17,6453,1536,20497,3,3,3
4,10,5,4,,1|1.5|600|4|1|1,,7,0,62,20,83,21133,4320,72315,6,7,7
4,10,5,5,,1|1.5|600|4|1|1,,6,0,46,6,54,15632,3360,52304,6,6,6
4,10,5,6,,1|1.5|600|4|1|1,Unsolvable,,,,,,,,,,,
4,10,5,7,,1|1.5|600|4|1|1,,5,0,42,6,48,17192,3456,58556,5,5,5
4,10,5,8,,1|1.5|600|4|1|1,,9,0,86,66849,66937,33869,6240,119483,6,9,9
4,10,5,9,,1|1.5|600|4|1|1,,11,0,148,430863,431012,53023,10080,185847,6,11,11
4,10,5,10,,1|1.5|600|4|1|1,Timeout,,0,141,605079,0,49572,9360,173990,5,9,-1
