g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
9,10,1,1,,1|1.5|600|4|1|1,,20,0,67,15,83,27783,10206,76747,20,20,20
9,10,1,2,,1|1.5|600|4|1|1,,4,0,23,5,28,11266,3645,29942,4,4,4
9,10,1,3,,1|1.5|600|4|1|1,,29,0,261,8200,8463,120870,34992,344522,15,29,29
9,10,1,4,,1|1.5|600|4|1|1,Unsolvable,,,,,,,,,,,
9,10,1,5,,1|1.5|600|4|1|1,Timeout,,0,747,607920,0,341781,91854,980357,18,42,62
9,10,1,6,,1|1.5|600|4|1|1,Timeout,,0,951,604242,0,439320,113967,1268110,19,45,-1
9,10,1,7,,1|1.5|600|4|1|1,Timeout,,0,1035,606662,0,469731,122472,1346611,18,42,62
9,10,1,8,,1|1.5|600|4|1|1,Timeout,,0,1127,603959,0,515772,131220,1482979,17,40,59
9,10,1,9,,1|1.5|600|4|1|1,Timeout,,0,1594,611889,0,729628,184680,2098844,22,51,-1
9,10,1,10,,1|1.5|600|4|1|1,Timeout,,0,1404,621717,0,636489,160380,1824026,17,40,-1
9,10,2,1,,1|1.5|600|4|1|1,,12,0,66,17,84,30609,9477,90669,12,12,12
9,10,2,2,,1|1.5|600|4|1|1,,12,0,102,20,123,46453,12636,140297,12,12,12
9,10,2,3,,1|1.5|600|4|1|1,,11,0,171,75,247,73969,18225,229659,9,11,11
9,10,2,4,,1|1.5|600|4|1|1,,21,0,346,7887,8234,148868,34992,470366,15,21,21
9,10,2,5,,1|1.5|600|4|1|1,,20,0,440,34064,34506,188035,42525,597683,16,20,20
9,10,2,6,,1|1.5|600|4|1|1,,22,0,636,10695,11333,267612,60264,849440,13,22,22
9,10,2,7,,1|1.5|600|4|1|1,Timeout,,0,1091,611985,0,454886,100602,1456163,20,31,45
9,10,2,8,,1|1.5|600|4|1|1,Timeout,,0,877,631005,0,367123,80190,1173111,14,22,-1
9,10,2,9,,1|1.5|600|4|1|1,Timeout,,0,1193,617868,0,496750,106920,1591059,17,27,-1
9,10,2,10,,1|1.5|600|4|1|1,Timeout,,0,1198,617944,0,493205,104976,1584599,15,24,-1
9,10,3,1,,1|1.5|600|4|1|1,,8,0,71,18,90,32026,8748,98214,8,8,8
9,10,3,2,,1|1.5|600|4|1|1,,13,0,166,25,192,70435,17010,225684,13,13,13
9,10,3,3,,1|1.5|600|4|1|1,,16,0,269,34,304,112025,24786,367565,16,16,16
9,10,3,4,,1|1.5|600|4|1|1,,11,0,307,90,397,126605,27216,416694,10,11,11
9,10,3,5,,1|1.5|600|4|1|1,,17,0,448,91707,92157,181689,36936,612053,12,17,17
9,10,3,6,,1|1.5|600|4|1|1,,17,0,596,83008,83605,240882,48114,812607,14,17,17
9,10,3,7,,1|1.5|600|4|1|1,Timeout,,0,893,618786,0,348161,68040,1185519,12,19,22
9,10,3,8,,1|1.5|600|4|1|1,Timeout,,0,850,622698,0,336015,64152,1143876,15,16,-1
9,10,3,9,,1|1.5|600|4|1|1,Timeout,,0,1236,636250,0,482064,90396,1649988,13,21,25
9,10,3,10,,1|1.5|600|4|1|1,Timeout,,0,963,622582,0,376389,69498,1289494,14,15,-1
9,10,4,1,,1|1.5|600|4|1|1,,7,0,89,14,103,39441,9720,123444,7,7,7
9,10,4,2,,1|1.5|600|4|1|1,,13,0,225,31,257,93742,20412,311108,13,13,13
9,10,4,3,,1|1.5|600|4|1|1,,11,0,244,31,275,100411,20412,337368,11,11,11
9,10,4,4,,1|1.5|600|4|1|1,,13,0,356,38,395,143107,27216,492039,13,13,13
9,10,4,5,,1|1.5|600|4|1|1,Timeout,,0,707,622597,0,279996,52488,975707,15,18,19
9,10,4,6,,1|1.5|600|4|1|1,,17,0,866,21900,22767,330042,58320,1168676,15,17,17
9,10,4,7,,1|1.5|600|4|1|1,,15,0,705,30971,31677,274100,48114,967991,11,15,15
9,10,4,8,,1|1.5|600|4|1|1,,17,0,793,443,1237,305695,52488,1081279,17,17,17
9,10,4,9,,1|1.5|600|4|1|1,Timeout,,0,1558,632899,0,584174,97929,2092452,20,21,-1
9,10,4,10,,1|1.5|600|4|1|1,Timeout,,0,1445,642027,0,544006,91854,1945150,17,18,21
9,10,5,1,,1|1.5|600|4|1|1,,10,0,174,33,208,73489,16038,240109,10,10,10
9,10,5,2,,1|1.5|600|4|1|1,Unsolvable,,,,,,,,,,,
9,10,5,3,,1|1.5|600|4|1|1,,12,0,353,45,400,137871,25272,480227,12,12,12
9,10,5,4,,1|1.5|600|4|1|1,,11,0,378,40,419,148554,26244,521559,11,11,11
9,10,5,5,,1|1.5|600|4|1|1,,12,0,480,54,535,184575,31590,656683,12,12,12
9,10,5,6,,1|1.5|600|4|1|1,,13,0,591,350,942,226134,37422,811389,13,13,13
9,10,5,7,,1|1.5|600|4|1|1,,16,0,1032,11792,12825,384240,61236,1403364,13,16,16
9,10,5,8,,1|1.5|600|4|1|1,,15,0,965,123599,124565,359894,56862,1310229,11,15,15
9,10,5,9,,1|1.5|600|4|1|1,,15,0,951,42171,43124,351963,54432,1290035,15,15,15
9,10,5,10,,1|1.5|600|4|1|1,Timeout,,0,1108,637994,0,406151,61965,1490063,16,16,-1
9,10,6,1,,1|1.5|600|4|1|1,,4,0,93,14,108,40107,8505,129151,4,4,4
9,10,6,2,,1|1.5|600|4|1|1,,4,0,121,15,137,49825,9720,165741,4,4,4
9,10,6,3,,1|1.5|600|4|1|1,,11,0,388,39,428,152154,26244,534927,11,11,11
9,10,6,4,,1|1.5|600|4|1|1,,13,0,554,66,621,210371,34020,759665,13,13,13
