g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
9,10,1,1,,0|1.5|600|4|1|1,,20,0,81,65,147,34828,13608,100704,0,20,20
9,10,1,2,,0|1.5|600|4|1|1,,4,0,40,12,53,12626,4374,35689,0,4,4
9,10,1,3,,0|1.5|600|4|1|1,,29,0,298,8186,8486,138064,40824,399780,0,29,29
9,10,1,4,,0|1.5|600|4|1|1,Maximum (maximum) makespan exceeded,,0,1885,432,0,920431,256365,2676237,0,211,-1
9,10,1,5,,0|1.5|600|4|1|1,Timeout,,0,704,622194,0,336518,91854,975094,0,42,62
9,10,1,6,,0|1.5|600|4|1|1,Timeout,,0,849,607260,0,406753,107163,1185499,0,42,-1
9,10,1,7,,0|1.5|600|4|1|1,Timeout,,0,956,621735,0,463348,122472,1340228,0,42,62
9,10,1,8,,0|1.5|600|4|1|1,Timeout,,0,1097,607482,0,533335,137781,1549517,0,52,62
9,10,1,9,,0|1.5|600|4|1|1,Timeout,,0,1226,610512,0,595882,153090,1728550,0,42,-1
9,10,1,10,,0|1.5|600|4|1|1,Timeout,,0,1361,611762,0,657933,168399,1905599,0,42,-1
9,10,2,1,,0|1.5|600|4|1|1,,12,0,72,50,124,28911,9477,88971,0,12,12
9,10,2,2,,0|1.5|600|4|1|1,,12,0,112,43,156,44168,12636,138012,0,12,12
9,10,2,3,,0|1.5|600|4|1|1,,11,0,132,95,228,61153,15795,194901,0,11,11
9,10,2,4,,0|1.5|600|4|1|1,,21,0,372,13570,13943,169608,40824,546570,0,21,21
9,10,2,5,,0|1.5|600|4|1|1,,20,0,473,31872,32346,205652,47628,666123,0,20,20
9,10,2,6,,0|1.5|600|4|1|1,,22,0,528,12278,12808,235864,54432,759864,0,22,22
9,10,2,7,,0|1.5|600|4|1|1,Timeout,,0,926,618944,0,408506,91854,1321139,0,28,-1
9,10,2,8,,0|1.5|600|4|1|1,Timeout,,0,693,621395,0,304928,68040,985686,0,19,-1
9,10,2,9,,0|1.5|600|4|1|1,Timeout,,0,1171,617539,0,512878,112266,1663049,0,28,-1
9,10,2,10,,0|1.5|600|4|1|1,Timeout,,0,1302,641360,0,567606,122472,1845156,0,28,-1
9,10,3,1,,0|1.5|600|4|1|1,,8,0,65,37,103,30320,8748,96508,0,8,8
9,10,3,2,,0|1.5|600|4|1|1,,13,0,210,104,315,93055,23085,307209,0,13,13
9,10,3,3,,0|1.5|600|4|1|1,,16,0,281,136,418,121494,27702,408654,0,16,16
9,10,3,4,,0|1.5|600|4|1|1,,11,0,224,119,344,98627,22113,331311,0,11,11
9,10,3,5,,0|1.5|600|4|1|1,,17,0,416,112425,112843,177616,36936,607980,0,17,17
9,10,3,6,,0|1.5|600|4|1|1,,17,0,491,67982,68474,202491,41553,693117,0,17,17
