g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
3,10,1,1,,0|1.5|600|4|1|1,,2,0,0,1,3,314,162,806,0,2,2
3,10,1,2,,0|1.5|600|4|1|1,,3,0,3,2,6,804,324,2145,0,3,3
3,10,1,3,,0|1.5|600|4|1|1,,14,0,20,66,87,6080,2052,16836,0,14,14
3,10,1,4,,0|1.5|600|4|1|1,,13,0,14,43,57,7663,2565,20829,0,13,13
3,10,1,5,,0|1.5|600|4|1|1,,36,0,43,14915,14960,21192,6804,57876,0,36,36
3,10,1,6,,0|1.5|600|4|1|1,Timeout,,0,246,601728,0,122765,39879,329523,0,141,-1
3,10,1,7,,0|1.5|600|4|1|1,Timeout,,0,140,602241,0,68464,20304,190860,0,63,-1
3,10,1,8,,0|1.5|600|4|1|1,Maximum (maximum) makespan exceeded,,0,329,498,0,175371,51273,489333,0,211,-1
3,10,2,1,,0|1.5|600|4|1|1,,1,0,0,0,1,342,162,879,0,1,1
3,10,2,2,,0|1.5|600|4|1|1,,2,0,2,0,4,844,324,2332,0,2,2
3,10,2,3,,0|1.5|600|4|1|1,,6,0,9,14,23,3981,1215,11957,0,6,6
3,10,2,4,,0|1.5|600|4|1|1,,8,0,12,30,42,5002,1458,15118,0,8,8
3,10,2,5,,0|1.5|600|4|1|1,,10,0,20,352,373,8867,2457,27087,0,10,10
3,10,2,6,,0|1.5|600|4|1|1,Timeout,,0,85,601139,0,32942,9072,99824,0,28,41
3,10,2,7,,0|1.5|600|4|1|1,Timeout,,0,105,602434,0,39514,10206,122479,0,28,-1
3,10,2,8,,0|1.5|600|4|1|1,Maximum (maximum) makespan exceeded,,0,455,18009,0,215534,56970,657858,0,211,-1
3,10,3,1,,0|1.5|600|4|1|1,,3,0,2,1,5,1178,432,3378,0,3,3
3,10,3,2,,0|1.5|600|4|1|1,,6,0,11,10,22,3789,1215,11285,0,6,6
3,10,3,3,,0|1.5|600|4|1|1,,3,0,8,2,11,2082,648,6264,0,3,3
3,10,3,4,,0|1.5|600|4|1|1,,5,0,11,10,22,4190,1134,13273,0,5,5
3,10,3,5,,0|1.5|600|4|1|1,,6,0,33,11,46,7316,1944,23120,0,6,6
3,10,3,6,,0|1.5|600|4|1|1,,7,0,33,98,132,8865,2187,28761,0,7,7
3,10,3,7,,0|1.5|600|4|1|1,Timeout,,0,170,602055,0,70678,17010,229510,0,42,-1
3,10,3,8,,0|1.5|600|4|1|1,Maximum (maximum) makespan exceeded,,0,650,51732,0,280897,62667,935583,0,211,-1
3,10,4,1,,0|1.5|600|4|1|1,,2,0,2,1,3,1163,405,3365,0,2,2
3,10,4,2,,0|1.5|600|4|1|1,,4,0,8,5,14,3372,972,10518,0,4,4
3,10,4,3,,0|1.5|600|4|1|1,,4,0,16,6,23,4390,1134,14273,0,4,4
3,10,4,4,,0|1.5|600|4|1|1,,5,0,22,7,30,4988,1296,16088,0,5,5
3,10,4,5,,0|1.5|600|4|1|1,,4,0,24,9,35,5796,1458,18873,0,4,4
3,10,4,6,,0|1.5|600|4|1|1,,10,0,57,27625,27684,15158,3510,50610,0,10,10
3,10,4,7,,0|1.5|600|4|1|1,Timeout,,0,292,606118,0,120610,27918,400425,0,63,-1
3,10,4,8,,0|1.5|600|4|1|1,Maximum (maximum) makespan exceeded,,0,775,223095,0,320640,68364,1094868,0,211,-1
3,10,5,1,,0|1.5|600|4|1|1,,2,0,2,1,4,1518,486,4506,0,2,2
3,10,5,2,,0|1.5|600|4|1|1,,5,0,8,9,17,4050,1134,12653,0,5,5
3,10,5,3,,0|1.5|600|4|1|1,,3,0,15,4,20,3256,864,10446,0,3,3
3,10,5,4,,0|1.5|600|4|1|1,,4,0,19,11,32,6406,1458,21703,0,4,4
3,10,5,5,,0|1.5|600|4|1|1,,4,0,19,13,33,7364,1620,25218,0,4,4
3,10,5,6,,0|1.5|600|4|1|1,Timeout,,0,343,604778,0,128050,27918,436137,0,63,-1
