g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
7,10,1,1,11,1|2|600|4|1|1,,8,0,23,4,29,7577,2206,22132,8,8,8
7,10,1,2,11,1|2|600|4|1|1,,9,0,44,32,77,21250,5147,66212,7,9,9
7,10,1,3,11,1|2|600|4|1|1,,25,0,157,520,679,71310,15438,227557,17,25,25
7,10,1,4,11,1|2|600|4|1|1,,16,0,122,98,221,56393,11323,181147,10,16,16
7,10,1,5,11,1|2|600|4|1|1,,22,0,239,872,1112,106138,21026,343121,16,22,22
7,10,1,6,11,1|2|600|4|1|1,,29,0,463,4184,4648,207927,38961,682555,13,29,29
7,10,1,7,11,1|2|600|4|1|1,,28,0,282,3650,3933,126978,24164,409559,14,28,28
7,10,1,8,11,1|2|600|4|1|1,,31,0,416,3167,3584,188144,34455,611526,18,31,31
7,10,1,9,11,1|2|600|4|1|1,,36,0,455,18781,19238,207787,38082,676458,18,36,36
7,10,1,10,11,1|2|600|4|1|1,,40,0,560,84015,84576,252348,46217,821792,20,40,40
7,10,2,1,11,1|2|600|4|1|1,,9,0,31,6,38,15580,3922,48917,9,9,9
7,10,2,2,11,1|2|600|4|1|1,,15,0,82,25,108,38341,7844,126957,15,15,15
7,10,2,3,11,1|2|600|4|1|1,,15,0,227,241,469,95964,17058,331357,14,15,15
7,10,2,4,11,1|2|600|4|1|1,,15,0,265,226,492,111649,18530,388471,13,15,15
7,10,2,5,11,1|2|600|4|1|1,,17,0,288,576,865,121794,19610,425501,12,17,17
7,10,2,6,11,1|2|600|4|1|1,,20,0,464,2886,3351,196853,29118,700161,16,20,20
7,10,2,7,11,1|2|600|4|1|1,,18,0,488,1093,1581,205713,30394,728794,15,18,18
7,10,2,8,11,1|2|600|4|1|1,,20,0,547,7842,8390,231580,33434,823986,15,20,20
7,10,2,9,11,1|2|600|4|1|1,,24,0,615,107229,107846,260959,36474,931630,15,24,24
7,10,2,10,11,1|2|600|4|1|1,,22,0,646,92203,92850,270518,36966,971446,14,22,22
7,10,3,1,11,1|2|600|4|1|1,,10,0,56,20,76,26880,5932,87293,10,10,10
7,10,3,2,11,1|2|600|4|1|1,,7,0,66,9,76,27617,5102,93092,7,7,7
7,10,3,3,11,1|2|600|4|1|1,,7,0,81,21,103,36168,5889,126176,7,7,7
7,10,3,4,11,1|2|600|4|1|1,,9,0,134,28,164,56115,8342,198206,9,9,9
7,10,3,5,11,1|2|600|4|1|1,,10,0,325,112,439,130853,17704,477362,9,10,10
7,10,3,6,11,1|2|600|4|1|1,,14,0,414,3596,4012,168219,21627,619647,10,14,14
7,10,3,7,11,1|2|600|4|1|1,,18,0,742,3564,4307,304646,37212,1132391,16,18,18
7,10,3,8,11,1|2|600|4|1|1,,17,0,852,7427,8280,345077,40449,1291815,16,17,17
7,10,3,9,11,1|2|600|4|1|1,,17,0,759,39967,40728,305319,35748,1139844,13,17,17
7,10,3,10,11,1|2|600|4|1|1,,14,0,709,9231,9941,287333,32713,1076655,11,14,14
7,10,4,1,11,1|2|600|4|1|1,,0,0,1,0,3,1435,686,2650,0,0,0
7,10,4,2,11,1|2|600|4|1|1,,11,0,132,30,163,58221,9416,204055,11,11,11
7,10,4,3,11,1|2|600|4|1|1,,13,0,210,40,251,86531,12360,312988,13,13,13
7,10,4,4,11,1|2|600|4|1|1,,12,0,234,42,278,95719,12756,350209,12,12,12
7,10,4,5,11,1|2|600|4|1|1,,12,0,274,52,327,111476,14034,412551,12,12,12
7,10,4,6,11,1|2|600|4|1|1,,11,0,496,250,747,197628,22368,745076,9,11,11
7,10,4,7,11,1|2|600|4|1|1,,15,0,444,259,704,181325,20412,682130,15,15,15
7,10,4,8,11,1|2|600|4|1|1,,15,0,508,78,587,204693,21984,775813,15,15,15
7,10,4,9,11,1|2|600|4|1|1,,13,0,885,2081,2967,349726,36786,1335429,12,13,13
7,10,4,10,11,1|2|600|4|1|1,,12,0,901,2456,3358,355834,36104,1363974,11,12,12
7,10,5,1,11,1|2|600|4|1|1,,11,0,120,33,154,54517,10001,185131,11,11,11
7,10,5,2,11,1|2|600|4|1|1,,10,0,155,30,186,65040,10251,228342,10,10,10
7,10,5,3,11,1|2|600|4|1|1,,14,0,288,46,335,117622,15450,432137,14,14,14
7,10,5,4,11,1|2|600|4|1|1,,14,0,336,55,392,137441,16925,510929,14,14,14
7,10,5,5,11,1|2|600|4|1|1,,11,0,327,50,378,133157,14725,502391,11,11,11
7,10,5,6,11,1|2|600|4|1|1,,12,0,401,94,496,162487,17229,617395,12,12,12
7,10,5,7,11,1|2|600|4|1|1,,10,0,673,253,927,265601,27034,1019892,9,10,10
7,10,5,8,11,1|2|600|4|1|1,,11,0,883,743,1627,343342,31939,1335844,10,11,11
7,10,5,9,11,1|2|600|4|1|1,Unsolvable,,,,,,,,,,,
7,10,5,10,11,1|2|600|4|1|1,,9,0,830,1462,2292,324134,29205,1264978,8,9,9
7,10,6,1,11,1|2|600|4|1|1,,3,0,43,6,49,20365,3926,66210,3,3,3
7,10,6,2,11,1|2|600|4|1|1,,7,0,141,34,176,60577,8636,217039,7,7,7
