g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
4,10,1,1,,0|1.5|600|4|1|1,,4,0,5,3,10,1246,576,3340,0,4,4
4,10,1,2,,0|1.5|600|4|1|1,,5,0,9,4,14,2351,864,6499,0,5,5
4,10,1,3,,0|1.5|600|4|1|1,,15,0,25,60,86,10972,3648,30364,0,15,15
4,10,1,4,,0|1.5|600|4|1|1,,18,0,38,284,323,14919,4560,42073,0,18,18
4,10,1,5,,0|1.5|600|4|1|1,,36,0,86,24453,24541,38882,12096,107032,0,36,36
4,10,1,6,,0|1.5|600|4|1|1,,20,0,86,1929,2017,32623,9408,92239,0,20,20
4,10,1,7,,0|1.5|600|4|1|1,Timeout,,0,171,601524,0,80800,24192,222724,0,42,62
4,10,1,8,,0|1.5|600|4|1|1,Timeout,,0,208,601882,0,91931,27216,253417,0,42,-1
4,10,1,9,,0|1.5|600|4|1|1,Timeout,,0,260,601513,0,109758,30240,311266,0,42,-1
4,10,1,10,,0|1.5|600|4|1|1,Timeout,,0,266,602344,0,116673,33264,324847,0,42,-1
4,10,2,1,,0|1.5|600|4|1|1,,0,0,0,0,0,221,144,439,0,0,0
4,10,2,2,,0|1.5|600|4|1|1,,6,0,17,7,26,5340,1728,15860,0,6,6
4,10,2,3,,0|1.5|600|4|1|1,,6,0,20,14,35,7179,2160,21553,0,6,6
4,10,2,4,,0|1.5|600|4|1|1,,7,0,21,19,40,9434,2592,29102,0,7,7
4,10,2,5,,0|1.5|600|4|1|1,,8,0,29,25,56,10857,3024,32939,0,8,8
4,10,2,6,,0|1.5|600|4|1|1,,21,0,98,185559,185660,40170,10752,122560,0,21,21
4,10,2,7,,0|1.5|600|4|1|1,Timeout,,0,113,601951,0,47177,12096,145861,0,23,27
4,10,2,8,,0|1.5|600|4|1|1,Timeout,,0,143,602716,0,53158,13440,164626,0,23,24
4,10,2,9,,0|1.5|600|4|1|1,Timeout,,0,156,602813,0,60651,14784,190033,0,19,27
4,10,2,10,,0|1.5|600|4|1|1,Timeout,,0,183,603039,0,66794,16128,209500,0,19,-1
4,10,3,1,,0|1.5|600|4|1|1,,5,0,8,3,12,3456,1152,10328,0,5,5
4,10,3,2,,0|1.5|600|4|1|1,,3,0,14,3,18,3123,960,9547,0,3,3
4,10,3,3,,0|1.5|600|4|1|1,,3,0,14,4,18,3914,1152,12034,0,3,3
4,10,3,4,,0|1.5|600|4|1|1,,8,0,27,21,49,11721,3024,37547,0,8,8
4,10,3,5,,0|1.5|600|4|1|1,,8,0,45,21,67,14584,3456,48040,0,8,8
4,10,3,6,,0|1.5|600|4|1|1,,12,0,63,16840,16905,23567,5616,76933,0,12,12
4,10,3,7,,0|1.5|600|4|1|1,,12,0,71,69888,69960,26710,6240,87538,0,12,12
4,10,3,8,,0|1.5|600|4|1|1,Timeout,,0,121,602804,0,45549,10032,151963,0,13,15
4,10,3,9,,0|1.5|600|4|1|1,,11,0,90,19875,19966,33932,7488,112996,0,11,11
4,10,3,10,,0|1.5|600|4|1|1,Timeout,,0,135,603927,0,53623,11856,177865,0,13,-1
4,10,4,1,,0|1.5|600|4|1|1,,2,0,5,1,7,2175,720,6433,0,2,2
4,10,4,2,,0|1.5|600|4|1|1,,2,0,6,2,9,2850,864,8718,0,2,2
4,10,4,3,,0|1.5|600|4|1|1,,4,0,17,8,26,7701,2016,24745,0,4,4
4,10,4,4,,0|1.5|600|4|1|1,,8,0,34,16,50,14296,3456,47080,0,8,8
4,10,4,5,,0|1.5|600|4|1|1,,5,0,26,14,41,11001,2592,36573,0,5,5
4,10,4,6,,0|1.5|600|4|1|1,,9,0,80,402,483,28006,6240,94354,0,9,9
4,10,4,7,,0|1.5|600|4|1|1,,10,0,78,5512,5591,31461,6864,106567,0,10,10
4,10,4,8,,0|1.5|600|4|1|1,,10,0,102,7372,7475,38228,7488,134044,0,10,10
4,10,4,9,,0|1.5|600|4|1|1,,13,0,157,272190,272350,58807,11856,203785,0,13,13
4,10,4,10,,0|1.5|600|4|1|1,Timeout,,0,124,604666,0,45858,8736,161782,0,9,-1
4,10,5,1,,0|1.5|600|4|1|1,,4,0,16,7,25,6366,1728,20106,0,4,4
4,10,5,2,,0|1.5|600|4|1|1,,4,0,29,13,43,8091,2016,26435,0,4,4
4,10,5,3,,0|1.5|600|4|1|1,,3,0,14,5,19,6168,1536,20212,0,3,3
4,10,5,4,,0|1.5|600|4|1|1,,7,0,46,28,74,18535,3888,64117,0,7,7
4,10,5,5,,0|1.5|600|4|1|1,,6,0,62,29,92,20054,4320,68658,0,6,6
4,10,5,6,,0|1.5|600|4|1|1,Maximum (maximum) makespan exceeded,,0,1566,252,0,589401,111408,2093551,0,211,-1
4,10,5,7,,0|1.5|600|4|1|1,,5,0,42,20,62,16716,3456,58080,0,5,5
4,10,5,8,,0|1.5|600|4|1|1,,9,0,144,60356,60502,44011,8112,157777,0,9,9
4,10,5,9,,0|1.5|600|4|1|1,Timeout,,0,123,606201,0,45090,8736,159118,0,11,12
4,10,5,10,,0|1.5|600|4|1|1,Timeout,,0,143,606865,0,48953,9360,173371,0,9,-1
4,10,6,1,,0|1.5|600|4|1|1,,3,0,13,4,18,5095,1344,16123,0,3,3
4,10,6,2,,0|1.5|600|4|1|1,,2,0,10,4,14,4416,1152,14152,0,2,2
4,10,6,3,,0|1.5|600|4|1|1,,6,0,44,22,66,17991,3888,61269,0,6,6
4,10,6,4,,0|1.5|600|4|1|1,,4,0,37,15,53,13806,2880,47762,0,4,4
4,10,6,5,,0|1.5|600|4|1|1,,7,0,57,41,98,22949,4752,79423,0,7,7
4,10,6,6,,0|1.5|600|4|1|1,,6,0,71,52,123,27540,5184,98268,0,6,6
4,10,6,7,,0|1.5|600|4|1|1,,6,0,98,38,136,32579,5616,119225,0,6,6
4,10,6,8,,0|1.5|600|4|1|1,,8,0,88,683,772,33522,6048,121174,0,8,8
4,10,6,9,,0|1.5|600|4|1|1,,8,0,97,426,524,36513,6480,132627,0,8,8
4,10,6,10,,0|1.5|600|4|1|1,Maximum (maximum) makespan exceeded,,0,2763,463,0,1000216,162048,3708976,0,211,-1
4,10,7,1,,0|1.5|600|4|1|1,,3,0,14,6,21,6276,1536,20212,0,3,3
4,10,7,2,,0|1.5|600|4|1|1,,5,0,28,17,45,11711,2592,39223,0,5,5
4,10,7,3,,0|1.5|600|4|1|1,,4,0,40,20,61,14616,2880,51072,0,4,4
4,10,7,4,,0|1.5|600|4|1|1,,5,0,60,12,73,16781,3168,59581,0,5,5
4,10,7,5,,0|1.5|600|4|1|1,,5,0,51,20,72,19556,3456,70900,0,5,5
4,10,7,6,,0|1.5|600|4|1|1,,5,0,53,17,71,20421,3744,73409,0,5,5
4,10,7,7,,0|1.5|600|4|1|1,,5,0,69,20,90,24046,4032,88678,0,5,5
