g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
3,10,1,1,13,1|2|600|4|1|1,,3,0,2,0,3,511,218,1318,3,3,3
3,10,1,2,13,1|2|600|4|1|1,,8,0,14,9,24,3262,1057,9252,6,8,8
3,10,1,3,13,1|2|600|4|1|1,,7,0,8,1,10,2859,870,8018,7,7,7
3,10,1,4,13,1|2|600|4|1|1,,16,0,21,153,174,10527,2843,30935,5,16,16
3,10,1,5,13,1|2|600|4|1|1,,34,0,65,9576,9642,34060,9244,99189,7,34,34
3,10,1,6,13,1|2|600|4|1|1,,37,0,64,41706,41772,30515,7761,90489,5,37,37
3,10,1,7,13,1|2|600|4|1|1,,65,0,189,314264,314454,84313,20966,250972,6,65,65
3,10,1,8,13,1|2|600|4|1|1,Maximum (maximum) makespan exceeded,,0,508,614,0,254838,62467,760366,4,257,-1
3,10,2,1,13,1|2|600|4|1|1,,3,0,1,0,2,946,328,2645,3,3,3
3,10,2,2,13,1|2|600|4|1|1,,2,0,1,0,2,1050,332,2978,2,2,2
3,10,2,3,13,1|2|600|4|1|1,Timeout,,0,79,602396,0,33935,8787,105659,4,33,-1
3,10,2,4,13,1|2|600|4|1|1,Timeout,,0,90,601889,0,37718,9250,118314,7,29,-1
3,10,2,5,13,1|2|600|4|1|1,,7,0,22,34,58,10801,2477,34201,3,7,7
3,10,2,6,13,1|2|600|4|1|1,,19,0,54,21987,22043,22002,4560,71846,5,19,19
3,10,2,7,13,1|2|600|4|1|1,Timeout,,0,114,602466,0,49972,9991,164552,5,21,-1
3,10,2,8,13,1|2|600|4|1|1,Maximum (maximum) makespan exceeded,,0,546,14466,0,252637,52142,823009,6,193,-1
3,10,3,1,13,1|2|600|4|1|1,,2,0,2,1,3,1051,330,3046,2,2,2
3,10,3,2,13,1|2|600|4|1|1,,5,0,6,1,8,3202,822,10005,5,5,5
3,10,3,3,13,1|2|600|4|1|1,,5,0,8,1,10,3990,990,12417,5,5,5
3,10,3,4,13,1|2|600|4|1|1,,4,0,23,9,33,6531,1347,21713,3,4,4
3,10,3,5,13,1|2|600|4|1|1,,5,0,16,11,28,7823,1542,26190,3,5,5
3,10,3,6,13,1|2|600|4|1|1,,12,0,53,7066,7119,23239,4167,79921,4,12,12
3,10,3,7,13,1|2|600|4|1|1,Timeout,,0,121,604001,0,49050,8952,167599,4,17,-1
3,10,3,8,13,1|2|600|4|1|1,Maximum (maximum) makespan exceeded,,0,757,30996,0,326628,57369,1126516,6,193,-1
3,10,4,1,13,1|2|600|4|1|1,,1,0,1,0,2,837,278,2276,1,1,1
3,10,4,2,13,1|2|600|4|1|1,,3,0,7,4,12,3628,826,11804,2,3,3
3,10,4,3,13,1|2|600|4|1|1,,4,0,9,1,11,4419,969,14405,4,4,4
3,10,4,4,13,1|2|600|4|1|1,Timeout,,0,80,604220,0,36538,7160,124126,4,17,-1
3,10,4,5,13,1|2|600|4|1|1,,6,0,24,40,64,9821,1741,34021,3,6,6
3,10,4,6,13,1|2|600|4|1|1,,4,0,25,13,39,11339,1938,39567,3,4,4
3,10,4,7,13,1|2|600|4|1|1,,14,0,77,215527,215606,33037,5105,118043,4,14,14
3,10,4,8,13,1|2|600|4|1|1,Timeout,,0,1301,607438,0,538495,83332,1924635,4,129,-1
3,10,5,1,13,1|2|600|4|1|1,,2,0,3,1,5,1874,496,5703,2,2,2
3,10,5,2,13,1|2|600|4|1|1,,1,0,2,0,3,1408,398,4115,1,1,1
3,10,5,3,13,1|2|600|4|1|1,,5,0,22,14,38,10371,1974,35430,4,5,5
3,10,5,4,13,1|2|600|4|1|1,,3,0,11,2,14,5399,1012,18402,3,3,3
3,10,5,5,13,1|2|600|4|1|1,,4,0,18,3,21,8207,1400,28652,4,4,4
3,10,5,6,13,1|2|600|4|1|1,,5,0,24,7,32,10806,1842,37725,5,5,5
3,10,5,7,13,1|2|600|4|1|1,,13,0,89,134282,134372,37077,5578,133564,4,13,13
3,10,5,8,13,1|2|600|4|1|1,Timeout,,0,179,605655,0,66153,8855,243945,3,13,-1
3,10,6,1,13,1|2|600|4|1|1,,1,0,3,0,4,1327,390,3772,1,1,1
3,10,6,2,13,1|2|600|4|1|1,,2,0,6,1,8,3073,672,9949,2,2,2
3,10,6,3,13,1|2|600|4|1|1,,4,0,13,5,18,6141,1251,20385,2,4,4
