g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
3,10,1,1,1,1|2|600|4|1|1,,4,0,3,1,4,699,272,1912,4,4,4
3,10,1,2,1,1|2|600|4|1|1,,2,0,2,0,4,704,247,1880,2,2,2
3,10,1,3,1,1|2|600|4|1|1,,12,0,18,28,47,6174,1842,17741,4,12,12
3,10,1,4,1,1|2|600|4|1|1,,17,0,34,148,183,16643,4463,49159,4,17,17
3,10,1,5,1,1|2|600|4|1|1,,23,0,39,652,692,20571,5356,60852,4,23,23
3,10,1,6,1,1|2|600|4|1|1,,36,0,90,10304,10396,46242,12297,134960,4,36,36
3,10,1,7,1,1|2|600|4|1|1,,57,0,147,55388,55537,70338,17510,209285,5,57,57
3,10,1,8,1,1|2|600|4|1|1,Maximum (maximum) makespan exceeded,,0,358,431,0,182078,46915,533302,6,193,-1
3,10,2,1,1,1|2|600|4|1|1,,3,0,1,1,3,935,328,2634,3,3,3
3,10,2,2,1,1|2|600|4|1|1,,3,0,2,0,3,1463,440,4265,3,3,3
3,10,2,3,1,1|2|600|4|1|1,,5,0,6,1,7,3128,822,9479,5,5,5
3,10,2,4,1,1|2|600|4|1|1,,10,0,24,237,262,11744,2770,37188,4,10,10
3,10,2,5,1,1|2|600|4|1|1,,12,0,37,1036,1074,15055,3233,48859,4,12,12
3,10,2,6,1,1|2|600|4|1|1,,17,0,47,2843,2891,20755,4560,66559,5,17,17
3,10,2,7,1,1|2|600|4|1|1,Timeout,,0,173,607066,0,74951,15823,243027,4,33,-1
3,10,2,8,1,1|2|600|4|1|1,Maximum (maximum) makespan exceeded,,0,585,14617,0,276283,60782,882047,7,225,-1
3,10,3,1,1,1|2|600|4|1|1,,5,0,4,1,5,2188,654,6557,5,5,5
3,10,3,2,1,1|2|600|4|1|1,,2,0,2,0,3,1473,417,4337,2,2,2
3,10,3,3,1,1|2|600|4|1|1,,4,0,11,6,18,5256,1152,17253,3,4,4
3,10,3,4,1,1|2|600|4|1|1,Timeout,,0,61,605122,0,28887,6261,95003,4,17,-1
3,10,3,5,1,1|2|600|4|1|1,,11,0,59,3614,3675,23278,4566,78453,5,11,11
3,10,3,6,1,1|2|600|4|1|1,Timeout,,0,192,603266,0,79560,15831,266466,2,33,-1
