g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
11,10,0,1,15,1|2|600|4|1|0,,1,0,3,1,6,1298,726,2741,1,1,1
11,10,0,2,15,1|2|600|4|1|0,,9,0,38,17,56,19006,7260,49444,9,9,9
11,10,0,3,15,1|2|600|4|1|0,,9,0,71,16,88,34310,10890,95325,9,9,9
11,10,0,4,15,1|2|600|4|1|0,,8,0,115,18,134,47525,13068,137235,8,8,8
11,10,0,5,15,1|2|600|4|1|0,,13,0,235,43,279,105374,25410,320691,13,13,13
11,10,0,6,15,1|2|600|4|1|0,,10,0,252,37,290,110238,23958,344180,10,10,10
11,10,0,7,15,1|2|600|4|1|0,,12,0,410,96,506,172569,33033,557951,12,12,12
11,10,0,8,15,1|2|600|4|1|0,,15,0,627,99,728,260776,46464,858136,15,15,15
11,10,0,9,15,1|2|600|4|1|0,,14,0,714,98,813,294761,49005,980693,14,14,14
11,10,0,10,15,1|2|600|4|1|0,,13,0,826,106,934,334451,50820,1134293,13,13,13
11,20,0,1,15,1|2|600|4|1|0,,0,0,0,0,1,579,363,1061,0,0,0
11,20,0,2,15,1|2|600|4|1|0,,17,0,61,13,74,32875,13068,82837,17,17,17
11,20,0,3,15,1|2|600|4|1|0,,8,0,55,19,74,28860,9801,76206,8,8,8
11,20,0,4,15,1|2|600|4|1|0,,14,0,149,33,182,72667,21780,203029,14,14,14
11,20,0,5,15,1|2|600|4|1|0,,10,0,161,34,196,75797,19965,220505,10,10,10
11,20,0,6,15,1|2|600|4|1|0,Unsolvable,,,,,,,,,,,
11,20,0,7,15,1|2|600|4|1|0,,11,0,308,51,360,137221,30492,420050,11,11,11
11,20,0,8,15,1|2|600|4|1|0,,23,0,804,199,1003,342695,69696,1086407,23,23,23
11,20,0,9,15,1|2|600|4|1|0,Unsolvable,,,,,,,,,,,
11,20,0,10,15,1|2|600|4|1|0,,15,0,773,126,900,323212,58080,1049280,15,15,15
