g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
11,10,0,1,19,1|2|600|4|1|0,,0,0,1,1,3,591,363,1073,0,0,0
11,10,0,2,19,1|2|600|4|1|0,,4,0,25,5,31,9361,3630,23479,4,4,4
11,10,0,3,19,1|2|600|4|1|0,,17,0,128,29,158,61556,19602,175091,17,17,17
11,10,0,4,19,1|2|600|4|1|0,,10,0,124,22,147,58326,15972,170680,10,10,10
11,10,0,5,19,1|2|600|4|1|0,,15,0,273,42,316,120360,29040,370383,15,15,15
11,10,0,6,19,1|2|600|4|1|0,,10,0,249,33,282,110174,23958,343096,10,10,10
11,10,0,7,19,1|2|600|4|1|0,,16,0,529,68,598,223697,43197,726971,16,16,16
11,10,0,8,19,1|2|600|4|1|0,,18,0,744,98,843,308704,55176,1021114,18,18,18
11,10,0,9,19,1|2|600|4|1|0,,14,0,726,76,803,300014,49005,1002326,14,14,14
11,10,0,10,19,1|2|600|4|1|0,,16,0,990,102,1093,400748,61710,1360354,16,16,16
11,20,0,1,19,1|2|600|4|1|0,,10,0,12,3,15,7136,3993,16428,10,10,10
11,20,0,2,19,1|2|600|4|1|0,,16,0,56,12,69,30624,12342,77398,16,16,16
11,20,0,3,19,1|2|600|4|1|0,,8,0,55,11,67,28955,9801,76493,8,8,8
11,20,0,4,19,1|2|600|4|1|0,,13,0,141,24,165,68876,20328,192976,13,13,13
11,20,0,5,19,1|2|600|4|1|0,,12,0,191,28,220,89854,23595,261148,12,12,12
11,20,0,6,19,1|2|600|4|1|0,,15,0,320,42,363,145290,34848,439072,15,15,15
11,20,0,7,19,1|2|600|4|1|0,,13,0,351,46,398,158048,35574,482323,13,13,13
11,20,0,8,19,1|2|600|4|1|0,,17,0,584,65,650,253829,52272,801849,17,17,17
11,20,0,9,19,1|2|600|4|1|0,,11,0,475,54,529,205580,39204,655781,11,11,11
11,20,0,10,19,1|2|600|4|1|0,,13,0,666,68,736,282848,50820,916810,13,13,13
